round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.24920212765957447,51.21022869999797,6,0,0,5,8,4,0.0,0.0
1,0.5088829787234043,51.56974810000247,6,0,0,6,7,6,0.0,0.0
2,0.6722340425531915,51.49878770000214,6,0,0,5,7,5,0.0,0.0
3,0.7300531914893617,51.03026369999861,6,0,0,6,6,6,0.208,0.031
4,0.7570212765957447,51.48621980000098,6,0,0,5,5,5,0.367,0.042
5,0.7728191489361702,51.14830190000066,6,5,1,4,5,4,0.472,0.042
6,0.7889893617021276,42.343477900001744,6,5,1,1,1,1,0.488,0.039
7,0.8052127659574468,42.01876419999826,6,6,1,1,1,1,0.5,0.036
8,0.8102127659574468,40.973094400000264,6,6,1,0,0,0,0.5,0.035
9,0.811968085106383,40.985762199998135,6,6,1,0,0,0,0.5,0.033
10,0.8178723404255319,41.38326210000014,6,6,1,0,0,0,0.5,0.032
11,0.8230851063829787,40.987651699997514,6,6,1,0,0,0,0.5,0.031
12,0.8269148936170213,41.11662199999773,6,6,1,0,0,0,0.5,0.03
13,0.8297340425531915,40.8213104000024,6,6,1,0,0,0,0.5,0.03
14,0.8325531914893617,41.04060500000196,6,6,1,0,0,0,0.5,0.029
15,0.8354255319148937,40.84959330000129,6,6,1,0,0,0,0.5,0.029
16,0.8419148936170213,41.090631900002336,6,6,1,0,0,0,0.5,0.028
17,0.8393617021276596,40.94833659999858,6,6,1,0,1,0,0.5,0.028
18,0.8409574468085106,40.766917099997954,6,6,1,0,0,0,0.5,0.027
19,0.8481914893617021,41.054012200002035,6,6,1,0,0,0,0.5,0.027
20,0.8410106382978724,41.124205600001005,6,6,1,0,0,0,0.5,0.027
21,0.848404255319149,41.12440770000103,6,6,1,0,0,0,0.5,0.027
22,0.8443085106382979,41.98360750000211,6,6,1,0,2,0,0.5,0.026
23,0.8508510638297873,41.484230999998545,6,6,1,0,0,0,0.5,0.026
24,0.8495744680851064,41.24315330000172,6,6,1,0,0,0,0.5,0.026
25,0.8538829787234042,41.688380399999005,6,6,1,0,0,0,0.5,0.026
26,0.8513829787234043,41.1721538999991,6,6,1,0,0,0,0.5,0.025
27,0.8521276595744681,40.97232300000178,6,6,1,0,0,0,0.5,0.025
28,0.8547872340425532,41.152471200002765,6,6,1,0,0,0,0.5,0.025
29,0.8552127659574468,40.944113300000026,6,6,1,0,0,0,0.5,0.025
30,0.8584574468085107,40.6094574000017,6,6,1,0,0,0,0.5,0.025
31,0.8584574468085107,41.412201999999525,6,6,1,0,0,0,0.5,0.025
32,0.8593617021276596,43.281395499998325,6,6,1,0,0,0,0.5,0.025
33,0.8596808510638297,41.91204490000018,6,6,1,0,0,0,0.5,0.025
34,0.8591489361702128,44.517457599999034,6,6,1,0,0,0,0.5,0.024
35,0.8615957446808511,41.36428050000177,6,6,1,0,0,0,0.5,0.024
36,0.8606382978723405,41.62806500000079,6,6,1,0,0,0,0.5,0.024
37,0.8620212765957447,41.21712430000116,6,6,1,0,0,0,0.5,0.024
38,0.8615957446808511,41.10649520000152,6,6,1,0,0,0,0.5,0.024
39,0.8597340425531915,41.08280609999929,6,6,1,0,0,0,0.5,0.024
40,0.8625531914893617,41.494844299999386,6,6,1,0,0,0,0.5,0.024
41,0.8628191489361702,41.3233298999985,6,6,1,0,0,0,0.5,0.024
42,0.864468085106383,41.52019100000325,6,6,1,0,0,0,0.5,0.024
43,0.8629255319148936,41.06693719999748,6,6,1,0,0,0,0.5,0.024
44,0.8612234042553192,40.90983380000034,6,6,1,0,0,0,0.5,0.024
45,0.8643085106382978,42.33214369999769,6,6,1,0,0,0,0.5,0.024
46,0.8667021276595744,42.03624580000178,6,6,1,0,0,0,0.5,0.023
47,0.8651063829787234,41.20390430000043,6,6,1,0,0,0,0.5,0.023
48,0.8590425531914894,41.26023229999919,6,6,1,0,1,0,0.5,0.023
49,0.8657446808510638,41.26517550000062,6,6,1,0,0,0,0.5,0.023
