round,acc,t_round_s,n_malicious
0,0.020159574468085105,16.047250199997507,6
1,0.02148936170212766,16.06142369999725,6
2,0.02276595744680851,16.008106100001896,6
3,0.023617021276595745,16.06986990000587,6
4,0.02473404255319149,16.179608400001598,6
5,0.026648936170212766,16.732297100003052,6
6,0.0274468085106383,16.69457020000118,6
7,0.028829787234042552,15.982975899998564,6
8,0.03138297872340425,15.968406500003766,6
9,0.03489361702127659,15.958064899998135,6
10,0.03872340425531915,15.99670380000316,6
11,0.04372340425531915,15.99801060000027,6
12,0.04835106382978723,16.004899999999907,6
13,0.05297872340425532,16.04727450000064,6
14,0.0600531914893617,16.035685900002136,6
15,0.06867021276595744,15.982349899997644,6
16,0.07622340425531915,15.737273200000345,6
17,0.08712765957446808,16.069602900002792,6
18,0.10063829787234042,16.02783289999934,6
19,0.11196808510638298,15.83035160000145,6
20,0.12680851063829787,16.42441730000428,6
21,0.14569148936170212,16.825294700000086,6
22,0.1728191489361702,16.144418699994276,6
23,0.20430851063829789,15.916419799999858,6
24,0.24132978723404255,15.909426600002917,6
25,0.2724468085106383,16.10579460000008,6
26,0.3046808510638298,16.073264200000267,6
27,0.33382978723404255,15.87887700000283,6
28,0.3676063829787234,16.065277900001092,6
29,0.3999468085106383,15.892277699997067,6
30,0.43707446808510636,16.041414799998165,6
31,0.4685106382978723,15.934818399997312,6
32,0.5004255319148936,16.138036700001976,6
33,0.5302127659574468,16.200803200001246,6
34,0.5613297872340426,15.970228899997892,6
35,0.5881914893617022,15.965890600004059,6
36,0.6118617021276596,15.994962499993562,6
37,0.6343085106382979,16.19624350000231,6
38,0.6521808510638298,15.912012799999502,6
39,0.6698404255319149,15.870593300001929,6
40,0.6854255319148936,15.97557030000462,6
41,0.6967553191489362,16.05750110000372,6
42,0.7075,16.013948899999377,6
43,0.7157978723404256,15.944192399998428,6
44,0.723404255319149,16.086684600006265,6
45,0.7312234042553192,16.01653530000476,6
46,0.7382446808510639,16.060598500000197,6
47,0.7438297872340426,16.02782410000509,6
48,0.7477659574468085,15.862418699995033,6
49,0.7515425531914893,16.15572780000366,6
