round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest
0,0.20670212765957446,44.74198389999219,6,0,0
1,0.45904255319148934,42.220850800018525,6,0,1
2,0.6341489361702127,41.44768230000045,6,0,1
3,0.7113297872340425,41.68735829999787,6,3,1
4,0.749468085106383,37.64797120000003,6,6,1
5,0.778563829787234,31.45927209997899,6,6,1
6,0.7905319148936171,31.40329930000007,6,6,1
7,0.8014361702127659,32.035454500000924,6,6,1
8,0.8073936170212765,32.845609499985585,6,6,1
9,0.8140425531914893,33.58431259999634,6,6,1
10,0.8198936170212766,33.19331020000391,6,6,1
11,0.8231382978723404,32.63569140000618,6,6,2
12,0.8279787234042553,34.70105910001439,6,6,2
13,0.8256382978723404,32.48948279998149,6,6,2
14,0.8313297872340426,30.9525914999831,6,6,2
15,0.8377127659574468,31.973641000018688,6,6,2
16,0.8374468085106384,32.08807159998105,6,6,2
17,0.8415957446808511,31.02270169998519,6,6,2
18,0.8444148936170213,31.543601300014416,6,6,2
19,0.8442553191489361,31.18963549999171,6,6,2
20,0.8468617021276595,32.002452399989124,6,6,2
21,0.8462765957446808,32.11884369998006,6,6,2
22,0.8495212765957447,31.140845399990212,6,6,2
23,0.8498936170212766,31.52296070000739,6,6,2
24,0.8505851063829787,32.85898900000029,6,6,2
25,0.8513829787234043,33.33893059997354,6,6,2
26,0.854468085106383,32.4380114999949,6,6,2
27,0.854095744680851,32.03098979999777,6,6,2
28,0.8531914893617021,32.274055800022325,6,6,2
29,0.8568617021276596,31.65728760001366,6,6,2
