round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.2000531914893617,62.629393600000185,9,0,0,7,4,3,0.0,0.0,0.8471195652173913
1,0.47898936170212764,62.60147880000295,9,0,0,8,7,6,0.0,0.0,0.23923913043478262
2,0.6446808510638298,63.54592749999574,9,0,0,6,2,1,0.0,0.0,0.7022282608695652
3,0.7108510638297872,65.44669839999551,9,0,0,7,1,1,0.0,0.0,0.9426630434782609
4,0.7526595744680851,63.0634024999963,9,0,0,7,0,0,0.0,0.0,0.9630434782608696
5,0.7736702127659575,63.19558419999521,9,0,0,7,0,0,0.0,0.0,0.9766304347826087
6,0.7876063829787234,63.59704090000014,9,0,0,7,1,0,0.0,0.0,0.9882608695652174
7,0.7973404255319149,62.87591000000248,9,0,0,5,1,1,0.0,0.0,0.9853804347826087
8,0.8042553191489362,63.631649200004176,9,0,0,7,1,1,0.0,0.0,0.9895108695652174
9,0.8128191489361702,63.07041709999612,9,0,0,8,0,0,0.0,0.0,0.9942391304347826
10,0.819468085106383,63.49951080000028,9,0,0,5,0,0,0.0,0.0,0.9951086956521739
11,0.823936170212766,63.43221450000419,9,0,0,9,0,0,0.0,0.0,0.9973369565217391
12,0.8259042553191489,63.992652199995064,9,0,0,7,0,0,0.0,0.0,0.9980434782608696
13,0.8298936170212766,63.86451909999596,9,0,0,7,0,0,0.0,0.0,0.9983695652173913
14,0.8336702127659574,63.947013199998764,9,0,0,7,0,0,0.0,0.0,0.9980978260869565
15,0.836968085106383,64.2494080999968,9,0,0,7,0,0,0.0,0.0,0.9985869565217391
16,0.8357446808510638,63.77818750000006,9,0,0,8,0,0,0.0,0.0,0.9991847826086957
17,0.8386170212765958,64.14557310000237,9,0,0,5,0,0,0.0,0.0,0.9990217391304348
18,0.8415957446808511,63.798279199996614,9,0,0,7,0,0,0.0,0.0,0.9989130434782608
19,0.841063829787234,63.62297750000289,9,0,0,6,0,0,0.0,0.0,0.9995108695652174
20,0.8441489361702128,63.800041800001054,9,0,0,7,0,0,0.0,0.0,0.9991847826086957
21,0.8455851063829787,63.7750440000018,9,0,0,6,0,0,0.0,0.0,0.9995652173913043
22,0.8445212765957447,62.57790440000099,9,0,0,5,0,0,0.0,0.0,0.9994565217391305
23,0.848404255319149,62.50291909999942,9,0,0,5,0,0,0.0,0.0,0.9994021739130434
24,0.8522340425531915,62.86766209999769,9,0,0,8,0,0,0.0,0.0,0.9996739130434783
25,0.8507446808510638,64.5550807000036,9,0,0,8,0,0,0.0,0.0,0.9997826086956522
26,0.8529255319148936,63.46233609999763,9,0,0,7,0,0,0.0,0.0,0.9998369565217391
27,0.8523936170212766,63.903355599999486,9,0,0,6,0,0,0.0,0.0,0.9998913043478261
28,0.8543617021276596,63.44685749999917,9,0,0,8,0,0,0.0,0.0,0.9997826086956522
29,0.8559042553191489,64.7068156000023,9,0,0,8,0,0,0.0,0.0,0.9998913043478261
30,0.8561702127659574,63.5977067000058,9,0,0,7,0,0,0.0,0.0,0.9997826086956522
31,0.854468085106383,61.10625170000276,9,0,0,6,0,0,0.0,0.0,0.9998369565217391
32,0.8537765957446809,60.84878490000119,9,0,0,8,1,1,0.0,0.0,0.9998369565217391
33,0.857872340425532,61.969783300002746,9,0,0,7,0,0,0.0,0.0,0.9998369565217391
34,0.859468085106383,61.326839699999255,9,0,0,5,0,0,0.0,0.0,0.9998369565217391
35,0.8586702127659575,61.69880420000118,9,0,0,7,0,0,0.0,0.0,0.9998369565217391
36,0.857872340425532,62.04873139999836,9,0,0,7,0,0,0.0,0.0,0.9998369565217391
37,0.8604255319148936,61.96827480000502,9,0,0,7,0,0,0.0,0.0,0.9998369565217391
38,0.8595744680851064,61.805351599999995,9,0,0,6,0,0,0.0,0.0,0.9998913043478261
39,0.8602659574468086,61.3877622,9,0,0,7,0,0,0.0,0.0,0.9999456521739131
40,0.8553191489361702,63.40430639999977,9,0,0,7,1,0,0.0,0.0,0.9998369565217391
41,0.8645212765957446,60.59802629999467,9,0,0,7,0,0,0.0,0.0,0.9998369565217391
42,0.8585106382978723,60.80083780000132,9,0,0,7,1,0,0.0,0.0,0.9998369565217391
43,0.8582446808510639,61.2904458999983,9,0,0,6,1,0,0.0,0.0,0.9998913043478261
44,0.8637234042553191,61.212078200005635,9,0,0,8,0,0,0.0,0.0,0.9998369565217391
45,0.8629787234042553,64.00033070000063,9,0,0,7,0,0,0.0,0.0,0.9998369565217391
46,0.863031914893617,62.104248600000574,9,0,0,9,1,1,0.0,0.0,0.9998369565217391
47,0.8639361702127659,62.39123560000007,9,0,0,7,0,0,0.0,0.0,0.9998369565217391
48,0.8651595744680851,63.99919450000016,9,0,0,8,0,0,0.0,0.0,0.9999456521739131
49,0.8653191489361702,63.24823789999937,9,0,0,6,0,0,0.0,0.0,0.9998913043478261
