round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.24819148936170213,18.465097099999184,6,0,0,5,7,4,0.833,0.667,0.0052173913043478265
1,0.48601063829787233,18.362030199999936,6,0,0,6,7,6,0.917,0.646,0.03760869565217391
2,0.6688829787234043,18.625479799999084,6,0,0,5,6,4,0.889,0.611,0.028206521739130436
3,0.7335106382978723,18.8293565999993,6,0,0,6,1,1,0.708,0.479,0.11206521739130434
4,0.762127659574468,18.938114399999904,6,1,1,5,0,0,0.567,0.383,0.28293478260869565
5,0.7740957446808511,17.74575679999907,6,1,1,5,0,0,0.494,0.325,0.4483695652173913
6,0.7946808510638298,17.667987699998775,6,1,1,3,0,0,0.443,0.283,0.6915760869565217
7,0.7937765957446808,17.577014899999995,6,1,1,5,2,0,0.404,0.283,0.8614130434782609
8,0.810531914893617,17.474415200000294,6,1,1,4,0,0,0.374,0.256,0.8885869565217391
9,0.8159042553191489,17.23799560000043,6,1,1,4,0,0,0.35,0.233,0.9083695652173913
10,0.8214361702127659,17.27735279999979,6,1,1,4,0,0,0.33,0.215,0.9317934782608696
11,0.8251063829787234,19.70070570000098,6,1,1,5,0,0,0.314,0.2,0.9478260869565217
12,0.8282978723404255,21.279145500000595,6,1,1,3,0,0,0.3,0.187,0.95625
13,0.8320744680851064,20.121757000000798,6,1,1,5,0,0,0.288,0.176,0.9728260869565217
14,0.8348404255319148,19.907925800000157,6,1,1,5,0,0,0.278,0.167,0.9770652173913044
15,0.8355851063829787,19.048124900000403,6,1,1,4,0,0,0.269,0.158,0.9752717391304347
16,0.8396808510638298,18.59397170000011,6,1,1,4,0,0,0.261,0.151,0.9851630434782609
17,0.8445744680851064,18.047801300001083,6,1,1,5,0,0,0.254,0.144,0.9873369565217391
18,0.845,18.109623500000453,6,1,1,5,0,0,0.247,0.139,0.99125
19,0.8496276595744681,18.1639224999999,6,1,1,5,0,0,0.242,0.133,0.9919021739130435
20,0.8472872340425532,17.689919000000373,6,1,1,4,0,0,0.237,0.129,0.9932608695652174
21,0.8521808510638298,17.348248900001636,6,1,1,4,0,0,0.232,0.124,0.9953260869565217
22,0.8520212765957447,17.31047639999997,6,1,1,4,0,0,0.228,0.12,0.99625
23,0.8519148936170213,18.348115900000266,6,1,1,4,0,0,0.224,0.117,0.9960869565217392
24,0.851968085106383,18.567636499999935,6,1,1,4,1,0,0.22,0.118,0.9980434782608696
25,0.8508510638297873,18.288428400001067,6,1,1,4,1,1,0.223,0.118,0.9978804347826087
26,0.8503191489361702,18.282702900000004,6,1,1,4,1,0,0.22,0.12,0.9981521739130435
27,0.8568085106382979,18.67386970000007,6,1,1,4,0,0,0.217,0.117,0.9984782608695653
28,0.8584574468085107,18.421407800000452,6,1,1,5,0,0,0.214,0.114,0.9985869565217391
29,0.855531914893617,18.290891999999076,6,1,1,4,0,0,0.211,0.111,0.998641304347826
30,0.8577127659574468,18.22938989999966,6,1,1,4,0,0,0.209,0.109,0.998641304347826
31,0.8607978723404255,18.577258299999812,6,1,1,5,1,0,0.206,0.11,0.9991847826086957
32,0.8573404255319149,18.836128299999473,6,1,1,4,0,0,0.204,0.108,0.9994021739130434
33,0.8588297872340426,18.136037399999623,6,1,1,4,0,0,0.202,0.106,0.9993478260869565
34,0.8617553191489362,18.058004399999845,6,1,1,5,0,0,0.2,0.104,0.9995108695652174
35,0.8616489361702128,18.20643689999997,6,1,1,5,0,0,0.198,0.102,0.9995108695652174
36,0.8618085106382979,18.29797299999882,6,1,1,4,0,0,0.196,0.1,0.9996739130434783
37,0.8586702127659575,18.667516000001342,6,1,1,4,1,0,0.195,0.101,0.9996195652173913
38,0.8602127659574468,18.07492789999924,6,1,1,5,1,0,0.193,0.103,0.9996195652173913
39,0.8649468085106383,18.31174479999936,6,1,1,4,0,0,0.192,0.101,0.9997282608695652
40,0.8617553191489362,18.385939199999484,6,1,1,4,0,0,0.19,0.099,0.9996739130434783
41,0.865,18.40150050000011,6,1,1,4,1,0,0.189,0.101,0.9996739130434783
42,0.8648936170212767,17.38614509999934,6,1,1,4,0,0,0.188,0.099,0.9997826086956522
43,0.8642553191489362,18.085694200000944,6,1,1,5,0,0,0.186,0.098,0.9997282608695652
44,0.8653723404255319,17.34490150000056,6,1,1,5,0,0,0.185,0.096,0.9998369565217391
45,0.8656914893617021,17.943081800000073,6,1,1,5,0,0,0.184,0.095,0.9998369565217391
46,0.8651063829787234,18.559755000000223,6,1,1,5,0,0,0.183,0.094,0.9998369565217391
47,0.867872340425532,18.80224829999861,6,1,1,4,0,0,0.182,0.092,0.9998369565217391
48,0.8657978723404255,17.969283700000233,6,1,1,5,0,0,0.181,0.091,0.9997826086956522
49,0.866436170212766,18.20403989999977,6,1,1,4,1,0,0.18,0.093,0.9998913043478261
