round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest
0,0.05191489361702128,43.91646190000756,9,2,0
1,0.3116489361702128,41.68638919999648,9,6,0
2,0.5506382978723404,35.420748000004096,9,9,0
3,0.663031914893617,32.35694949999743,9,9,0
4,0.7307446808510638,32.27892189999693,9,9,0
5,0.756436170212766,32.336628000004566,9,9,0
6,0.7722872340425532,32.337530099990545,9,9,0
7,0.7914361702127659,32.921817599999486,9,9,0
8,0.7963297872340426,32.12363019998884,9,9,0
9,0.8038829787234043,32.25923919999332,9,9,0
10,0.8122872340425532,32.352536099991994,9,9,0
11,0.8189893617021277,32.78615040000295,9,9,0
12,0.8211702127659575,32.55252320000727,9,9,0
13,0.8216489361702127,32.28829830000177,9,9,0
14,0.8238297872340425,32.48060229999828,9,9,0
15,0.8322340425531914,31.996152400010033,9,9,0
16,0.8277659574468085,32.24947589999647,9,9,0
17,0.8318085106382979,31.999813799993717,9,9,0
18,0.8347872340425532,32.44748509999772,9,9,0
19,0.8387765957446809,32.094805900007486,9,9,0
20,0.8336702127659574,32.26157639999292,9,9,0
21,0.8380851063829787,32.10391590000654,9,9,0
22,0.8372340425531914,32.08254159998614,9,9,0
23,0.8428191489361702,32.16722329999902,9,9,0
24,0.8419148936170213,32.32608880000771,9,9,0
25,0.8415425531914894,30.973541799990926,9,9,0
26,0.8430851063829787,32.542945499997586,9,9,0
27,0.8447340425531915,31.746881800005212,9,9,0
28,0.8436702127659574,32.88894789999176,9,9,0
29,0.8448936170212766,32.96245450001152,9,9,0
