round,acc,t_round_s,n_malicious
0,0.18590425531914895,17.025289400015026,0
1,0.4455851063829787,17.413002299988875,0
2,0.6238297872340426,17.383111300005112,0
3,0.7125,17.405968600010965,0
4,0.7398404255319149,17.340456100006122,0
5,0.766436170212766,17.44733080000151,0
6,0.7836170212765957,17.417244399985066,0
7,0.7912765957446809,17.366860899986932,0
8,0.7971808510638297,17.434897300001467,0
9,0.8065425531914894,17.397252099995967,0
10,0.8115425531914894,17.393932399980258,0
11,0.8163829787234043,17.298398099985206,0
12,0.8216489361702127,17.408089400007157,0
13,0.8240957446808511,17.41633879998699,0
14,0.8298936170212766,17.395714899990708,0
15,0.8304787234042553,17.39439780000248,0
16,0.831436170212766,17.427361000009114,0
17,0.8325531914893617,17.34609810000984,0
18,0.8380851063829787,17.374194600008195,0
19,0.8362765957446808,17.366843099996913,0
20,0.840531914893617,16.146172000007937,0
21,0.8402659574468085,13.521013399993535,0
22,0.8440425531914894,17.274880999990273,0
23,0.8435106382978723,16.73743789998116,0
24,0.8438829787234042,18.02030430000741,0
25,0.8454255319148937,17.906680200016126,0
26,0.848563829787234,17.243854100001045,0
27,0.8468617021276595,18.59680820000358,0
28,0.8481914893617021,18.656970299984096,0
29,0.8463829787234043,18.637216600007378,0
30,0.8502127659574468,18.746031899994705,0
31,0.8478191489361702,18.58943170000566,0
32,0.8519148936170213,18.68621690000873,0
33,0.8498404255319149,18.702529300004244,0
34,0.8488297872340426,18.87209650001023,0
35,0.8524468085106383,18.72403209999902,0
36,0.8536702127659574,18.749035999993794,0
37,0.8510106382978724,18.554249900014838,0
38,0.8524468085106383,18.626766100001987,0
39,0.8542021276595745,18.53798850000021,0
40,0.8541489361702128,18.766415699996287,0
41,0.8547340425531915,18.571555200003786,0
42,0.8561702127659574,18.69661179999821,0
43,0.8544148936170213,16.731754500011448,0
44,0.8550531914893617,15.64295479998691,0
45,0.855,16.867076800001087,0
46,0.855,15.779386899987003,0
47,0.8587234042553191,17.36380960000679,0
48,0.8574468085106383,17.391285699995933,0
49,0.8577659574468085,17.307311700016726,0
