round,acc,t_round_s,n_malicious,asr
0,0.1723404255319149,7.444278199996916,3,0.06168478260869565
1,0.39351063829787236,8.812421100010397,3,0.05576086956521739
2,0.6042553191489362,8.847061399996164,3,0.025815217391304348
3,0.685531914893617,8.830021699992358,3,0.015108695652173912
4,0.7300531914893617,8.87039840000216,3,0.01548913043478261
5,0.7544148936170213,8.941945500002475,3,0.010923913043478261
6,0.7747872340425532,8.897434099999373,3,0.017282608695652173
7,0.7836170212765957,8.881022700006724,3,0.027554347826086956
8,0.7986702127659574,8.837264100002358,3,0.02690217391304348
9,0.8045744680851064,8.810028200008674,3,0.018206521739130434
10,0.8139893617021277,8.77739339999971,3,0.00983695652173913
11,0.8213829787234043,8.818758800000069,3,0.017771739130434783
12,0.8197340425531915,8.722462199992151,3,0.01983695652173913
13,0.8265425531914894,8.770900699993945,3,0.019130434782608695
14,0.8307446808510638,8.76858540000103,3,0.014184782608695653
15,0.8366489361702127,8.74818989999767,3,0.012934782608695652
16,0.8348936170212766,8.763875299991923,3,0.01701086956521739
17,0.8373936170212766,8.811506800004281,3,0.019130434782608695
18,0.8422872340425532,8.860631500007003,3,0.012663043478260869
19,0.8388829787234042,8.788650799993775,3,0.01548913043478261
20,0.8436702127659574,8.80056180000247,3,0.012934782608695652
21,0.8411170212765957,8.834133099997416,3,0.016141304347826086
22,0.844095744680851,8.758798599999864,3,0.01641304347826087
23,0.8471276595744681,8.801180499998736,3,0.010869565217391304
24,0.8475,8.834835100002238,3,0.014076086956521738
25,0.8488829787234042,8.89725599999656,3,0.014402173913043478
26,0.8501595744680851,8.800112099997932,3,0.01342391304347826
27,0.8502127659574468,8.851485299994238,3,0.014782608695652174
28,0.8534574468085107,8.813088099996094,3,0.01391304347826087
29,0.8518617021276595,8.82862610000302,3,0.014728260869565217
30,0.853563829787234,8.817381200002274,3,0.012608695652173913
31,0.8531382978723404,8.859067999990657,3,0.014456521739130436
32,0.8553191489361702,8.852123299991945,3,0.014076086956521738
33,0.8554787234042553,8.793588800006546,3,0.012880434782608696
34,0.8574468085106383,8.822391499998048,3,0.012608695652173913
35,0.8551063829787234,8.835211400000844,3,0.014836956521739131
36,0.8579787234042553,8.798976899997797,3,0.012663043478260869
37,0.8573404255319149,8.814481599998544,3,0.013695652173913043
38,0.8568617021276596,8.781769399996847,3,0.014565217391304348
39,0.8589893617021277,8.87328559999878,3,0.012282608695652173
40,0.8582446808510639,8.824266399999033,3,0.013478260869565217
41,0.8604787234042554,8.84194870000647,3,0.014239130434782608
42,0.86,8.798211100001936,3,0.012663043478260869
43,0.8614893617021276,8.809753699999419,3,0.013260869565217392
44,0.8590425531914894,8.833139499998651,3,0.013532608695652175
45,0.8610106382978724,8.81123249999655,3,0.01358695652173913
46,0.861968085106383,8.804428200004622,3,0.01342391304347826
47,0.8605851063829787,8.803067600005306,3,0.013043478260869565
48,0.8640425531914894,8.862955399992643,3,0.011358695652173912
49,0.8599468085106383,7.658980499996687,3,0.014510869565217391
