round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest
0,0.2505851063829787,42.00695660000201,6,0,0
1,0.48696808510638295,42.26107320000301,6,1,0
2,0.6536170212765957,41.14765540001099,6,2,0
3,0.7118085106382979,39.82696520000172,6,6,0
4,0.7594148936170213,34.32360370000242,6,6,0
5,0.7769680851063829,34.502121099998476,6,6,0
6,0.7932978723404255,34.65494619999663,6,6,0
7,0.7997872340425531,34.345960799997556,6,6,0
8,0.8096276595744681,34.4201264000003,6,6,0
9,0.814627659574468,34.58971909999673,6,6,0
10,0.8211702127659575,34.67934639999294,6,6,0
11,0.824627659574468,35.14860030000273,6,6,0
12,0.8331382978723404,34.96255109999038,6,6,0
13,0.8325531914893617,34.58365689999482,6,6,0
14,0.8388829787234042,35.04362110000511,6,6,0
15,0.8383510638297872,34.829092799991486,6,6,0
16,0.843404255319149,34.46315729999333,6,6,0
17,0.8421276595744681,34.639951699995436,6,6,0
18,0.8464893617021276,34.763160000002244,6,6,0
19,0.8471808510638298,34.82760759998928,6,6,0
20,0.8463829787234043,34.86041320000368,6,6,0
21,0.8482446808510639,34.68684389999544,6,6,0
22,0.8509042553191489,34.89357419998851,6,6,0
23,0.8534574468085107,34.63108340000326,6,6,0
24,0.8545212765957447,34.5100747999968,6,6,0
25,0.8552659574468086,34.740328299987596,6,6,0
26,0.8577659574468085,35.13514830000349,6,6,0
27,0.8554787234042553,34.55888110000524,6,6,0
28,0.8575,34.62870380000095,6,6,0
29,0.856063829787234,34.871148900012486,6,6,0
