round,acc,t_round_s,n_malicious,asr
0,0.15643617021276596,18.350407599999016,3,0.8114130434782608
1,0.4093085106382979,18.95357910000166,3,0.2195108695652174
2,0.6023936170212766,18.712715199999366,3,0.1616304347826087
3,0.6816489361702127,18.195983099998557,3,0.27668478260869567
4,0.7252127659574468,18.251890799998364,3,0.4518478260869565
5,0.7542021276595745,18.419710499998473,3,0.6254891304347826
6,0.7696276595744681,18.89286190000348,3,0.7544021739130434
7,0.7827127659574468,18.97380169999815,3,0.8402717391304347
8,0.7967021276595745,18.435193000001163,3,0.8883152173913044
9,0.7981382978723405,18.52822880000167,3,0.9221739130434783
10,0.8037765957446809,18.41453199999887,3,0.9397826086956522
11,0.8126595744680851,18.325376900000265,3,0.9479347826086957
12,0.8207446808510638,18.34542910000164,3,0.9680434782608696
13,0.820531914893617,18.1193749999984,3,0.9644565217391304
14,0.819627659574468,18.18213740000283,3,0.9835326086956522
15,0.8254255319148937,18.153011099999276,3,0.9804891304347826
16,0.824627659574468,18.1652150000009,3,0.9878804347826087
17,0.8275531914893617,18.28204370000094,3,0.9901630434782609
18,0.8323404255319149,18.229031400001986,3,0.988641304347826
19,0.8331914893617022,18.243328500000644,3,0.9922282608695652
20,0.8349468085106383,18.181755900001008,3,0.9932065217391305
21,0.8380851063829787,18.410493100000167,3,0.9934782608695653
22,0.8355851063829787,18.366543199997977,3,0.9958152173913043
23,0.8383510638297872,18.538046300000133,3,0.9957608695652174
24,0.8400531914893618,18.30291859999852,3,0.9950543478260869
25,0.8399468085106383,18.462583299999096,3,0.9966847826086956
26,0.8444148936170213,18.264502200003335,3,0.9973369565217391
27,0.8438829787234042,18.22498690000066,3,0.9973369565217391
28,0.8424468085106382,18.228181899998162,3,0.9984782608695653
29,0.8446276595744681,18.26467500000217,3,0.9984782608695653
30,0.8427127659574468,18.269205900000088,3,0.998641304347826
31,0.8486170212765958,18.246262799999386,3,0.9983152173913044
32,0.8488297872340426,18.15737369999988,3,0.9982065217391304
33,0.85,17.96418149999954,3,0.9989130434782608
34,0.8509574468085106,18.16615499999898,3,0.9989130434782608
35,0.8499468085106383,18.077426700001524,3,0.9992934782608696
36,0.8471808510638298,17.71932310000193,3,0.9995652173913043
37,0.8497340425531915,17.338876300000265,3,0.9995108695652174
38,0.8499468085106383,17.288447700000688,3,0.9994565217391305
39,0.8482978723404255,17.25405899999896,3,0.9994565217391305
40,0.8527659574468085,17.339433900000586,3,0.9996195652173913
41,0.8553723404255319,17.339036899997154,3,0.9995108695652174
42,0.8545212765957447,17.31583529999989,3,0.9995108695652174
43,0.8545212765957447,17.16844780000247,3,0.9996739130434783
44,0.8538829787234042,17.248614899999666,3,0.9997282608695652
45,0.8542553191489362,17.32722619999913,3,0.9995652173913043
46,0.8565425531914893,17.21237150000161,3,0.9997282608695652
47,0.8536702127659574,17.27483050000228,3,0.9998369565217391
48,0.8548936170212766,17.264845999998215,3,0.9997282608695652
49,0.8539361702127659,17.256202999997186,3,0.9997826086956522
