round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.2673404255319149,58.95483729999978,3,0,0,3,5,2,0.0,0.0,0.02266304347826087
1,0.5001595744680851,58.24725549999857,3,0,0,2,8,2,0.0,0.0,0.042826086956521736
2,0.6510106382978723,57.69106910000119,3,0,0,3,2,1,0.0,0.0,0.04760869565217391
3,0.7147872340425532,58.95798140000261,3,0,0,2,2,1,0.0,0.009,0.04771739130434783
4,0.7615957446808511,57.597031099998276,3,0,0,3,0,0,0.0,0.007,0.058423913043478264
5,0.7807446808510639,57.48388529999647,3,0,0,2,0,0,0.0,0.006,0.11391304347826087
6,0.7876595744680851,57.57250190000195,3,0,0,3,1,0,0.0,0.005,0.20940217391304347
7,0.8008510638297872,57.63346889999957,3,0,0,3,1,0,0.0,0.005,0.37320652173913044
8,0.8081382978723404,57.26224969999748,3,0,0,2,0,0,0.0,0.004,0.5005434782608695
9,0.8151595744680851,57.54562400000577,3,0,0,3,0,0,0.0,0.004,0.6251086956521739
10,0.8202127659574469,57.62694470000133,3,0,0,3,0,0,0.0,0.003,0.6973369565217391
11,0.8259574468085107,57.03474840000126,3,0,0,2,0,0,0.0,0.003,0.7984239130434783
12,0.8272340425531914,56.96730969999771,3,0,0,3,0,0,0.0,0.003,0.8420108695652174
13,0.8312765957446808,57.24527040000248,3,0,0,3,0,0,0.0,0.003,0.8705434782608695
14,0.8349468085106383,57.856899300000805,3,0,0,2,0,0,0.0,0.002,0.8969565217391304
15,0.8373936170212766,57.95497130000149,3,0,0,3,0,0,0.0,0.002,0.9141304347826087
16,0.8376063829787234,57.686101700004656,3,0,0,3,0,0,0.0,0.002,0.9263586956521739
17,0.8411170212765957,58.28549180000118,3,0,0,3,0,0,0.0,0.002,0.9365217391304348
18,0.8446276595744681,57.858369200002926,3,0,0,3,0,0,0.0,0.002,0.9424456521739131
19,0.845,57.80693839999731,3,0,0,3,0,0,0.0,0.002,0.9601086956521739
20,0.846436170212766,57.67700639999384,3,0,0,3,0,0,0.0,0.002,0.9530978260869565
21,0.8475531914893617,57.49637800000346,3,0,0,3,0,0,0.0,0.002,0.97
22,0.8484574468085107,58.535993400000734,3,0,0,3,0,0,0.0,0.002,0.9685326086956522
23,0.8498404255319149,59.11411899999803,3,0,0,3,0,0,0.0,0.002,0.9771195652173913
24,0.8521276595744681,57.6510008999976,3,0,0,3,0,0,0.0,0.001,0.9767391304347826
25,0.8514893617021276,57.28964569999516,3,0,0,3,0,0,0.0,0.001,0.9776086956521739
26,0.8537234042553191,57.17245150000235,3,0,0,3,0,0,0.0,0.001,0.9825
27,0.8512765957446808,57.30771449999884,3,0,0,3,0,0,0.0,0.001,0.9840760869565217
28,0.8546808510638297,57.161497499997495,3,0,0,3,0,0,0.0,0.001,0.9869565217391304
29,0.8563297872340425,56.72015129999636,3,0,0,3,0,0,0.0,0.001,0.9883695652173913
30,0.8573404255319149,56.44994399999996,3,0,0,3,0,0,0.0,0.001,0.9870652173913044
31,0.8572340425531915,57.6943742999938,3,0,0,3,0,0,0.0,0.001,0.9878260869565217
32,0.8537765957446809,57.88065539999661,3,0,0,3,1,0,0.0,0.001,0.9908152173913043
33,0.8588297872340426,57.28170990000217,3,0,0,3,0,0,0.0,0.001,0.9902717391304348
34,0.8589893617021277,57.490426999997,3,0,0,2,0,0,0.0,0.001,0.9910326086956521
35,0.8598404255319149,57.90052429999923,3,0,0,3,0,0,0.0,0.001,0.992445652173913
36,0.8595744680851064,57.94048949999706,3,0,0,2,0,0,0.0,0.001,0.992445652173913
37,0.8602127659574468,58.41441810000106,3,0,0,2,0,0,0.0,0.001,0.9929891304347827
38,0.8607978723404255,58.32687409999926,3,0,0,3,0,0,0.0,0.001,0.9933152173913044
39,0.8610106382978724,58.21149300000252,3,0,0,3,0,0,0.0,0.001,0.9941304347826087
40,0.8573936170212766,59.159470699996746,3,0,0,3,1,0,0.0,0.001,0.9948913043478261
41,0.8640425531914894,58.87244610000198,3,0,0,2,0,0,0.0,0.001,0.9952173913043478
42,0.8637234042553191,59.09838130000571,3,0,0,3,0,0,0.0,0.001,0.9956521739130435
43,0.8588829787234042,59.37261860000581,3,0,0,3,1,0,0.0,0.001,0.9954347826086957
44,0.8637765957446808,59.078280599998834,3,0,0,2,0,0,0.0,0.001,0.9957065217391304
45,0.863563829787234,58.78648329999851,3,0,0,3,0,0,0.0,0.001,0.9961413043478261
46,0.8644148936170213,58.64254609999625,3,0,0,3,1,0,0.0,0.001,0.9967934782608696
47,0.8652659574468086,58.01870680000138,3,0,0,2,0,0,0.0,0.001,0.9969565217391304
48,0.8654255319148936,58.25037899999734,3,0,0,3,0,0,0.0,0.001,0.9968478260869565
49,0.8660106382978724,58.45023060000676,3,0,0,2,0,0,0.0,0.001,0.997445652173913
