round,acc,t_round_s,n_malicious,asr
0,0.22441489361702127,8.338355299987597,3,0.21858695652173912
1,0.5201595744680851,6.059925299996394,3,0.08489130434782609
2,0.6657446808510639,6.180872199998703,3,0.05521739130434783
3,0.7271808510638298,6.003022899996722,3,0.07570652173913044
4,0.7600531914893617,6.6334107000002405,3,0.08880434782608695
5,0.7838297872340425,6.93868379999185,3,0.10342391304347825
6,0.7946808510638298,8.867149600002449,3,0.18994565217391304
7,0.8045744680851064,9.015143700002227,3,0.2960869565217391
8,0.813031914893617,8.875593100005062,3,0.34157608695652175
9,0.8181382978723404,8.816070500004571,3,0.4380978260869565
10,0.8224468085106383,8.866424299994833,3,0.616195652173913
11,0.8275531914893617,8.916894499998307,3,0.6810869565217391
12,0.8339893617021277,8.975735799991526,3,0.73375
13,0.8348404255319148,8.912848100007977,3,0.7984782608695652
14,0.8392553191489361,9.024986300006276,3,0.8266304347826087
15,0.8412765957446808,8.832580499991309,3,0.855108695652174
16,0.8453191489361702,8.858859500003746,3,0.8855434782608695
17,0.8453723404255319,8.845989199995529,3,0.9081521739130435
18,0.8467021276595744,8.92249090000405,3,0.9178260869565218
19,0.8495744680851064,8.927037200002815,3,0.9232608695652174
20,0.8520212765957447,8.90467789999093,3,0.9363586956521739
21,0.8527127659574468,8.969018999996479,3,0.9476086956521739
22,0.851063829787234,8.882353099994361,3,0.9540760869565217
23,0.8536702127659574,8.916951300008805,3,0.9621195652173913
24,0.8550531914893617,8.876879200004623,3,0.9585326086956522
25,0.8551063829787234,8.926438199996483,3,0.9696195652173913
26,0.857872340425532,8.95457119999628,3,0.9709239130434782
27,0.8587234042553191,8.94451200000185,3,0.9653260869565218
28,0.8598404255319149,8.924741800001357,3,0.9760869565217392
29,0.8580851063829787,8.816411699997843,3,0.9732065217391305
30,0.8605851063829787,8.855774100011331,3,0.980108695652174
31,0.8612234042553192,8.806332799998927,3,0.9816847826086956
32,0.8633510638297872,8.864626800001133,3,0.9838586956521739
33,0.8613297872340425,8.89215189999959,3,0.9846739130434783
34,0.8632446808510639,8.8618795999937,3,0.9857608695652174
35,0.8636702127659575,8.847878900007345,3,0.9889673913043479
36,0.8638297872340426,8.749322100004065,3,0.9903804347826087
37,0.8654255319148936,8.838139500003308,3,0.9878804347826087
38,0.8624468085106383,8.803908200003207,3,0.9904891304347826
39,0.8641489361702127,8.795547899993835,3,0.9907608695652174
40,0.8660638297872341,8.932918399994378,3,0.9915217391304347
41,0.8648936170212767,8.871587799992994,3,0.9938586956521739
42,0.8646808510638297,8.923826300000655,3,0.9946195652173913
43,0.8661702127659574,8.861328500002855,3,0.9951086956521739
44,0.8672340425531915,8.769963900005678,3,0.9946195652173913
45,0.8675531914893617,8.829390600003535,3,0.9943478260869565
46,0.8680851063829788,8.90465640000184,3,0.9954347826086957
47,0.8675531914893617,8.938862900002277,3,0.9951086956521739
48,0.8688297872340426,8.841532899998128,3,0.9952717391304348
49,0.868563829787234,8.893159100000048,3,0.9958152173913043
