round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest
0,0.22606382978723405,43.314474299986614,6,0,1
1,0.4940425531914894,42.5524798000115,6,1,1
2,0.656595744680851,40.231219800014514,6,1,1
3,0.7146808510638298,39.739575099985814,6,4,1
4,0.7529255319148936,37.60223470002529,6,6,1
5,0.7765425531914893,33.82482330000494,6,6,1
6,0.7911702127659574,33.372592200001236,6,6,1
7,0.7971276595744681,34.51200919999974,6,6,1
8,0.8033510638297873,33.831339399999706,6,6,1
9,0.8132446808510638,33.48155119997682,6,6,1
10,0.8175,34.18945000000531,6,6,1
11,0.8231382978723404,33.62421700000414,6,6,1
12,0.8257978723404256,34.96313540000119,6,6,1
13,0.8261170212765957,34.00167600001441,6,6,1
14,0.8332978723404255,34.34146719999262,6,6,1
15,0.8357446808510638,33.403628000000026,6,6,1
16,0.8342553191489361,33.62838209999609,6,6,1
17,0.8382978723404255,33.27818079999997,6,6,1
18,0.8423404255319149,34.09584029999678,6,6,1
19,0.8398404255319148,33.97344030000386,6,6,1
20,0.8460106382978724,33.76453789998777,6,6,1
21,0.8442021276595745,33.295108299993444,6,6,1
22,0.8462234042553192,34.622843200020725,6,6,1
23,0.8463297872340425,32.82305870001437,6,6,1
24,0.8457978723404256,34.38571919998503,6,6,1
25,0.8484574468085107,35.92218980001053,6,6,1
26,0.8507446808510638,32.24076829999103,6,6,1
27,0.8489893617021277,32.09997890001978,6,6,1
28,0.8520744680851063,32.62453440000536,6,6,1
29,0.8482978723404255,35.06705990000046,6,6,1
