round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.15553191489361703,19.115467400000853,3,0,0,3,8,3,1.0,0.778,0.0
1,0.5345212765957447,18.96781639999972,3,0,0,2,4,2,1.0,0.556,0.024728260869565217
2,0.6746808510638298,18.86728729999959,3,0,0,3,2,2,0.889,0.42,0.013097826086956522
3,0.7217021276595744,18.462873299999046,3,0,0,3,3,2,0.833,0.38,0.011304347826086957
4,0.7633510638297872,18.153973399999813,3,1,1,3,0,0,0.667,0.304,0.030706521739130434
5,0.783936170212766,17.097126599999683,3,1,1,2,0,0,0.6,0.258,0.036304347826086956
6,0.7965425531914894,18.024989099998493,3,1,1,2,0,0,0.552,0.225,0.05576086956521739
7,0.8063829787234043,17.84382860000005,3,1,1,1,0,0,0.517,0.201,0.06804347826086957
8,0.8120744680851064,17.73560350000116,3,1,1,2,1,1,0.526,0.19,0.0642391304347826
9,0.8187234042553192,17.471089399999983,3,1,1,2,1,1,0.533,0.181,0.08989130434782609
10,0.8254255319148937,17.245811400000093,3,1,1,2,0,0,0.509,0.168,0.1146195652173913
11,0.8288829787234042,17.125663200000417,3,1,1,2,0,0,0.489,0.156,0.1492391304347826
12,0.8306914893617021,17.401460999999472,3,1,1,2,0,0,0.472,0.146,0.2529891304347826
13,0.8345212765957447,17.360283900001377,3,1,1,2,0,0,0.457,0.138,0.3048913043478261
14,0.8373936170212766,17.29327100000046,3,1,1,2,0,0,0.444,0.131,0.40896739130434784
15,0.839095744680851,17.798262199999954,3,1,1,2,0,0,0.433,0.125,0.5060326086956521
16,0.841968085106383,17.18558959999973,3,1,1,2,0,0,0.424,0.119,0.6295108695652174
17,0.8432978723404255,17.108818200000314,3,1,1,2,1,0,0.415,0.12,0.6677173913043478
18,0.8457978723404256,17.95618420000028,3,1,1,2,0,0,0.407,0.115,0.7377173913043479
19,0.8472872340425532,17.325875800001086,3,1,1,2,0,0,0.4,0.111,0.7527717391304348
20,0.8486702127659574,17.297504500000286,3,1,1,2,0,0,0.394,0.107,0.8238043478260869
21,0.849095744680851,17.924319100000503,3,1,1,2,0,0,0.388,0.104,0.8383695652173913
22,0.8508510638297873,17.11444610000035,3,1,1,2,0,0,0.383,0.1,0.886358695652174
23,0.8502127659574468,16.795889499999248,3,1,1,2,0,0,0.378,0.098,0.9110869565217391
24,0.8525531914893617,17.083710599999904,3,1,1,1,0,0,0.373,0.095,0.9254347826086956
25,0.8539361702127659,17.474967299998752,3,1,1,2,0,0,0.369,0.092,0.9329891304347826
26,0.8551595744680851,17.376222900000357,3,1,1,2,0,0,0.365,0.09,0.9369565217391305
27,0.854468085106383,17.244831300000442,3,1,1,2,0,0,0.362,0.088,0.9492934782608695
28,0.8568617021276596,17.223351900000125,3,1,1,1,0,0,0.359,0.086,0.9534239130434783
29,0.8587234042553191,17.058336500000223,3,1,1,2,0,0,0.356,0.084,0.95875
30,0.858563829787234,17.106941000000006,3,1,1,2,0,0,0.353,0.082,0.9566304347826087
31,0.8587234042553191,16.90619289999995,3,1,1,2,0,0,0.35,0.081,0.9643478260869566
32,0.8611702127659574,16.85347239999828,3,1,1,2,0,0,0.347,0.079,0.9667391304347827
33,0.8607446808510638,18.715729499999725,3,1,1,2,0,0,0.345,0.078,0.9667934782608696
34,0.8606382978723405,21.159465400000045,3,1,1,2,0,0,0.343,0.076,0.9769565217391304
35,0.8624468085106383,20.234571700000743,3,1,1,2,0,0,0.341,0.075,0.9744021739130435
36,0.862659574468085,19.646756399999504,3,1,1,2,0,0,0.339,0.074,0.978641304347826
37,0.862872340425532,19.005069799999546,3,1,1,2,0,0,0.337,0.073,0.982445652173913
38,0.8643085106382978,18.82878359999995,3,1,1,2,0,0,0.335,0.071,0.9836956521739131
39,0.862659574468085,17.702783299999282,3,1,1,2,0,0,0.333,0.07,0.9825
40,0.8660106382978724,17.63365860000158,3,1,1,2,1,1,0.34,0.071,0.9814130434782609
41,0.8645212765957446,17.748611600000004,3,1,1,2,0,0,0.338,0.07,0.98375
42,0.8670744680851064,17.435933799999475,3,1,1,2,0,0,0.336,0.069,0.9838586956521739
43,0.8642021276595745,16.94947729999876,3,1,1,2,0,0,0.335,0.068,0.9873369565217391
44,0.8679255319148936,17.035735200001,3,1,1,1,0,0,0.333,0.067,0.98625
45,0.8663829787234043,17.6056609999996,3,1,1,2,0,0,0.332,0.067,0.9905434782608695
46,0.868031914893617,18.23120680000102,3,1,1,2,0,0,0.33,0.066,0.9896739130434783
47,0.8669148936170212,18.066485000001194,3,1,1,2,0,0,0.329,0.065,0.9922282608695652
48,0.8686170212765958,17.997940400000516,3,1,1,2,0,0,0.328,0.064,0.9927173913043478
49,0.8686702127659575,18.06725589999951,3,1,1,1,0,0,0.327,0.064,0.9931521739130434
