round,acc,t_round_s,n_malicious
0,0.2323404255319149,22.96530210000128,3
1,0.48601063829787233,22.96976319999885,3
2,0.646436170212766,23.012002499999653,3
3,0.7161170212765957,22.97818240000015,3
4,0.7454255319148936,22.810615600001256,3
5,0.7691489361702127,22.93695139999909,3
6,0.7833510638297873,22.979607700000997,3
7,0.7890957446808511,22.836368099999163,3
8,0.8019148936170213,22.93042770000102,3
9,0.8081914893617022,22.90156819999902,3
10,0.8142021276595744,22.843302100000074,3
11,0.8144148936170212,22.990390999999363,3
12,0.8192553191489361,23.01688070000091,3
13,0.8267553191489362,22.86315409999952,3
14,0.8292553191489361,23.06548440000006,3
15,0.8264361702127659,22.944025999999212,3
16,0.8336702127659574,22.781690699999672,3
17,0.8345744680851064,22.992946900001698,3
18,0.835,22.900387800000317,3
19,0.8364893617021276,22.929016500000216,3
20,0.8406382978723405,22.955306899999414,3
21,0.8416489361702127,23.046877000000677,3
22,0.8401595744680851,22.744936799999778,3
23,0.8385106382978723,22.93081230000098,3
24,0.8429255319148936,22.90322119999837,3
25,0.845,22.907590799999525,3
26,0.8480851063829787,22.94038879999971,3
27,0.8501063829787234,23.099137999999584,3
28,0.8469148936170213,22.776023799999166,3
29,0.8513297872340425,22.907846800000698,3
30,0.8534574468085107,22.923039600000266,3
31,0.8501595744680851,22.96089050000046,3
32,0.8495212765957447,22.98817550000058,3
33,0.8535106382978723,23.344534300000305,3
34,0.8537234042553191,23.67257090000021,3
35,0.8551063829787234,23.32946280000033,3
36,0.8527127659574468,23.02906019999864,3
37,0.8506382978723405,23.749084200000652,3
38,0.8545212765957447,22.93181580000055,3
39,0.8567021276595744,23.0056581000008,3
40,0.853563829787234,23.485028600000078,3
41,0.8553723404255319,23.117697899999257,3
42,0.8571808510638298,24.620495300001494,3
43,0.8571276595744681,24.450791400000526,3
44,0.8589361702127659,22.85916449999968,3
45,0.8523404255319149,23.20181430000048,3
46,0.8589361702127659,24.411519100000078,3
47,0.8580851063829787,22.8972763999991,3
48,0.8593085106382978,20.862757800001418,3
49,0.8587765957446809,20.51437789999909,3
