round,acc,t_round_s,n_malicious,asr
0,0.21723404255319148,20.278607199987164,9,0.9922826086956522
1,0.5082446808510638,20.616579499997897,9,0.5651630434782609
2,0.6573936170212766,19.438792800006922,9,0.7859239130434783
3,0.7144680851063829,19.38293240001076,9,0.9059782608695652
4,0.7483510638297872,19.583473800012143,9,0.94875
5,0.7722872340425532,19.747345299998415,9,0.9709239130434782
6,0.7874468085106383,19.448613499989733,9,0.9813586956521739
7,0.7990957446808511,19.323234099996625,9,0.9860869565217392
8,0.8056382978723404,19.74465120000241,9,0.9922282608695652
9,0.8135106382978723,19.285465699998895,9,0.9930978260869565
10,0.8179787234042554,19.43370130000403,9,0.9952173913043478
11,0.8209042553191489,19.628370600010385,9,0.9968478260869565
12,0.8276063829787234,19.450459200001205,9,0.9981521739130435
13,0.8293085106382979,19.381944199994905,9,0.9983695652173913
14,0.8325531914893617,19.23601680000138,9,0.9982065217391304
15,0.8377127659574468,19.27368149999529,9,0.9990760869565217
16,0.8379787234042553,19.364949399998295,9,0.9988586956521739
17,0.8381914893617022,19.355142800006433,9,0.9989130434782608
18,0.841063829787234,19.197283200002857,9,0.9994021739130434
19,0.8426063829787234,19.41927630000282,9,0.9996195652173913
20,0.8437765957446809,19.50641970000288,9,0.9995108695652174
21,0.8452127659574468,19.616404200001853,9,0.9995108695652174
22,0.846968085106383,19.425466000000597,9,0.9997282608695652
23,0.8480851063829787,19.381167500003357,9,0.9996195652173913
24,0.8499468085106383,19.50597719999496,9,0.9997826086956522
25,0.8501063829787234,19.24716049998824,9,0.9996195652173913
26,0.8513829787234043,19.2199774000037,9,0.9997826086956522
27,0.8536170212765958,19.617311000009067,9,0.9998369565217391
28,0.8541489361702128,19.301732300009462,9,0.9998369565217391
29,0.8560106382978724,19.416253800009144,9,0.9997826086956522
30,0.8552659574468086,19.521736199996667,9,0.9998369565217391
31,0.8576063829787234,19.287281199998688,9,0.9998913043478261
32,0.8556914893617021,19.269891799995094,9,0.9998913043478261
33,0.8572872340425531,19.429631500010146,9,0.9998913043478261
34,0.859095744680851,19.554725400012103,9,0.9997826086956522
35,0.8580851063829787,20.958164299998316,9,0.9998369565217391
36,0.8591489361702128,19.563110599992797,9,0.9998913043478261
37,0.8595744680851064,19.187439600005746,9,0.9998913043478261
38,0.8607446808510638,19.30951880000066,9,0.9998369565217391
39,0.8621276595744681,19.36533829999098,9,0.9998913043478261
40,0.8624468085106383,19.210489399993094,9,0.9998913043478261
41,0.8618617021276596,19.262908799995785,9,0.9998913043478261
42,0.8633510638297872,19.246845999994548,9,0.9998913043478261
43,0.8627127659574468,19.417667300003814,9,0.9998913043478261
44,0.8649468085106383,19.4917465000035,9,0.9997826086956522
45,0.8637234042553191,19.54853820000426,9,0.9998369565217391
46,0.8659042553191489,19.48032269999385,9,0.9999456521739131
47,0.8650531914893617,19.523752699999022,9,0.9998913043478261
48,0.865,17.247855399997206,9,0.9999456521739131
49,0.8648936170212767,15.702600099990377,9,0.9998369565217391
