round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest
0,0.26143617021276594,36.268625199998496,3,0,1
1,0.4997872340425532,36.11626060001436,3,2,1
2,0.6537765957446808,34.58022050000727,3,3,2
3,0.7238297872340426,32.735897999984445,3,3,2
4,0.754095744680851,33.20159449998755,3,3,2
5,0.7731382978723405,32.98289539999678,3,3,2
6,0.7913297872340426,33.52455050000572,3,3,2
7,0.7970744680851064,34.78448689999641,3,3,2
8,0.8085106382978723,36.431526000000304,3,3,2
9,0.816595744680851,34.10225840000203,3,3,2
10,0.8201595744680851,35.75049410000793,3,3,2
11,0.8221808510638298,34.15969629999017,3,3,2
12,0.8283510638297872,34.121994500019355,3,3,2
13,0.8343617021276596,34.93918169999961,3,3,2
14,0.8332446808510638,33.00117709999904,3,3,2
15,0.8370212765957447,33.31460319997859,3,3,2
16,0.838404255319149,33.57855040000868,3,3,2
17,0.8401595744680851,33.6205895000021,3,3,2
18,0.8421276595744681,33.44962349999696,3,3,2
19,0.8431382978723404,32.99723139998969,3,3,2
20,0.8468085106382979,33.652351600001566,3,3,2
21,0.8471276595744681,33.295459699991625,3,3,2
22,0.846436170212766,33.29444039997179,3,3,2
23,0.8504255319148936,33.56348199999775,3,3,2
24,0.8517021276595744,33.38613329999498,3,3,2
25,0.8525,33.96285139999236,3,3,2
26,0.8518617021276595,33.742578599980334,3,3,2
27,0.8537234042553191,37.69168349998654,3,3,2
28,0.8518617021276595,37.70998429998872,3,3,2
29,0.8573404255319149,35.85206370000378,3,3,2
