round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,90.51221630000146,100,0,0,80,54,54,0.0,0.0
1,0.1,83.4641655000014,100,0,0,83,57,57,0.0,0.0
2,0.1003,81.44213600000148,100,0,0,81,56,55,0.0,0.0
3,0.1239,82.3322986000021,100,0,0,79,61,61,0.133,0.001
4,0.1846,81.73719060000076,100,53,1,80,58,57,0.22,0.002
5,0.1789,70.49229339999874,100,57,2,43,41,33,0.232,0.003
6,0.1607,72.09002279999913,100,61,3,40,42,31,0.247,0.003
7,0.1334,72.14550529999906,100,61,3,36,40,27,0.261,0.003
8,0.1186,70.33362729999862,100,68,3,35,42,29,0.28,0.005
9,0.1043,71.50381679999919,100,73,4,30,40,23,0.294,0.006
10,0.1019,70.68077059999996,100,80,6,24,41,21,0.304,0.007
11,0.1032,67.2179901999989,100,80,6,20,29,15,0.308,0.007
12,0.1059,67.5724967999995,100,82,7,18,43,14,0.313,0.008
13,0.1187,65.64416809999966,100,85,7,17,34,15,0.318,0.009
14,0.1324,67.30725650000022,100,86,8,15,34,13,0.323,0.009
15,0.1509,67.30961620000016,100,86,8,14,32,12,0.328,0.01
16,0.1682,67.5562616999996,100,88,9,14,37,10,0.331,0.01
17,0.179,68.15282179999849,100,91,9,12,33,10,0.334,0.01
18,0.1865,67.11143549999906,100,92,10,9,34,9,0.335,0.011
19,0.2006,66.39574809999976,100,92,10,8,28,8,0.336,0.012
20,0.2088,66.69903509999858,100,93,10,8,35,8,0.339,0.012
21,0.234,66.40624810000008,100,93,10,6,30,5,0.341,0.012
22,0.2415,66.34721590000117,100,96,10,7,33,6,0.343,0.013
23,0.2564,67.30300649999845,100,96,10,4,31,4,0.344,0.013
24,0.2701,65.45335319999867,100,97,10,4,36,4,0.344,0.013
25,0.3073,67.75504569999976,100,97,10,3,34,3,0.345,0.013
26,0.3246,65.85108059999766,100,97,10,3,36,3,0.346,0.014
27,0.3272,65.85270740000124,100,97,10,3,30,2,0.347,0.014
28,0.3661,66.90172150000217,100,97,11,3,38,3,0.347,0.014
29,0.3737,67.09630149999794,100,97,13,3,37,3,0.348,0.015
30,0.4129,68.63967269999921,100,97,13,3,37,2,0.348,0.015
31,0.4304,66.7149533999982,100,97,13,3,41,3,0.348,0.015
32,0.4835,65.82319949999874,100,98,13,3,41,3,0.349,0.015
33,0.5193,66.91677840000193,100,99,13,2,37,1,0.349,0.016
34,0.5653,65.84115759999986,100,99,13,1,32,0,0.349,0.016
35,0.5775,66.3921472999973,100,99,13,1,36,0,0.349,0.017
36,0.5804,19.33719099999871,100,99,14,1,34,0,0.349,0.017
37,0.5924,19.815798200001154,100,99,15,1,35,1,0.349,0.018
38,0.6099,24.299749199999496,100,99,15,1,42,1,0.349,0.018
39,0.6033,25.035004299999855,100,99,15,1,42,0,0.349,0.019
40,0.6392,24.714068999997835,100,99,15,1,36,0,0.349,0.019
41,0.6321,25.166847799999232,100,99,15,1,37,1,0.349,0.02
42,0.6182,23.566809199997806,100,99,15,1,37,1,0.349,0.02
43,0.6321,20.85344030000124,100,99,15,1,37,1,0.349,0.02
44,0.652,20.328406300002825,100,99,15,1,34,1,0.349,0.02
45,0.6645,19.740195499998663,100,99,15,1,43,0,0.349,0.021
46,0.6383,18.221376000001328,100,99,16,1,32,0,0.349,0.021
47,0.6643,17.223845900000015,100,99,16,1,36,1,0.349,0.021
48,0.6494,16.788111099998787,100,99,18,1,36,1,0.349,0.022
49,0.6737,16.209274100001494,100,99,18,1,43,1,0.349,0.022
50,0.6716,16.03836880000017,100,99,18,1,35,0,0.349,0.022
51,0.6784,15.823568399999203,100,99,18,1,36,1,0.349,0.022
52,0.6678,15.65357369999765,100,99,18,1,38,0,0.349,0.022
53,0.6844,15.64231700000164,100,99,18,1,35,1,0.349,0.022
54,0.6851,15.381306100000074,100,99,18,1,41,1,0.349,0.023
55,0.6935,15.47763820000182,100,99,18,1,35,1,0.349,0.023
56,0.6766,15.67947980000099,100,99,18,1,40,1,0.349,0.023
57,0.7006,15.322652599999856,100,99,18,1,32,1,0.349,0.023
58,0.6754,15.204591999998229,100,99,18,1,40,1,0.349,0.023
59,0.7031,15.206344000001991,100,99,18,1,35,0,0.349,0.023
