round,acc,t_round_s,n_malicious
0,0.1,12.978783899998234,20
1,0.1,13.497421599997324,20
2,0.1,14.42807869999524,20
3,0.1,14.446268300001975,20
4,0.1,14.343879899999592,20
5,0.1077,14.442883600000641,20
6,0.1316,14.52377919999708,20
7,0.1665,14.391624100004265,20
8,0.1954,14.461053300001367,20
9,0.2066,14.414257200005522,20
10,0.2238,14.588117899998906,20
11,0.2312,14.567432499999995,20
12,0.2458,14.470400400001381,20
13,0.2735,14.49588809999841,20
14,0.2884,14.38505840000289,20
15,0.3204,14.309577600004559,20
16,0.3418,14.485199199996714,20
17,0.4047,14.380298500000208,20
18,0.4879,14.303272400000424,20
19,0.5144,14.48001590000058,20
20,0.545,14.24558160000015,20
21,0.5574,14.49834070000361,20
22,0.5748,14.508281599999464,20
23,0.5919,14.425945499999216,20
24,0.5973,14.40468200000032,20
25,0.6208,14.395973700004106,20
26,0.6251,14.350820500003465,20
27,0.6352,14.589345300002606,20
28,0.6616,14.43480229999841,20
29,0.6679,14.360632900003111,20
30,0.6637,14.346088500002224,20
31,0.6658,13.94860759999574,20
32,0.6982,13.221934799999872,20
33,0.6736,13.199011700002302,20
34,0.6615,14.230610899998283,20
35,0.6855,14.395570500004396,20
36,0.6884,14.4048272,20
37,0.6167,14.438807799997448,20
38,0.7044,14.412986600000295,20
39,0.7074,14.263724299999012,20
40,0.7129,14.306923600001028,20
41,0.7272,14.528158799999801,20
42,0.6956,14.873721899995871,20
43,0.713,14.390181299997494,20
44,0.7157,14.590579699994123,20
45,0.707,14.33278910000081,20
46,0.7214,14.505612799999653,20
47,0.7117,12.265272900003765,20
48,0.7107,10.278663800003415,20
49,0.7343,10.216512899998634,20
