round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,13.091615700002876,20,0,0,16,10,4,0.0,0.0
1,0.1,12.71278479999819,20,0,0,15,10,9,0.0,0.0
2,0.1,12.785679900000105,20,0,0,16,8,7,0.0,0.0
3,0.1,13.104069199998776,20,0,0,18,9,9,0.0,0.0
4,0.1,13.152073199998995,20,0,0,18,10,8,0.02,0.0
5,0.1,13.09782769999947,20,2,0,15,8,7,0.042,0.0
6,0.1,12.97676330000104,20,3,0,14,12,10,0.048,0.004
7,0.1,12.736948099998699,20,3,0,13,10,7,0.066,0.005
8,0.1,12.8702830000002,20,3,0,12,7,6,0.081,0.004
9,0.152,12.871507799998653,20,5,0,14,11,9,0.098,0.004
10,0.1,12.53279140000086,20,5,0,14,7,7,0.109,0.003
11,0.1001,12.369077200000902,20,5,0,12,10,8,0.119,0.003
12,0.1,12.54257349999898,20,6,0,13,4,3,0.12,0.003
13,0.1533,12.411595400000806,20,6,0,13,8,8,0.118,0.003
14,0.1989,12.52546589999838,20,6,0,11,6,5,0.116,0.003
15,0.2081,12.327658899997914,20,6,0,12,7,6,0.115,0.002
16,0.2982,12.460557500002324,20,6,0,13,7,7,0.122,0.002
17,0.3071,12.46815599999536,20,6,0,9,10,9,0.129,0.002
18,0.3879,12.447639400001208,20,6,0,12,9,8,0.135,0.002
19,0.4493,12.348292599999695,20,6,0,11,14,11,0.146,0.002
20,0.5304,12.278195200000482,20,7,0,13,11,10,0.162,0.002
21,0.6037,12.115484100002504,20,8,0,11,12,11,0.175,0.002
22,0.6307,11.999207499997283,20,8,0,10,11,10,0.193,0.003
23,0.6375,12.020810000001802,20,8,0,11,11,11,0.208,0.003
24,0.6522,11.935917000002519,20,10,0,9,11,9,0.229,0.003
25,0.6568,11.760054099999252,20,13,0,9,11,9,0.245,0.003
26,0.6744,11.515500800000154,20,15,0,6,9,6,0.256,0.004
27,0.7136,11.340005900005053,20,15,0,5,10,5,0.263,0.004
28,0.7283,11.274088799997116,20,15,0,5,9,5,0.27,0.004
29,0.7248,11.319132899996475,20,18,0,5,7,5,0.277,0.005
30,0.7318,10.448855899994669,20,19,0,2,7,2,0.279,0.004
31,0.7482,10.586914500003331,20,19,0,1,8,1,0.281,0.004
32,0.7495,10.82381400000304,20,20,0,1,7,1,0.282,0.005
33,0.7508,10.591711900000519,20,20,0,0,9,0,0.282,0.005
34,0.7596,10.744544200002565,20,20,0,0,7,0,0.282,0.006
35,0.7552,10.782714300003136,20,20,0,0,8,0,0.282,0.006
36,0.7617,10.628033900000446,20,20,0,0,7,0,0.282,0.006
37,0.766,10.756933600001503,20,20,0,0,8,0,0.282,0.006
38,0.769,10.802363599999808,20,20,0,0,8,0,0.282,0.006
39,0.7703,10.725122899995768,20,20,0,0,8,0,0.282,0.006
40,0.764,10.694001799995021,20,20,0,0,8,0,0.282,0.006
41,0.773,10.494005200001993,20,20,0,0,10,0,0.282,0.007
42,0.7754,10.456851599999936,20,20,0,0,8,0,0.282,0.008
43,0.7732,10.513635199997225,20,20,0,0,9,0,0.282,0.008
44,0.7717,10.414971199999854,20,20,0,0,7,0,0.282,0.009
45,0.7828,10.662894400004006,20,20,0,0,4,0,0.282,0.009
46,0.7845,10.466600500003551,20,20,0,0,8,0,0.282,0.009
47,0.7809,10.44277449999936,20,20,0,0,7,0,0.282,0.009
48,0.7787,10.411792400002014,20,20,0,0,6,0,0.282,0.009
49,0.788,10.540690899993933,20,20,0,0,9,0,0.282,0.01
