round,acc,t_round_s,n_malicious
0,0.187,12.662104000002728,20
1,0.1,12.756281100002525,20
2,0.1,12.895520800004306,20
3,0.1016,12.841734200002975,20
4,0.1612,12.696599299997615,20
5,0.2892,12.661067200002435,20
6,0.2931,12.802569699997548,20
7,0.4168,12.976561600000423,20
8,0.5335,12.776007100001152,20
9,0.5666,12.882786499998474,20
10,0.5878,12.939433799998369,20
11,0.6011,12.963574999994307,20
12,0.5996,12.826950000002398,20
13,0.6191,12.853202599995711,20
14,0.6262,12.920273700001417,20
15,0.6308,13.176224700000603,20
16,0.6312,12.953609200005303,20
17,0.6367,12.899316800001543,20
18,0.6407,12.897305200000119,20
19,0.647,12.83927709999989,20
20,0.6601,12.967553799993766,20
21,0.6526,13.15018119999877,20
22,0.6609,12.913823200004117,20
23,0.6621,12.903055800001312,20
24,0.679,13.157616900003632,20
25,0.669,13.164907600003062,20
26,0.6899,12.932166500002495,20
27,0.674,13.087561700005608,20
28,0.6921,13.056926699995529,20
29,0.7004,12.960450699996727,20
30,0.6891,12.89694540000346,20
31,0.6939,13.095426300002146,20
32,0.6992,13.111320899995917,20
33,0.7062,12.979663500002061,20
34,0.7026,13.106539199994586,20
35,0.7067,13.358078099998238,20
36,0.7117,13.218555500003276,20
37,0.7084,13.164564699996845,20
38,0.7245,13.902426100001321,20
39,0.7221,14.568884100001014,20
40,0.7183,14.525349299998197,20
41,0.7229,14.680192199994053,20
42,0.7275,14.625935299998673,20
43,0.7298,14.488617599999998,20
44,0.7319,14.18970929999341,20
45,0.7401,14.509413899999345,20
46,0.7362,14.292675400000007,20
47,0.7391,14.167099700003746,20
48,0.7467,14.455618899999536,20
49,0.7396,14.308503599997493,20
