round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,73.77316349999455,100,0,0,325,210,210,0.48,0.003
1,0.1,77.91472840000642,100,0,0,334,221,221,0.47,0.006
2,0.1,76.87455639999826,100,0,0,332,212,212,0.45,0.007
3,0.1,79.40401209999982,100,0,0,324,213,212,0.455,0.006
4,0.1,80.78918419999536,100,55,0,325,224,224,0.47,0.005
5,0.1,72.514471100003,100,55,0,163,147,96,0.492,0.005
6,0.1,72.426295199999,100,59,0,166,153,105,0.509,0.006
7,0.1,71.53059460000077,100,67,0,150,156,102,0.528,0.006
8,0.1,69.50894689999404,100,67,0,120,141,80,0.537,0.006
9,0.1,70.7597769999993,100,71,0,123,143,81,0.546,0.007
10,0.1001,68.97533660000772,100,75,0,109,141,74,0.555,0.007
11,0.1002,70.58992960001342,100,75,0,97,127,64,0.56,0.007
12,0.101,76.51422399999865,100,78,0,93,130,68,0.564,0.007
13,0.1027,70.61866589999408,100,80,0,84,118,53,0.568,0.008
14,0.1086,68.23087020000094,100,80,0,73,130,56,0.574,0.008
15,0.1209,68.98776290001115,100,80,0,77,135,52,0.576,0.008
16,0.1368,68.69676880000043,100,82,0,76,123,57,0.578,0.008
17,0.1545,70.70374399999855,100,82,0,70,132,57,0.582,0.008
18,0.175,69.25311969999166,100,84,0,67,129,56,0.585,0.008
19,0.193,67.77075949999562,100,84,0,62,137,53,0.589,0.008
20,0.2052,70.90808880000259,100,85,0,59,129,48,0.591,0.008
21,0.2225,70.3430085,100,86,0,59,134,50,0.594,0.009
22,0.2344,69.0199416999967,100,86,0,53,144,49,0.598,0.009
23,0.2422,68.4614001000009,100,88,0,54,135,49,0.6,0.009
24,0.2522,69.66974379999738,100,89,0,48,141,44,0.603,0.009
25,0.2602,67.69392550000339,100,89,0,44,132,38,0.604,0.009
26,0.2646,68.22130229999311,100,91,0,44,139,39,0.606,0.009
27,0.2705,70.1185545000044,100,91,0,34,139,30,0.607,0.009
28,0.2749,67.97423189999245,100,91,0,36,136,35,0.609,0.009
29,0.2766,63.077427099997294,100,94,0,36,146,35,0.611,0.009
