round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,41.87803809999605,20,0,0,65,40,16,0.05,0.013
1,0.1,40.812629399995785,20,0,0,65,44,43,0.275,0.006
2,0.1,43.48108349999529,20,0,0,65,41,38,0.283,0.004
3,0.1,42.533520700002555,20,0,0,69,35,30,0.263,0.003
4,0.1,42.66113079999923,20,8,0,69,41,36,0.27,0.005
5,0.1,37.198757300007856,20,8,0,43,34,17,0.287,0.01
6,0.1008,37.86395189999894,20,8,0,46,41,29,0.313,0.013
7,0.1471,37.255695999992895,20,11,0,41,35,23,0.326,0.011
8,0.1003,39.08373969999957,20,11,0,32,34,18,0.326,0.013
9,0.1617,35.33807099999103,20,11,0,32,31,13,0.326,0.014
10,0.1932,36.32899009999528,20,11,0,32,31,15,0.326,0.013
11,0.1698,33.703244799995446,20,11,0,35,29,13,0.322,0.011
12,0.3063,33.51256940000167,20,11,0,33,37,26,0.334,0.013
13,0.3869,33.95034250000026,20,11,0,34,28,21,0.344,0.012
14,0.5355,34.899930600004154,20,11,0,32,28,23,0.346,0.011
15,0.5629,34.56153069999709,20,11,0,32,38,27,0.361,0.01
16,0.6083,40.807934399999795,20,13,0,34,39,34,0.382,0.01
17,0.6843,43.12244259999716,20,13,0,28,41,28,0.398,0.01
18,0.6858,42.116829100006726,20,14,0,26,36,26,0.412,0.01
19,0.7232,46.64323090000835,20,14,0,23,34,22,0.42,0.01
20,0.7295,49.59973929999978,20,17,0,23,38,23,0.43,0.01
21,0.7364,45.345604100002674,20,19,0,12,36,12,0.435,0.011
22,0.7362,46.05611789999239,20,19,0,4,37,4,0.437,0.012
23,0.7386,44.071859899995616,20,19,0,4,22,4,0.438,0.011
24,0.7386,41.32491840000148,20,19,0,4,31,4,0.439,0.011
25,0.7459,39.621561799998744,20,19,0,4,32,4,0.441,0.012
26,0.7486,39.188203800003976,20,20,0,4,26,4,0.442,0.012
27,0.7522,39.338626900003874,20,20,0,0,23,0,0.442,0.012
28,0.7547,38.95383820000279,20,20,0,0,33,0,0.442,0.012
29,0.7603,39.67589369999769,20,20,0,0,30,0,0.442,0.012
