round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,105.45625060000748,100,0,0,328,215,212,0.5,0.003
1,0.1,103.26090399999521,100,0,0,314,216,209,0.495,0.001
2,0.1002,102.56288480000512,100,0,0,325,229,226,0.5,0.004
3,0.1157,103.66259690000152,100,0,0,328,232,230,0.507,0.004
4,0.1849,102.642812399994,100,59,1,315,242,237,0.524,0.005
5,0.186,91.44143390000681,100,59,1,155,166,129,0.563,0.005
6,0.1664,90.66225999999733,100,70,1,145,158,117,0.59,0.006
7,0.1367,88.76061760001176,100,81,1,111,151,79,0.602,0.007
8,0.1134,86.19945410000219,100,81,1,72,152,53,0.61,0.01
9,0.1037,86.75126520000049,100,86,2,73,139,59,0.618,0.011
10,0.1022,85.25067249999847,100,86,3,54,140,45,0.624,0.011
11,0.1035,85.85725410000305,100,86,3,54,132,39,0.629,0.012
12,0.1078,86.4101484999992,100,89,4,55,132,41,0.633,0.013
13,0.1169,85.65975560000516,100,90,4,43,129,35,0.636,0.013
14,0.1248,85.71162679999543,100,90,4,38,147,29,0.638,0.014
15,0.1402,86.866952700002,100,92,5,38,136,33,0.641,0.015
16,0.1587,85.46897370000079,100,93,7,32,140,26,0.642,0.016
17,0.1755,86.35082809999585,100,93,7,28,129,24,0.643,0.016
18,0.1939,86.2468693999981,100,94,7,28,126,24,0.645,0.017
19,0.2147,85.9844260999962,100,94,7,24,136,22,0.647,0.017
20,0.2273,84.8017652999988,100,95,7,22,125,21,0.649,0.017
21,0.2344,85.02423029999773,100,95,7,20,126,17,0.649,0.017
22,0.244,86.74682559999928,100,95,7,20,133,20,0.651,0.018
23,0.2512,86.00424910000584,100,96,7,20,124,20,0.652,0.019
24,0.2675,85.14321720000589,100,97,7,15,125,15,0.653,0.019
25,0.2849,85.94781030000013,100,97,7,12,127,11,0.654,0.019
26,0.3233,86.0166590000008,100,97,7,12,134,12,0.655,0.02
27,0.3449,91.2147602999903,100,98,7,12,131,11,0.655,0.02
28,0.357,84.78948500000115,100,98,7,8,141,8,0.655,0.02
29,0.3753,84.88835519998975,100,99,8,8,140,8,0.656,0.02
30,0.4031,84.45842280000215,100,99,8,4,138,3,0.656,0.021
31,0.4403,85.4191914999974,100,99,8,4,145,4,0.656,0.021
32,0.4806,86.00754769999185,100,99,8,4,153,2,0.656,0.022
33,0.5238,85.35427490000438,100,99,8,4,167,2,0.656,0.022
34,0.5551,84.42178959999,100,99,8,4,151,2,0.656,0.023
35,0.5833,85.36042019999877,100,99,8,4,156,1,0.656,0.023
36,0.6222,85.20825870000408,100,99,8,4,158,2,0.656,0.023
37,0.6342,85.0858475999994,100,99,8,4,148,2,0.656,0.024
38,0.6375,84.19629179999174,100,99,8,4,147,2,0.655,0.024
39,0.6419,86.75554019999981,100,99,8,4,145,2,0.655,0.024
40,0.6263,85.09994680000818,100,99,8,4,157,1,0.655,0.024
41,0.6456,85.64953530000639,100,99,8,4,157,4,0.655,0.025
42,0.6281,84.58400770000299,100,99,8,4,161,1,0.655,0.025
43,0.6553,85.48600400000578,100,99,8,4,148,1,0.655,0.025
44,0.6561,84.91646259999834,100,99,9,4,155,1,0.655,0.025
45,0.6583,85.2408715999918,100,99,9,4,141,2,0.655,0.025
46,0.6708,86.06290520000039,100,99,9,4,147,1,0.655,0.025
47,0.6711,85.71186589999706,100,99,9,4,143,4,0.655,0.025
48,0.6689,105.57329589998699,100,99,9,4,139,3,0.655,0.026
49,0.6779,123.73103030001221,100,99,9,4,152,2,0.655,0.026
