round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1001,18.561965300003067,3,0,0,3,1,0,0.0,0.111
1,0.186,17.841806500015082,3,0,0,2,2,2,0.5,0.111
2,0.2103,17.88150340001448,3,0,0,3,6,3,0.667,0.259
3,0.2333,17.93868759999168,3,0,0,3,5,3,0.75,0.306
4,0.2211,17.805397899996024,3,0,0,3,4,3,0.8,0.311
5,0.27,17.904817000002367,3,0,0,3,3,3,0.833,0.296
6,0.2733,17.89380869999877,3,3,0,2,8,2,0.857,0.365
7,0.35,16.475679000024684,3,3,0,0,4,0,0.857,0.375
8,0.3643,16.29580029999488,3,3,0,0,3,0,0.857,0.37
9,0.3808,16.39025880000554,3,3,0,0,2,0,0.857,0.356
10,0.3969,16.499903100018855,3,3,0,0,3,0,0.857,0.354
11,0.4061,16.350293000024976,3,3,0,0,6,0,0.857,0.38
12,0.4477,16.504215699998895,3,3,0,0,2,0,0.857,0.368
13,0.4348,16.608942399994703,3,3,0,0,4,0,0.857,0.373
14,0.4386,16.60538649998489,3,3,0,0,2,0,0.857,0.363
15,0.4735,16.25173950000317,3,3,0,0,3,0,0.857,0.361
16,0.4618,16.640127799997572,3,3,0,0,3,0,0.857,0.359
17,0.4768,16.62787450000178,3,3,0,0,2,0,0.857,0.352
18,0.4577,16.49348689999897,3,3,0,0,5,0,0.857,0.363
19,0.5016,16.44620420000865,3,3,0,0,2,0,0.857,0.356
20,0.4772,16.460585799999535,3,3,0,0,2,0,0.857,0.349
21,0.4936,16.39854630001355,3,3,0,0,5,0,0.857,0.359
22,0.4901,16.331373499997426,3,3,0,0,4,0,0.857,0.362
23,0.4976,16.599055099999532,3,3,0,0,1,0,0.857,0.352
24,0.5159,16.547102299984545,3,3,0,0,5,0,0.857,0.36
25,0.5087,16.3773349999974,3,3,0,0,2,0,0.857,0.355
26,0.531,16.42894020001404,3,3,0,0,1,0,0.857,0.346
27,0.5223,16.56097769999178,3,3,0,0,2,0,0.857,0.341
28,0.5355,16.405669100000523,3,3,0,0,3,0,0.857,0.341
29,0.5239,16.262057399988407,3,3,0,0,2,0,0.857,0.337
