round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.157,16.528922800003784,6,0,0,5,1,1,0.167,0.083
1,0.1271,15.99803439999232,6,0,0,5,4,4,0.5,0.188
2,0.1093,16.283266599988565,6,0,0,5,4,4,0.611,0.222
3,0.1001,16.24239710000984,6,0,0,6,7,5,0.667,0.333
4,0.1681,15.992960000003222,6,1,0,6,7,6,0.733,0.392
5,0.2539,15.58089050000126,6,1,0,5,5,5,0.778,0.396
6,0.2382,15.83174369999324,6,4,1,5,6,5,0.81,0.429
7,0.3153,14.036962500002119,6,4,1,2,3,2,0.824,0.416
8,0.2885,13.858031799987657,6,4,1,2,3,2,0.836,0.406
9,0.322,13.752588999996078,6,4,1,2,3,2,0.845,0.398
10,0.3572,13.93869119998999,6,4,1,2,2,2,0.853,0.38
11,0.372,14.025739699995029,6,4,1,2,3,2,0.859,0.376
12,0.3981,14.084537400005502,6,4,1,2,3,2,0.864,0.372
13,0.42,13.868092000004253,6,5,1,2,2,2,0.869,0.36
14,0.428,13.43986969999969,6,5,1,1,3,1,0.871,0.361
15,0.4142,13.582276700006332,6,5,1,1,2,1,0.874,0.353
16,0.3984,13.596762400004081,6,5,1,1,4,1,0.875,0.362
17,0.4354,13.379190300009213,6,5,1,1,3,1,0.877,0.362
18,0.4279,13.184588699994492,6,5,1,1,3,1,0.878,0.362
19,0.4165,13.341285900009098,6,5,1,1,4,1,0.88,0.369
20,0.4431,13.733157399998163,6,6,1,1,3,1,0.881,0.369
21,0.4777,13.096095100001548,6,6,1,0,3,0,0.881,0.375
22,0.4442,12.918433400001959,6,6,1,0,1,0,0.881,0.365
23,0.4957,12.844168299998273,6,6,1,0,2,0,0.881,0.362
24,0.4757,12.912309100007406,6,6,1,0,0,0,0.881,0.349
25,0.5045,13.214244499991764,6,6,1,0,0,0,0.881,0.337
26,0.5058,13.084153299991158,6,6,1,0,1,0,0.881,0.33
27,0.5054,12.746658999996725,6,6,1,0,1,0,0.881,0.324
28,0.5047,12.770828799999435,6,6,1,0,1,0,0.881,0.319
29,0.5215,13.072186599994893,6,6,1,0,1,0,0.881,0.313
