round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.2111,5.730738800000836,6,0,0,21,35,21,1.0,0.542
1,0.2186,5.184198599999945,6,0,0,20,32,20,1.0,0.417
2,0.2439,5.514816799999608,6,0,0,20,38,20,1.0,0.542
3,0.2901,5.526739499999167,6,0,0,22,35,22,1.0,0.531
4,0.3002,5.508479100000841,6,6,7,21,38,21,1.0,0.575
5,0.3604,3.612175500000376,6,6,7,0,17,0,1.0,0.568
6,0.3656,3.0419445000006817,6,6,7,0,17,0,1.0,0.563
7,0.3958,3.501992399998926,6,6,7,0,15,0,1.0,0.539
8,0.4287,3.151263100000506,6,6,7,0,16,0,1.0,0.533
9,0.4314,3.2214389000000665,6,6,7,0,14,0,1.0,0.525
10,0.4258,3.441966300000786,6,6,7,0,15,0,1.0,0.503
11,0.4596,3.2316637999992963,6,6,7,0,13,0,1.0,0.492
12,0.4567,3.2940490000000864,6,6,7,0,12,0,1.0,0.472
13,0.4777,3.36163999999917,6,6,7,0,13,0,1.0,0.462
14,0.4845,3.2772421000008762,6,6,7,0,12,0,1.0,0.456
15,0.48,3.3250246000006882,6,6,7,0,11,0,1.0,0.442
16,0.4893,3.2815073000001576,6,6,7,0,9,0,1.0,0.43
17,0.5102,3.377840400000423,6,6,7,0,14,0,1.0,0.425
18,0.5011,3.2953357999995205,6,6,7,0,13,0,1.0,0.417
19,0.5072,3.1829843999985314,6,6,7,0,16,0,1.0,0.423
20,0.5111,3.553072200000315,6,6,7,0,15,0,1.0,0.424
21,0.5078,3.182080300000962,6,6,7,0,14,0,1.0,0.42
22,0.5377,3.204718999999386,6,6,7,0,10,0,1.0,0.416
23,0.5324,3.4344017000003078,6,6,7,0,15,0,1.0,0.414
24,0.5412,3.2471710999998322,6,6,7,0,9,0,1.0,0.407
25,0.5382,3.264052399999855,6,6,7,0,12,0,1.0,0.4
26,0.5503,3.3647055000001274,6,6,7,0,13,0,1.0,0.396
27,0.548,3.1778635999999096,6,6,7,0,16,0,1.0,0.399
28,0.5251,3.4886712999996234,6,6,7,0,14,0,1.0,0.397
29,0.5656,3.260300500000085,6,6,7,0,14,0,1.0,0.397
30,0.5635,3.229441899999074,6,6,7,0,15,0,1.0,0.396
31,0.5668,3.455654200000936,6,6,7,0,14,0,1.0,0.395
32,0.5697,3.350313600001755,6,6,7,0,13,0,1.0,0.392
33,0.5618,3.2714111000004777,6,6,7,0,16,0,1.0,0.392
34,0.5825,3.2288673000002746,6,6,7,0,12,0,1.0,0.389
35,0.5856,3.414522899998701,6,6,7,0,10,0,1.0,0.385
36,0.5791,3.3590824999992037,6,6,7,0,13,0,1.0,0.384
37,0.5923,3.1189541000003373,6,6,7,0,15,0,1.0,0.384
38,0.583,3.3432498000001942,6,6,7,0,14,0,1.0,0.383
39,0.586,3.4750395999999455,6,6,7,0,16,0,1.0,0.383
40,0.5882,3.1148604000009072,6,6,7,0,13,0,1.0,0.382
41,0.6026,3.447062899998855,6,6,7,0,11,0,1.0,0.38
42,0.6047,2.9800864000008005,6,6,7,0,10,0,1.0,0.377
43,0.6063,3.0604120999996667,6,6,7,0,14,0,1.0,0.378
44,0.5879,3.138950200000181,6,6,7,0,19,0,1.0,0.386
45,0.6128,2.8840743000000657,6,6,7,0,12,0,1.0,0.385
46,0.6197,3.1061386999990646,6,6,7,0,14,0,1.0,0.384
47,0.63,3.470134600000165,6,6,7,0,12,0,1.0,0.382
48,0.6285,3.2661654999992606,6,6,7,0,12,0,1.0,0.38
49,0.6275,3.1181954000003316,6,6,7,0,11,0,1.0,0.379
