round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1006,6.287861100001464,6,0,0,19,5,0,0.0,0.0
1,0.1,5.80885859999762,6,0,0,21,3,0,0.0,0.0
2,0.1,5.899725999999646,6,0,0,19,10,10,0.056,0.0
3,0.1,5.831814699999086,6,0,0,23,8,6,0.042,0.0
4,0.1,5.740707700002531,6,0,0,22,16,16,0.167,0.0
5,0.1,5.823155399997631,6,0,0,20,13,13,0.222,0.0
6,0.1369,5.63241520000156,6,0,0,18,13,11,0.262,0.0
7,0.1,5.903866700002254,6,0,0,22,14,12,0.271,0.0
8,0.1112,5.928340700000263,6,0,0,17,20,16,0.333,0.0
9,0.1306,5.512323200000537,6,0,0,22,19,15,0.35,0.004
10,0.1506,5.9432130999994115,6,0,0,19,9,8,0.333,0.004
11,0.1421,5.979569999999512,6,0,0,18,17,15,0.361,0.003
12,0.2063,5.74126840000099,6,0,0,20,19,15,0.372,0.003
13,0.1801,5.686709800000244,6,0,0,22,25,18,0.393,0.012
14,0.2311,5.874327400000766,6,0,0,20,18,15,0.4,0.011
15,0.2319,5.932237499997427,6,0,0,19,19,15,0.406,0.013
16,0.265,5.801711399999476,6,0,0,22,28,22,0.441,0.022
17,0.3295,5.62665829999969,6,0,0,22,26,22,0.472,0.021
18,0.3674,6.017204699997819,6,0,0,21,27,21,0.5,0.029
19,0.3871,5.65504719999808,6,0,0,23,27,23,0.525,0.033
20,0.3818,5.0716395000017656,6,0,0,21,30,21,0.548,0.042
21,0.4157,4.759944900000846,6,0,0,18,22,18,0.568,0.04
22,0.4172,4.052829600001132,6,0,0,20,25,20,0.587,0.038
23,0.4178,4.409602099996846,6,0,0,18,29,18,0.604,0.047
24,0.4313,3.6277174999995623,6,0,0,18,24,18,0.62,0.05
25,0.4437,4.53231290000258,6,0,0,20,30,20,0.635,0.058
26,0.4464,5.526127699999051,6,0,0,20,32,20,0.648,0.068
27,0.4632,5.793136300002516,6,0,0,20,27,20,0.661,0.071
28,0.4623,5.7525352999982715,6,0,0,21,29,21,0.672,0.073
29,0.4747,5.809905599999183,6,0,0,19,28,19,0.683,0.075
30,0.4741,5.791260899997724,6,0,0,23,27,23,0.694,0.077
31,0.4865,5.8323053999993135,6,0,0,20,25,20,0.703,0.078
32,0.4894,5.854718399998092,6,0,0,19,28,19,0.712,0.083
33,0.4991,5.722357300001022,6,0,0,19,22,19,0.721,0.082
34,0.5002,5.683763700002601,6,0,0,19,26,19,0.729,0.083
35,0.5084,5.827694800002064,6,0,0,19,27,19,0.736,0.083
36,0.5079,5.896112599999469,6,0,0,18,20,18,0.743,0.081
37,0.5236,5.756151400000817,6,0,0,21,25,21,0.75,0.08
38,0.5139,5.7564853000003495,6,0,0,22,29,22,0.756,0.08
39,0.5163,5.83314959999916,6,0,0,19,24,19,0.762,0.08
40,0.5315,5.919965000000957,6,0,0,20,29,20,0.768,0.081
41,0.5402,5.587196799999219,6,6,0,18,25,18,0.774,0.08
42,0.534,4.5646773999978905,6,6,0,0,10,0,0.774,0.079
43,0.5393,4.693593500000134,6,6,0,0,15,0,0.774,0.079
44,0.5529,4.73701489999803,6,6,0,0,11,0,0.774,0.077
45,0.5515,4.811635000001843,6,6,0,0,13,0,0.774,0.075
46,0.5605,4.555209399997693,6,6,0,0,11,0,0.774,0.074
47,0.5628,4.698569899999711,6,6,0,0,11,0,0.774,0.073
48,0.5699,4.62526219999927,6,6,0,0,16,0,0.774,0.071
49,0.5711,4.752052600000752,6,6,0,0,10,0,0.774,0.07
