round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1007,6.4681777999976475,6,0,0,19,5,0,0.0,0.0
1,0.1,5.987535400003253,6,0,0,21,3,0,0.0,0.0
2,0.1,5.928513200000452,6,0,0,19,10,10,0.056,0.0
3,0.1,6.063840099999652,6,0,0,23,8,6,0.042,0.0
4,0.1,5.916487900001812,6,0,0,22,16,16,0.167,0.0
5,0.1,6.158896400000231,6,0,0,20,13,13,0.222,0.0
6,0.1171,5.03567159999875,6,0,0,18,12,10,0.238,0.0
7,0.1289,4.961458000001585,6,0,0,22,17,15,0.271,0.0
8,0.1349,4.863713300001109,6,0,0,17,18,14,0.315,0.0
9,0.1642,5.748564500001521,6,0,0,22,19,16,0.333,0.004
10,0.1103,5.923555299999862,6,0,0,19,12,12,0.333,0.004
11,0.1582,6.058236599998054,6,0,0,18,17,12,0.347,0.003
12,0.1434,5.905838099999528,6,0,0,20,18,15,0.346,0.003
13,0.1784,5.992772500001593,6,0,0,22,26,19,0.381,0.015
14,0.2377,6.0674289999988105,6,0,0,20,19,15,0.389,0.014
15,0.2136,5.973777800001699,6,0,0,19,21,16,0.406,0.018
16,0.2611,5.862554499999533,6,0,0,22,25,21,0.431,0.022
17,0.3162,5.978672800003551,6,0,0,22,28,22,0.463,0.025
18,0.3594,6.229582899999514,6,0,0,21,28,21,0.491,0.033
19,0.3871,5.9218870000004245,6,0,0,23,27,23,0.517,0.038
20,0.3777,5.985410600002069,6,0,0,21,30,21,0.54,0.046
21,0.4162,6.12942380000095,6,0,0,18,21,18,0.561,0.044
22,0.4069,5.450544499999523,6,0,0,20,27,20,0.58,0.043
23,0.4165,4.8969307000006665,6,0,0,18,29,18,0.597,0.052
24,0.435,4.879690400000982,6,0,0,18,26,18,0.613,0.057
25,0.4369,5.347246500001347,6,0,0,20,30,20,0.628,0.064
26,0.4443,6.040760800002317,6,0,0,20,32,20,0.642,0.074
27,0.4572,5.894198199999664,6,0,0,20,27,20,0.655,0.077
28,0.4589,6.06756680000035,6,0,0,21,28,21,0.667,0.078
29,0.4667,6.032110300002387,6,0,0,19,28,19,0.678,0.079
30,0.4729,6.11974790000022,6,0,0,23,27,23,0.688,0.081
31,0.4846,5.865596600000572,6,0,0,20,25,20,0.698,0.082
32,0.4856,5.966214899999613,6,0,0,19,28,19,0.707,0.087
33,0.4967,6.104346199997963,6,0,0,19,24,19,0.716,0.087
34,0.4971,6.024388800000452,6,0,0,19,28,19,0.724,0.092
35,0.5074,5.937311300000147,6,0,0,19,26,19,0.731,0.091
36,0.5089,6.161633399999118,6,0,0,18,19,18,0.739,0.089
37,0.519,5.942258600000059,6,0,0,21,24,21,0.746,0.088
38,0.513,5.061716100000922,6,0,0,22,28,22,0.752,0.088
39,0.5128,4.783286699999735,6,0,0,19,24,19,0.758,0.088
40,0.528,5.013859499998944,6,0,0,20,29,20,0.764,0.088
41,0.5357,4.958374900001218,6,0,0,18,26,18,0.77,0.088
42,0.5297,4.937262199997349,6,6,0,21,24,21,0.775,0.088
43,0.535,4.077320500000496,6,6,0,0,13,0,0.775,0.087
44,0.5538,3.9862208000013197,6,6,0,0,12,0,0.775,0.085
45,0.5465,3.9928084000021045,6,6,0,0,12,0,0.775,0.083
46,0.5586,3.9245182999984536,6,6,0,0,10,0,0.775,0.082
47,0.5627,3.982466100002057,6,6,0,0,13,0,0.775,0.082
48,0.5647,3.9417869000026258,6,6,0,0,12,0,0.775,0.082
49,0.5726,3.9331249999995634,6,6,0,0,12,0,0.775,0.08
