round,acc,t_round_s,n_malicious
0,0.1681,9.46037499999511,6
1,0.2173,8.943513300007908,6
2,0.2834,8.956207999988692,6
3,0.3056,7.873269000003347,6
4,0.3315,8.469252999988385,6
5,0.3496,8.974117300007492,6
6,0.3709,9.078023999987636,6
7,0.3889,9.047961800009944,6
8,0.4034,9.030860200000461,6
9,0.4077,8.994654599984642,6
10,0.3873,9.018715200014412,6
11,0.4341,9.022674499981804,6
12,0.4163,9.021218500012765,6
13,0.4452,9.00638480001362,6
14,0.4333,8.997206700005336,6
15,0.4627,9.03062800000771,6
16,0.4487,8.992256199999247,6
17,0.4638,9.00213789998088,6
18,0.4687,8.96596440000576,6
19,0.4641,8.993596500018612,6
20,0.4757,9.055982299993047,6
21,0.483,9.038553799997317,6
22,0.4799,8.946583399985684,6
23,0.493,9.026358699979028,6
24,0.4989,9.02477010001894,6
25,0.5032,8.98857990000397,6
26,0.5012,8.213628600002266,6
27,0.5119,8.225954499997897,6
28,0.511,8.74205980001716,6
29,0.517,7.835611999995308,6
30,0.5204,8.823679299996002,6
31,0.5224,9.000565700000152,6
32,0.5295,9.021002000023145,6
33,0.53,7.9969725999981165,6
34,0.5324,8.485364299995126,6
35,0.5394,9.025588199991034,6
36,0.534,8.125869299983606,6
37,0.5399,7.573384999996051,6
38,0.5413,8.171044400020037,6
39,0.5421,9.070618800004013,6
40,0.5562,8.992995000007795,6
41,0.543,9.023760699987179,6
42,0.56,8.993078800005605,6
43,0.5515,9.023092099989299,6
44,0.5616,8.991239800001495,6
45,0.5641,9.078187099978095,6
46,0.5649,9.053053799987538,6
47,0.5653,8.315911600016989,6
48,0.5712,8.108229200006463,6
49,0.5718,9.043310399982147,6
