round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1422,10.205347199982498,6,0,0,21,18,14,0.5,0.0
1,0.1737,9.884359699994093,6,0,0,20,23,20,0.75,0.0
2,0.2424,9.803066399996169,6,0,0,20,22,20,0.833,0.0
3,0.2839,9.853042900009314,6,0,0,22,29,22,0.875,0.052
4,0.313,8.953547100012656,6,6,0,21,29,21,0.9,0.075
5,0.3164,7.259327999985544,6,6,0,0,7,0,0.9,0.062
6,0.311,7.8092266000167,6,6,0,0,15,0,0.9,0.065
7,0.3781,7.974420500017004,6,6,0,0,14,0,0.9,0.062
8,0.3731,7.914313899993431,6,6,0,0,21,0,0.9,0.079
9,0.4131,7.839333299983991,6,6,0,0,16,0,0.9,0.071
10,0.42,7.743137300014496,6,6,0,0,8,0,0.9,0.064
11,0.4297,7.825253199989675,6,6,0,0,13,0,0.9,0.066
12,0.438,7.802943000016967,6,6,0,0,15,0,0.9,0.064
13,0.448,7.8975753000122495,6,6,0,0,7,0,0.9,0.06
14,0.4635,7.875078100012615,6,6,0,0,11,0,0.9,0.056
15,0.4751,7.871788300020853,6,6,0,0,8,0,0.9,0.055
16,0.4488,7.873805100010941,6,6,0,0,12,0,0.9,0.054
17,0.4859,7.866020699992077,6,6,0,0,9,0,0.9,0.051
18,0.4674,7.920984600001248,6,6,0,0,11,0,0.9,0.048
19,0.5042,7.9026038000010885,6,6,0,0,14,0,0.9,0.048
20,0.4917,7.866496200003894,6,6,0,0,8,0,0.9,0.048
21,0.5023,7.932504500000505,6,6,0,0,11,0,0.9,0.045
22,0.5135,7.966777499997988,6,6,0,0,13,0,0.9,0.045
23,0.5137,7.973045499995351,6,6,0,0,10,0,0.9,0.045
24,0.5215,7.13652749999892,6,6,0,0,13,0,0.9,0.045
25,0.5198,6.9832837999856565,6,6,0,0,12,0,0.9,0.045
26,0.5306,7.912416899984237,6,6,0,0,12,0,0.9,0.048
27,0.5276,7.8739875000028405,6,6,0,0,18,0,0.9,0.049
28,0.5348,6.966620299994247,6,6,0,0,9,0,0.9,0.047
29,0.5477,7.451052000018535,6,6,0,0,10,0,0.9,0.046
30,0.5497,7.841145500016864,6,6,0,0,7,0,0.9,0.044
31,0.5441,7.969732799974736,6,6,0,0,16,0,0.9,0.048
32,0.5661,7.905455899977824,6,6,0,0,9,0,0.9,0.047
33,0.5593,7.82100920000812,6,6,0,0,14,0,0.9,0.048
34,0.5678,7.910496800002875,6,6,0,0,11,0,0.9,0.046
35,0.5663,6.501386499992805,6,6,0,0,12,0,0.9,0.045
36,0.5693,6.028361300006509,6,6,0,0,9,0,0.9,0.044
37,0.5774,6.382018699980108,6,6,0,0,9,0,0.9,0.043
38,0.5871,7.543984000018099,6,6,0,0,10,0,0.9,0.042
39,0.5867,8.036993899993831,6,6,0,0,15,0,0.9,0.042
40,0.5864,8.129917099984596,6,6,0,0,11,0,0.9,0.043
41,0.5899,8.026954700006172,6,6,0,0,15,0,0.9,0.043
42,0.5974,8.18223289999878,6,6,0,0,12,0,0.9,0.043
43,0.5923,8.081718900008127,6,6,0,0,16,0,0.9,0.044
44,0.6078,8.123125999991316,6,6,0,0,13,0,0.9,0.044
45,0.599,8.109029099985491,6,6,0,0,5,0,0.9,0.043
46,0.6062,8.018508500012103,6,6,0,0,7,0,0.9,0.043
47,0.6044,7.466012099990621,6,6,0,0,10,0,0.9,0.042
48,0.6116,7.147283600002993,6,6,0,0,12,0,0.9,0.041
49,0.6065,8.305410800006939,6,6,0,0,11,0,0.9,0.04
