round,acc,t_round_s,n_malicious
0,0.1872,9.56177940001362,6
1,0.1651,9.215304999990622,6
2,0.2088,9.246705999976257,6
3,0.2482,9.136309299996356,6
4,0.2568,9.210639700002503,6
5,0.2769,9.212959800002864,6
6,0.2884,9.140481599984923,6
7,0.2959,9.209637899999507,6
8,0.3153,9.036697400006233,6
9,0.3325,9.202895700000226,6
10,0.3332,9.227623599988874,6
11,0.3603,9.113980499998434,6
12,0.3674,9.239720699988538,6
13,0.3637,9.137063000001945,6
14,0.3715,9.163867900002515,6
15,0.3796,9.165501899988158,6
16,0.3776,9.167890799988527,6
17,0.3823,9.104208400007337,6
18,0.3946,9.263941100012744,6
19,0.3898,9.082908900018083,6
20,0.3969,9.177212800015695,6
21,0.4125,9.068246299983002,6
22,0.4123,8.979750700003933,6
23,0.4229,8.933688999997685,6
24,0.4273,8.922741999995196,6
25,0.4349,8.855829799984349,6
26,0.4375,8.842675699997926,6
27,0.441,8.872105699992971,6
28,0.447,8.959401100000832,6
29,0.4481,8.95919020002475,6
30,0.4519,8.850244300003396,6
31,0.4562,8.931709199998295,6
32,0.4595,8.918864799983567,6
33,0.4621,8.966314299992518,6
34,0.4651,8.89535189999151,6
35,0.4687,8.946352099999785,6
36,0.4691,8.876249100023415,6
37,0.4689,8.891932300000917,6
38,0.4738,8.850482299982104,6
39,0.4743,8.893335900007514,6
40,0.4836,8.984746199974325,6
41,0.4801,8.895441100001335,6
42,0.486,8.782543700013775,6
43,0.4862,8.905389699997613,6
44,0.4881,8.853328400000464,6
45,0.4904,8.965967099997215,6
46,0.4921,8.791838600009214,6
47,0.4927,8.889781100006076,6
48,0.4961,8.919018799992045,6
49,0.5022,8.03195639999467,6
