round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.139,34.38411939999787,6,0,0,5,1,1,0.0,0.0
1,0.1512,46.36156370000026,6,0,0,5,2,2,0.0,0.0
2,0.2493,47.81312610000168,6,0,0,5,4,4,0.0,0.0
3,0.1801,43.222624499998346,6,0,0,6,7,5,0.0,0.0
4,0.2263,43.61585639999976,6,0,0,6,5,4,0.033,0.008
5,0.2641,42.946660300000076,6,0,0,5,6,4,0.083,0.007
6,0.331,42.65501199999926,6,0,0,5,5,4,0.095,0.006
7,0.3777,42.95257180000044,6,1,0,4,5,4,0.125,0.016
8,0.3141,41.82788260000234,6,1,0,4,7,4,0.174,0.028
9,0.3919,40.95497769999929,6,1,0,5,5,5,0.229,0.033
10,0.4012,41.59121149999919,6,1,0,4,4,4,0.29,0.042
11,0.3785,39.338735199999064,6,1,0,5,5,5,0.34,0.038
12,0.3938,43.32848139999987,6,1,0,5,6,5,0.383,0.038
13,0.4373,40.31813400000101,6,1,0,5,4,4,0.408,0.036
14,0.4431,42.4010778999982,6,1,0,4,5,4,0.429,0.033
15,0.449,41.44965930000035,6,1,0,4,4,3,0.438,0.034
16,0.419,41.88454869999987,6,1,0,4,3,3,0.435,0.034
17,0.4637,41.30246110000007,6,6,1,4,4,4,0.442,0.035
18,0.4609,34.75395810000191,6,6,1,0,2,0,0.442,0.034
19,0.4584,32.843711199999234,6,6,1,0,4,0,0.442,0.033
20,0.4817,34.65398049999931,6,6,1,0,2,0,0.442,0.032
21,0.485,33.075470399999176,6,6,1,0,3,0,0.442,0.037
22,0.4721,33.26248739999937,6,6,1,0,1,0,0.442,0.036
23,0.5089,33.15177250000124,6,6,1,0,1,0,0.442,0.035
24,0.5108,34.702923900000314,6,6,1,0,0,0,0.442,0.034
25,0.5263,33.305619200000365,6,6,1,0,0,0,0.442,0.033
26,0.5233,33.00447179999901,6,6,1,0,2,0,0.442,0.032
27,0.5035,33.39714939999976,6,6,1,0,2,0,0.442,0.032
28,0.5148,33.81394889999865,6,6,1,0,3,0,0.442,0.031
29,0.5214,33.398809999998775,6,6,1,0,0,0,0.442,0.031
30,0.536,34.688939100000425,6,6,1,0,1,0,0.442,0.03
31,0.5426,33.75344570000016,6,6,1,0,0,0,0.442,0.03
32,0.5543,34.69466449999891,6,6,1,0,1,0,0.442,0.029
33,0.532,34.356815899998765,6,6,1,0,1,0,0.442,0.029
34,0.5504,34.66987370000061,6,6,1,0,2,0,0.442,0.028
35,0.5474,34.5490948000006,6,6,1,0,3,0,0.442,0.028
36,0.5414,34.28403830000025,6,6,1,0,2,0,0.442,0.027
37,0.568,35.112172699999064,6,6,1,0,0,0,0.442,0.027
38,0.5695,34.18170620000092,6,6,1,0,1,0,0.442,0.027
39,0.5734,34.698588900002505,6,6,1,0,1,0,0.442,0.026
40,0.581,34.009948999999324,6,6,1,0,1,0,0.442,0.026
41,0.5864,34.78827920000185,6,6,1,0,1,0,0.442,0.026
42,0.5854,34.388636899999256,6,6,1,0,1,0,0.442,0.026
43,0.5885,34.542991899998015,6,6,1,0,0,0,0.442,0.025
44,0.5885,35.071314700002404,6,6,1,0,0,0,0.442,0.025
45,0.5774,33.99911439999778,6,6,1,0,5,0,0.442,0.025
46,0.604,35.74384459999783,6,6,1,0,1,0,0.442,0.025
47,0.6059,33.89415949999966,6,6,1,0,2,0,0.442,0.024
48,0.6068,35.09178800000154,6,6,1,0,2,0,0.442,0.025
49,0.6091,35.609444099998655,6,6,1,0,2,0,0.442,0.025
