round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.305,26.34702549999929,9,0,0,5,8,5,1.0,0.714
1,0.5678,26.061195100017358,9,0,0,6,8,6,1.0,0.714
2,0.5665,26.5924379999924,9,0,0,6,8,6,1.0,0.714
3,0.6916,25.797737299988512,9,0,0,7,8,7,1.0,0.714
4,0.7255,26.260848999983864,9,9,2,7,7,7,1.0,0.686
5,0.7657,16.20686820000992,9,9,2,0,0,0,1.0,0.587
6,0.776,16.082787599996664,9,9,2,0,0,0,1.0,0.517
7,0.7823,16.040297500003362,9,9,2,0,1,0,1.0,0.482
8,0.7899,16.242321199999424,9,9,2,0,0,0,1.0,0.439
9,0.7882,15.89664430002449,9,9,2,0,0,0,1.0,0.405
10,0.7932,16.01516700000502,9,9,2,0,0,0,1.0,0.377
11,0.793,16.02000119999866,9,9,2,0,0,0,1.0,0.353
12,0.7996,16.058495699980995,9,9,2,0,1,0,1.0,0.344
13,0.794,15.990119199996116,9,9,2,0,1,0,1.0,0.337
14,0.8075,15.94216669999878,9,9,2,0,0,0,1.0,0.321
15,0.817,15.839235199993709,9,9,2,0,1,0,1.0,0.318
16,0.8017,15.847147899999982,9,9,2,0,0,0,1.0,0.305
17,0.8175,16.040132399997674,9,9,2,0,0,0,1.0,0.294
18,0.8161,16.23788760000025,9,9,2,0,1,0,1.0,0.291
19,0.8182,16.166329599975143,9,9,2,0,0,0,1.0,0.281
20,0.8143,16.06559680000646,9,9,2,0,1,0,1.0,0.281
21,0.8317,15.923436799988849,9,9,2,0,0,0,1.0,0.273
22,0.8234,15.94886510001379,9,9,2,0,0,0,1.0,0.265
23,0.84,16.138354199996684,9,9,2,0,0,0,1.0,0.258
24,0.828,16.059293800004525,9,9,2,0,0,0,1.0,0.251
25,0.8324,16.008740299992496,9,9,2,0,0,0,1.0,0.245
26,0.8315,15.962640200013993,9,9,2,0,1,0,1.0,0.245
27,0.8457,16.161768599995412,9,9,2,0,0,0,1.0,0.24
28,0.8377,16.027169600012712,9,9,2,0,0,0,1.0,0.235
29,0.8452,16.165654199983692,9,9,2,0,0,0,1.0,0.23
