round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,10.010846199998923,6,0,0,5,1,0,0.0,0.0
1,0.1,10.1453529000064,6,0,0,6,1,1,0.0,0.0
2,0.1019,10.13879380000435,6,0,0,5,5,4,0.0,0.0
3,0.1302,10.130620800002362,6,0,0,5,4,3,0.0,0.0
4,0.1573,10.219835399999283,6,0,0,4,2,2,0.033,0.0
5,0.1559,10.335447099998419,6,0,0,5,4,4,0.083,0.0
6,0.1942,10.362606999995478,6,0,0,5,6,5,0.143,0.0
7,0.2311,10.269490200000291,6,0,0,4,7,4,0.208,0.0
8,0.2312,10.272653499996522,6,0,0,5,6,5,0.278,0.005
9,0.2454,9.978055799998401,6,0,0,6,6,6,0.35,0.021
10,0.3091,10.185473400000774,6,0,0,4,6,4,0.409,0.034
11,0.3471,10.425910400001158,6,0,0,5,6,5,0.458,0.038
12,0.342,10.26669679999759,6,0,0,5,7,5,0.5,0.042
13,0.3585,10.314111800005776,6,0,0,5,8,5,0.536,0.048
14,0.3624,10.414791199997126,6,6,1,4,5,4,0.567,0.053
15,0.3888,7.9348250000039116,6,6,1,0,3,0,0.567,0.056
16,0.4144,7.583967200000188,6,6,1,0,1,0,0.567,0.054
17,0.4288,7.693892000002961,6,6,1,0,5,0,0.567,0.054
18,0.433,8.31200930000341,6,6,1,0,1,0,0.567,0.052
19,0.4589,8.386030699999537,6,6,1,0,2,0,0.567,0.051
20,0.4503,7.9765700999996625,6,6,1,0,4,0,0.567,0.049
21,0.4701,7.793650399995386,6,6,1,0,3,0,0.567,0.048
22,0.4539,7.789289699998335,6,6,1,0,1,0,0.567,0.047
23,0.4648,7.914849200002209,6,6,1,0,3,0,0.567,0.047
24,0.4734,7.8496469000019715,6,6,1,0,3,0,0.567,0.046
25,0.4895,8.068357700001798,6,6,1,0,1,0,0.567,0.045
26,0.4809,7.966265900002327,6,6,1,0,0,0,0.567,0.044
27,0.4759,7.969153499994718,6,6,1,0,2,0,0.567,0.043
28,0.501,7.80013300000428,6,6,1,0,2,0,0.567,0.042
29,0.4798,7.842577900002652,6,6,1,0,2,0,0.567,0.042
30,0.5131,7.80502179999894,6,6,1,0,2,0,0.567,0.042
31,0.5116,7.798571100000117,6,6,1,0,2,0,0.567,0.043
32,0.5372,7.809756099995866,6,6,1,0,1,0,0.567,0.042
33,0.5051,7.776928799998132,6,6,1,0,2,0,0.567,0.042
34,0.5228,7.764335399995616,6,6,1,0,2,0,0.567,0.041
35,0.5303,7.973324600003252,6,6,1,0,2,0,0.567,0.04
36,0.5411,8.050092999998014,6,6,1,0,2,0,0.567,0.04
37,0.5583,8.027799399998912,6,6,1,0,2,0,0.567,0.039
38,0.561,7.8931300999975065,6,6,1,0,0,0,0.567,0.039
39,0.5697,8.003565799997887,6,6,1,0,2,0,0.567,0.038
40,0.558,8.03561179999815,6,6,1,0,1,0,0.567,0.038
41,0.5631,7.852520500004175,6,6,1,0,2,0,0.567,0.037
42,0.5708,7.846280199999455,6,6,1,0,2,0,0.567,0.038
43,0.5729,7.867943099998229,6,6,1,0,1,0,0.567,0.037
44,0.5859,8.022273999995377,6,6,1,0,2,0,0.567,0.038
45,0.5684,7.72632159999921,6,6,1,0,3,0,0.567,0.038
46,0.5901,8.054171399999177,6,6,1,0,2,0,0.567,0.04
47,0.5954,8.00332029999845,6,6,1,0,1,0,0.567,0.04
48,0.6069,8.137975600002392,6,6,1,0,0,0,0.567,0.04
49,0.5927,7.8922712999992655,6,6,1,0,2,0,0.567,0.039
