round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,10.290644000000611,3,0,0,3,3,0,0.0,0.0
1,0.1692,10.592104700001073,3,0,0,3,3,0,0.0,0.0
2,0.2267,10.43419740000536,3,0,0,3,3,2,0.0,0.0
3,0.2473,10.098926700004085,3,0,0,3,3,1,0.0,0.0
4,0.2976,10.106595799996285,3,0,0,3,3,2,0.0,0.0
5,0.2957,10.528536099998746,3,0,0,3,3,2,0.056,0.0
6,0.3676,10.153935799993633,3,0,0,3,3,2,0.095,0.0
7,0.3773,10.10310429999663,3,0,0,3,2,1,0.083,0.0
8,0.3881,10.30724320000445,3,0,0,3,4,2,0.111,0.004
9,0.4168,10.122216600000684,3,0,0,3,5,2,0.133,0.004
10,0.3912,10.371410899999319,3,0,0,3,6,2,0.152,0.003
11,0.4235,10.316666299993813,3,1,0,3,5,2,0.167,0.006
12,0.442,9.951262400005362,3,1,0,2,2,0,0.162,0.014
13,0.4385,9.940174099996511,3,1,0,2,3,1,0.159,0.024
14,0.4529,10.05040800000279,3,1,0,2,2,1,0.156,0.025
15,0.4616,10.044300900000962,3,1,0,2,2,1,0.153,0.025
16,0.4751,9.952318700001342,3,1,0,1,3,1,0.15,0.024
17,0.4741,9.978931199999352,3,1,0,2,2,1,0.148,0.023
18,0.4754,9.85728659999586,3,1,0,2,3,1,0.146,0.021
19,0.4573,9.906415199999174,3,1,0,2,6,2,0.144,0.024
20,0.5079,9.966012600001704,3,1,0,2,1,0,0.143,0.023
21,0.493,9.943250999996962,3,1,0,2,4,0,0.141,0.022
22,0.4928,10.024777300001006,3,1,0,2,4,1,0.14,0.023
23,0.482,9.851114999997662,3,1,0,2,5,1,0.139,0.023
24,0.5096,9.894668100001581,3,1,0,2,2,1,0.138,0.022
25,0.5129,9.876300099997025,3,1,0,1,2,1,0.15,0.021
26,0.5181,9.842208499998378,3,1,0,2,6,2,0.16,0.021
27,0.5252,9.985484499993618,3,1,0,2,3,1,0.171,0.02
28,0.5249,10.081677399997716,3,1,0,2,6,2,0.18,0.019
29,0.5293,10.142372500005877,3,1,0,2,4,2,0.189,0.02
30,0.537,10.116204199999629,3,1,0,2,6,1,0.186,0.023
31,0.5375,9.886321300000418,3,1,0,2,4,2,0.194,0.027
32,0.5537,9.881165099999635,3,1,0,2,4,2,0.202,0.028
33,0.5471,9.792160199998762,3,1,0,2,5,2,0.209,0.029
34,0.567,9.945371200003137,3,1,0,2,4,2,0.225,0.03
35,0.5392,9.937078700000711,3,1,0,2,4,2,0.241,0.029
36,0.5734,9.840106799994828,3,1,0,2,3,2,0.255,0.028
37,0.5665,10.047260200000892,3,1,0,2,6,2,0.269,0.028
38,0.5803,9.866609299999254,3,1,0,2,3,2,0.282,0.028
39,0.5711,9.754717199997685,3,1,0,2,3,2,0.294,0.027
40,0.5819,9.896128400003363,3,1,0,2,4,2,0.306,0.027
41,0.5835,10.026783400004206,3,1,0,1,4,1,0.317,0.026
42,0.5989,10.103840099996887,3,1,0,2,3,2,0.328,0.027
43,0.5892,10.095485800004099,3,1,0,2,4,2,0.338,0.028
44,0.5764,9.8938507999992,3,3,0,2,6,2,0.348,0.03
45,0.5687,9.50944840000011,3,3,0,0,6,0,0.348,0.031
46,0.5949,9.416892300003383,3,3,0,0,1,0,0.348,0.031
47,0.6028,9.391853200002515,3,3,0,0,2,0,0.348,0.03
48,0.606,9.230838700001186,3,3,0,0,5,0,0.348,0.03
49,0.5958,9.413145099999383,3,3,0,0,4,0,0.348,0.03
