round,acc,t_round_s,n_malicious,asr
0,0.1883,39.24763610000082,3,0.11633333333333333
1,0.1711,37.98538069999995,3,0.5414444444444444
2,0.2484,37.49629400000049,3,0.216
3,0.2322,38.22651430000042,3,0.07011111111111111
4,0.3088,40.1557799000002,3,0.14522222222222222
5,0.3035,40.36203209999985,3,0.08177777777777778
6,0.353,39.384686900000816,3,0.13855555555555554
7,0.3568,41.39589110000088,3,0.07422222222222222
8,0.381,40.60789509999995,3,0.1661111111111111
9,0.3957,40.27113620000091,3,0.08366666666666667
10,0.4014,41.12765050000053,3,0.18044444444444444
11,0.4188,41.284446199999365,3,0.2841111111111111
12,0.4064,40.83730319999995,3,0.13833333333333334
13,0.4444,39.65464149999934,3,0.2571111111111111
14,0.4428,42.06093580000015,3,0.23844444444444443
15,0.4609,39.063259199998356,3,0.307
16,0.4599,37.45050209999863,3,0.30933333333333335
17,0.47,37.633516699999745,3,0.38911111111111113
18,0.4724,37.25929219999853,3,0.5273333333333333
19,0.4684,37.20677539999997,3,0.45955555555555555
20,0.473,34.145753500000865,3,0.6544444444444445
21,0.5001,35.8224020000016,3,0.7283333333333334
22,0.501,35.243040100000144,3,0.793
23,0.5069,36.779126199999155,3,0.7722222222222223
24,0.5167,39.161289300000135,3,0.8375555555555556
25,0.5149,38.90355350000027,3,0.8691111111111111
26,0.5155,39.587357799999154,3,0.88
27,0.5203,39.91661100000056,3,0.8665555555555555
28,0.5337,40.837128300001496,3,0.9107777777777778
29,0.5389,40.16981560000022,3,0.9196666666666666
30,0.5363,41.71772280000005,3,0.9116666666666666
31,0.5474,38.30220340000051,3,0.9365555555555556
32,0.5485,41.31536210000013,3,0.9242222222222222
33,0.5529,41.169801399999415,3,0.9357777777777778
34,0.5549,42.05233579999913,3,0.9393333333333334
35,0.559,42.47787959999914,3,0.9275555555555556
36,0.5642,41.39803299999949,3,0.9266666666666666
37,0.5704,34.756994100000156,3,0.9382222222222222
38,0.5738,40.823639100000946,3,0.9395555555555556
39,0.5642,39.80080110000017,3,0.9281111111111111
40,0.5735,37.24259159999929,3,0.9326666666666666
41,0.582,33.82948899999974,3,0.9332222222222222
42,0.5816,37.52770579999924,3,0.9215555555555556
43,0.59,36.608975799999826,3,0.9401111111111111
44,0.5832,35.943034899999475,3,0.9151111111111111
45,0.5937,37.31552379999994,3,0.9268888888888889
46,0.5953,37.07588150000083,3,0.9227777777777778
47,0.5972,36.058702500000436,3,0.924
48,0.5979,37.628185600000506,3,0.9163333333333333
49,0.6052,31.479675300000963,3,0.9353333333333333
