round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.1,50.717108000000735,9,0,0,7,2,2,0.0,0.0,1.0
1,0.1834,38.896665300002496,9,0,0,8,0,0,0.0,0.0,0.7525555555555555
2,0.2465,38.729291400002694,9,0,0,6,3,1,0.0,0.0,0.7005555555555556
3,0.2761,39.21196670000063,9,0,0,7,4,2,0.0,0.0,0.6232222222222222
4,0.3056,38.90752630000134,9,0,0,7,2,0,0.0,0.0,0.9787777777777777
5,0.3452,38.85097799999858,9,0,0,7,2,2,0.0,0.008,0.8586666666666667
6,0.3562,38.04953159999786,9,0,0,7,6,5,0.0,0.014,0.8987777777777778
7,0.371,39.076534400002856,9,0,0,5,4,3,0.0,0.018,0.932
8,0.3808,37.63327170000048,9,0,0,7,6,4,0.0,0.021,0.9693333333333334
9,0.4233,37.35157120000076,9,0,1,8,1,1,0.0,0.024,0.9362222222222222
10,0.3879,37.073886800000764,9,0,1,5,4,1,0.0,0.028,0.9608888888888889
11,0.4365,37.71224649999931,9,0,1,9,1,1,0.0,0.027,0.9516666666666667
12,0.4424,37.24178059999758,9,0,1,6,3,3,0.0,0.026,0.9295555555555556
13,0.4493,37.344682300001296,9,0,1,7,3,2,0.0,0.026,0.9627777777777777
14,0.4816,36.74508380000043,9,0,1,7,1,0,0.0,0.025,0.9402222222222222
15,0.4629,37.40598409999802,9,0,1,7,0,0,0.0,0.025,0.9587777777777777
16,0.4915,37.48337080000056,9,0,1,7,0,0,0.0,0.025,0.946
17,0.4939,41.12048700000014,9,0,1,6,1,0,0.0,0.024,0.9574444444444444
18,0.4939,36.664953100000275,9,0,1,7,3,2,0.0,0.024,0.954
19,0.4947,35.645876799997495,9,0,1,6,2,1,0.0,0.024,0.9538888888888889
20,0.4842,36.45002499999828,9,0,1,6,3,1,0.0,0.024,0.9628888888888889
21,0.5213,35.648418000000675,9,0,1,6,2,2,0.0,0.023,0.9432222222222222
22,0.5234,35.852901800000836,9,0,1,6,1,1,0.0,0.023,0.9583333333333334
23,0.5323,35.824336999998195,9,0,1,7,1,1,0.0,0.023,0.9511111111111111
24,0.5081,35.56462950000059,9,0,1,5,2,0,0.0,0.023,0.9661111111111111
25,0.5306,35.36610609999843,9,0,1,8,1,1,0.0,0.023,0.9546666666666667
26,0.535,35.60895580000215,9,0,1,6,1,1,0.0,0.023,0.9492222222222222
27,0.5332,37.61466999999902,9,0,1,7,4,4,0.0,0.022,0.9574444444444444
28,0.5448,35.00775010000143,9,0,1,6,0,0,0.0,0.022,0.9522222222222222
29,0.5478,35.867639000000054,9,0,1,6,4,3,0.0,0.022,0.953
30,0.5528,36.25607320000199,9,0,1,7,0,0,0.0,0.022,0.9566666666666667
31,0.5558,35.597319500000594,9,0,1,5,0,0,0.0,0.022,0.9525555555555556
32,0.5649,35.11136380000244,9,0,1,7,3,3,0.0,0.022,0.9511111111111111
33,0.5606,35.28447959999903,9,0,1,6,1,1,0.0,0.022,0.951
34,0.5652,34.86948240000129,9,0,1,5,4,2,0.0,0.022,0.9624444444444444
35,0.5561,35.40939950000029,9,0,1,7,4,3,0.0,0.022,0.9423333333333334
36,0.583,36.277864800002135,9,0,1,6,0,0,0.0,0.022,0.9585555555555556
37,0.557,34.48638249999931,9,0,1,8,3,2,0.0,0.022,0.9517777777777777
38,0.5724,35.21585269999923,9,0,1,6,5,3,0.0,0.021,0.9638888888888889
39,0.5781,35.01904940000168,9,0,1,6,3,1,0.0,0.021,0.9702222222222222
40,0.5856,34.85246279999774,9,0,1,7,4,3,0.0,0.024,0.9624444444444444
41,0.5903,34.404944599999,9,0,1,6,3,2,0.0,0.025,0.9565555555555556
42,0.5762,34.4450059999981,9,0,1,6,5,4,0.0,0.026,0.9606666666666667
43,0.5898,34.65044879999914,9,0,1,7,2,1,0.0,0.027,0.963
44,0.5808,34.75576229999933,9,0,1,7,4,4,0.0,0.026,0.9463333333333334
45,0.6089,34.48167779999858,9,0,1,7,3,2,0.0,0.026,0.9601111111111111
46,0.6097,35.873679500000435,9,0,1,8,2,2,0.0,0.026,0.9556666666666667
47,0.589,35.39187850000235,9,0,1,7,3,3,0.0,0.026,0.951
48,0.6147,35.12270460000218,9,0,1,8,1,1,0.0,0.026,0.9591111111111111
49,0.6036,36.46104700000069,9,0,1,6,2,1,0.0,0.026,0.9596666666666667
