round,acc,t_round_s,n_malicious
0,0.1409,31.401147199998377,6
1,0.1152,31.940171800000826,6
2,0.1952,32.36069970000244,6
3,0.2595,31.95048520000273,6
4,0.2604,31.172331199995824,6
5,0.317,31.40428080000129,6
6,0.3324,31.73252749999665,6
7,0.3646,32.13409450000472,6
8,0.3535,31.598326899998938,6
9,0.3937,31.45335360000172,6
10,0.3912,31.430712999994284,6
11,0.3994,31.45162749999872,6
12,0.4135,31.805285499998718,6
13,0.4146,31.338823300000513,6
14,0.4233,31.71169060000102,6
15,0.426,31.355154600001697,6
16,0.4449,31.54890599999635,6
17,0.4436,31.958795899998222,6
18,0.4466,31.395142200002738,6
19,0.4561,31.459615600004327,6
20,0.4663,31.307863600006385,6
21,0.4702,31.6516699000058,6
22,0.4772,32.4561595999985,6
23,0.4782,31.52717760000087,6
24,0.4655,31.506421700003557,6
25,0.4782,32.39718790000188,6
26,0.4886,32.253254000002926,6
27,0.4954,31.452325300000666,6
28,0.5059,31.68195939999714,6
29,0.5015,31.268789599998854,6
30,0.4963,31.408709900002577,6
31,0.5147,31.46217980000074,6
32,0.5172,31.160261099998024,6
33,0.5291,31.932051499999943,6
34,0.5312,31.379703400001745,6
35,0.5387,31.587181100003363,6
36,0.5139,31.340757500001928,6
37,0.5387,31.33311169999797,6
38,0.55,32.03459920000023,6
39,0.5466,31.845754100002523,6
40,0.5565,31.060199899999134,6
41,0.5526,31.47317109999858,6
42,0.5521,31.546569400001317,6
43,0.5483,31.363060900002893,6
44,0.5664,31.42118499999924,6
45,0.5668,31.351738400000613,6
46,0.5646,31.451401699996495,6
47,0.5746,31.335619299999962,6
48,0.5791,31.348059699994337,6
49,0.5745,31.197450300001947,6
