round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1569,30.020376399999805,6,0,0,5,1,1,0.0,0.0
1,0.127,29.7276198999989,6,0,0,5,4,4,0.0,0.0
2,0.1081,29.881824300000517,6,0,0,5,4,4,0.0,0.0
3,0.1,29.800952400000824,6,0,0,6,7,5,0.042,0.0
4,0.1678,29.73715799999991,6,0,0,6,7,6,0.167,0.008
5,0.2123,29.882447899999534,6,1,0,5,5,5,0.25,0.014
6,0.2299,28.974551999999676,6,1,0,5,5,5,0.321,0.024
7,0.2307,28.767372299998897,6,1,0,4,5,4,0.396,0.026
8,0.3071,28.82746170000064,6,4,0,4,6,4,0.454,0.023
9,0.3046,26.529222000001027,6,4,0,2,4,2,0.478,0.025
10,0.3765,26.553884400000243,6,4,0,2,4,2,0.497,0.03
11,0.341,26.402741300000343,6,4,0,2,4,2,0.514,0.031
12,0.3851,26.127461699999913,6,6,0,2,3,2,0.528,0.032
13,0.3611,24.384601800000382,6,6,0,0,1,0,0.528,0.03
14,0.3955,24.30812530000003,6,6,0,0,4,0,0.528,0.028
15,0.4133,24.933176999998977,6,6,0,0,2,0,0.528,0.026
16,0.3918,24.242983500000264,6,6,0,0,3,0,0.528,0.025
17,0.4492,24.596593300000677,6,6,0,0,0,0,0.528,0.023
18,0.4426,24.337560799998755,6,6,0,0,1,0,0.528,0.022
19,0.4539,24.0263343000006,6,6,0,0,2,0,0.528,0.021
20,0.4724,24.65448920000017,6,6,0,0,1,0,0.528,0.02
21,0.4674,24.604466099999627,6,6,0,0,2,0,0.528,0.019
22,0.4812,24.224274300000616,6,6,0,0,3,0,0.528,0.018
23,0.4733,24.40997050000078,6,6,0,0,2,0,0.528,0.017
24,0.4959,24.165639999999257,6,6,0,0,2,0,0.528,0.017
25,0.4892,24.19682230000035,6,6,0,0,2,0,0.528,0.018
26,0.4949,24.674627399999736,6,6,0,0,3,0,0.528,0.017
27,0.5055,24.415478999999323,6,6,0,0,2,0,0.528,0.016
28,0.4996,24.138469700001224,6,6,0,0,2,0,0.528,0.016
29,0.5148,24.936482199998864,6,6,0,0,3,0,0.528,0.015
30,0.5165,24.199273399999583,6,6,0,0,2,0,0.528,0.015
31,0.523,24.20985440000004,6,6,0,0,1,0,0.528,0.016
32,0.5361,24.31717700000081,6,6,0,0,1,0,0.528,0.015
33,0.549,24.556662200000574,6,6,0,0,2,0,0.528,0.015
34,0.5352,24.21490730000005,6,6,0,0,1,0,0.528,0.014
35,0.5511,24.18758759999946,6,6,0,0,2,0,0.528,0.014
36,0.5423,24.210710100000142,6,6,0,0,0,0,0.528,0.014
37,0.5512,24.094826000000467,6,6,0,0,3,0,0.528,0.013
38,0.5393,24.351529599998685,6,6,0,0,2,0,0.528,0.013
39,0.5648,24.344575899998745,6,6,0,0,3,0,0.528,0.013
40,0.5652,24.11868499999946,6,6,0,0,1,0,0.528,0.012
41,0.5732,24.09506429999965,6,6,0,0,2,0,0.528,0.012
42,0.5731,24.46049049999965,6,6,0,0,0,0,0.528,0.012
43,0.583,24.06523670000024,6,6,0,0,0,0,0.528,0.011
44,0.5798,24.36646809999911,6,6,0,0,2,0,0.528,0.011
45,0.5795,24.26995480000005,6,6,0,0,1,0,0.528,0.011
46,0.5859,24.18013339999925,6,6,0,0,1,0,0.528,0.011
47,0.5877,24.254885599999398,6,6,0,0,2,0,0.528,0.011
48,0.5847,24.333287499999642,6,6,0,0,1,0,0.528,0.011
49,0.5772,24.447560200000225,6,6,0,0,3,0,0.528,0.011
