round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.1001,42.04280170000129,3,0,0,3,3,0,0.0,0.0,1.0
1,0.1077,39.636192000001756,3,0,0,3,4,1,0.0,0.0,0.9924444444444445
2,0.218,39.590739700000995,3,0,0,3,1,0,0.0,0.0,0.11577777777777777
3,0.212,38.29339059999984,3,0,0,3,5,2,0.0,0.009,0.3436666666666667
4,0.2774,37.96974450000198,3,0,0,3,4,3,0.0,0.007,0.03077777777777778
5,0.2871,38.745711100000335,3,0,0,3,3,1,0.0,0.006,0.37344444444444447
6,0.3567,38.43450640000083,3,0,0,3,3,1,0.048,0.016,0.145
7,0.3867,38.46415569999954,3,0,0,3,2,1,0.042,0.014,0.18266666666666667
8,0.4014,39.65826880000168,3,0,0,3,3,2,0.037,0.012,0.08655555555555555
9,0.381,38.57540469999731,3,0,0,3,3,1,0.033,0.011,0.35488888888888886
10,0.422,38.92631970000002,3,0,0,3,3,2,0.061,0.013,0.19411111111111112
11,0.4405,36.9028373000001,3,0,0,3,5,1,0.083,0.015,0.29588888888888887
12,0.447,35.54613580000296,3,0,0,3,2,2,0.103,0.017,0.24555555555555555
13,0.4548,43.52886969999963,3,0,0,3,6,1,0.119,0.019,0.5024444444444445
14,0.452,43.639210000001185,3,0,0,3,3,0,0.111,0.017,0.6537777777777778
15,0.4474,43.96617860000333,3,0,0,3,3,1,0.104,0.016,0.5216666666666666
16,0.4705,46.48389909999969,3,0,0,2,1,1,0.098,0.015,0.581
17,0.4712,50.32068440000148,3,0,0,3,3,1,0.093,0.014,0.6275555555555555
18,0.4899,50.47094519999882,3,0,0,3,1,0,0.088,0.014,0.6654444444444444
19,0.4684,53.24597889999859,3,0,0,3,6,2,0.083,0.013,0.6583333333333333
20,0.4933,51.91578909999953,3,0,0,2,4,0,0.079,0.016,0.8586666666666667
21,0.4869,51.98037000000113,3,0,0,3,3,1,0.076,0.019,0.7677777777777778
22,0.4819,52.78942900000038,3,0,0,3,3,1,0.072,0.021,0.8683333333333333
23,0.4991,53.5442022999996,3,0,0,3,4,1,0.069,0.022,0.8471111111111111
24,0.5165,53.11299409999992,3,0,0,2,3,0,0.067,0.022,0.8593333333333333
25,0.5043,51.786966600000596,3,0,0,3,6,1,0.064,0.023,0.8721111111111111
26,0.5156,44.0622829999993,3,0,0,3,4,1,0.062,0.026,0.8577777777777778
27,0.5356,37.539597399998456,3,0,0,3,6,1,0.06,0.028,0.8944444444444445
28,0.5434,44.97824540000147,3,0,0,3,5,1,0.069,0.032,0.9113333333333333
29,0.5432,65.4337091999987,3,0,0,3,2,0,0.067,0.032,0.8888888888888888
30,0.5365,60.33648230000108,3,0,0,3,3,1,0.065,0.032,0.8875555555555555
31,0.528,66.65073739999934,3,0,0,3,4,2,0.062,0.032,0.8628888888888889
32,0.5499,62.97139160000006,3,0,1,2,3,1,0.061,0.034,0.8636666666666667
33,0.5724,64.57938179999837,3,0,1,2,0,0,0.059,0.033,0.8957777777777778
34,0.5644,67.93345899999986,3,0,1,3,2,1,0.057,0.032,0.8808888888888889
35,0.5682,63.164296200000535,3,0,1,2,2,0,0.056,0.032,0.9032222222222223
36,0.5806,56.310634699999355,3,0,1,3,1,0,0.054,0.031,0.8945555555555555
37,0.5886,59.22926050000024,3,0,1,3,1,0,0.053,0.031,0.9013333333333333
38,0.5769,57.001640400001634,3,0,1,3,2,0,0.051,0.031,0.9024444444444445
39,0.5881,60.680823200000304,3,0,1,3,3,0,0.05,0.032,0.9143333333333333
40,0.5915,65.44998830000259,3,0,1,3,1,1,0.049,0.031,0.9081111111111111
41,0.5783,71.3168433000028,3,0,1,3,3,1,0.048,0.032,0.8852222222222222
42,0.5979,74.24455609999859,3,0,1,3,1,0,0.047,0.031,0.9202222222222223
43,0.5808,76.70086010000159,3,0,1,3,5,3,0.045,0.031,0.8597777777777778
44,0.6064,77.79460050000125,3,0,1,3,1,1,0.044,0.03,0.8963333333333333
45,0.611,74.9759621000012,3,0,1,2,3,0,0.043,0.03,0.9085555555555556
46,0.6145,75.15350150000086,3,0,1,3,2,1,0.043,0.03,0.8973333333333333
47,0.6178,74.92691170000035,3,0,1,3,2,0,0.042,0.029,0.9087777777777778
48,0.6233,73.83618520000164,3,0,1,3,0,0,0.041,0.029,0.9087777777777778
49,0.6191,75.39148260000002,3,0,1,3,3,0,0.04,0.029,0.9017777777777778
