round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,asr
0,0.1046,5.145201600011205,9,0,0,0.9934444444444445
1,0.2591,5.113638299997547,9,0,1,0.26622222222222225
2,0.2796,5.267730399995344,9,0,1,0.37455555555555553
3,0.2832,4.977586799999699,9,0,1,0.4562222222222222
4,0.3345,5.320049000001745,9,0,1,0.3381111111111111
5,0.3705,4.913090500005637,9,0,1,0.6441111111111111
6,0.3698,4.314008400004241,9,0,2,0.8638888888888889
7,0.4026,4.253833300012047,9,0,2,0.839
8,0.4085,4.236440199994831,9,0,2,0.9344444444444444
9,0.4314,5.075156200007768,9,0,2,0.9132222222222223
10,0.4431,4.945632999995723,9,0,2,0.9335555555555556
11,0.4548,4.7894314999866765,9,0,2,0.9304444444444444
12,0.4734,4.830625000002328,9,0,2,0.9328888888888889
13,0.4743,4.81915699999081,9,0,3,0.9327777777777778
14,0.4887,4.642805800001952,9,0,3,0.9377777777777778
15,0.4896,4.829357099995832,9,0,3,0.9472222222222222
16,0.5058,4.84405090000655,9,0,3,0.9477777777777778
17,0.5043,4.87783440000203,9,0,3,0.9407777777777778
18,0.5133,4.8586470000009285,9,0,3,0.9466666666666667
19,0.5145,4.81176250000135,9,0,3,0.9418888888888889
20,0.5256,4.867217900013202,9,0,3,0.9457777777777778
21,0.5302,4.756302199995844,9,0,3,0.9465555555555556
22,0.5381,4.67819099999906,9,0,3,0.945
23,0.5391,4.73440680000931,9,0,3,0.9516666666666667
24,0.5439,4.6946386999916285,9,0,3,0.9481111111111111
25,0.5466,4.70485720000579,9,0,3,0.954
26,0.5533,4.319293399996241,9,0,3,0.9471111111111111
27,0.56,3.9990555999975186,9,0,3,0.9518888888888889
28,0.5628,4.082725800006301,9,0,3,0.9495555555555556
29,0.5627,4.041934200009564,9,0,3,0.9482222222222222
30,0.5692,4.559179299991229,9,0,3,0.9505555555555556
31,0.5742,4.658189900001162,9,0,3,0.9576666666666667
32,0.5741,4.506758699993952,9,0,3,0.9452222222222222
33,0.5828,4.5529613999970024,9,0,3,0.9534444444444444
34,0.5866,4.5696009999956,9,0,3,0.9514444444444444
35,0.5858,4.704685700009577,9,0,3,0.9513333333333334
36,0.5926,4.679344000003766,9,0,3,0.9544444444444444
37,0.593,4.709470099987811,9,0,3,0.9504444444444444
38,0.5993,4.695050900001661,9,0,3,0.9571111111111111
39,0.6041,4.716043100008392,9,0,3,0.9587777777777777
40,0.6063,4.607105600007344,9,0,3,0.9545555555555556
41,0.6092,4.785077299995464,9,0,3,0.9595555555555556
42,0.6064,4.581766000002972,9,0,3,0.96
43,0.6121,4.51562869999907,9,0,3,0.9585555555555556
44,0.6119,4.79596189998847,9,0,3,0.9646666666666667
45,0.6157,4.642372200003592,9,0,3,0.962
46,0.6173,4.727292700001271,9,0,3,0.9608888888888889
47,0.6232,4.67409570000018,9,0,3,0.9582222222222222
48,0.6253,4.7449812999984715,9,0,3,0.9558888888888889
49,0.6279,4.730589200000395,9,0,3,0.9627777777777777
