round,acc,t_round_s,n_malicious
0,0.1294,8.913125899998704,6
1,0.1906,9.005267200001981,6
2,0.2523,8.822221299997182,6
3,0.2787,8.664755899997544,6
4,0.3092,8.828702800004976,6
5,0.3276,8.690712899988284,6
6,0.3473,8.759032499991008,6
7,0.3739,8.806859400006942,6
8,0.3754,8.977927700005239,6
9,0.4047,8.741475000002538,6
10,0.4125,8.725255600002129,6
11,0.4227,8.873674899994512,6
12,0.4284,8.74360690001049,6
13,0.4395,8.754151300003286,6
14,0.4422,8.940154300013091,6
15,0.4533,9.21189800000866,6
16,0.4547,9.985537500004284,6
17,0.457,10.85504399999627,6
18,0.4743,9.282191199992667,6
19,0.4745,9.21101820000331,6
20,0.4879,8.890448099991772,6
21,0.4799,9.336838600007468,6
22,0.4899,9.173069600001327,6
23,0.4945,8.784787399999914,6
24,0.5062,9.229208199991263,6
25,0.5022,8.743879100002232,6
26,0.504,8.921231000000262,6
27,0.5134,8.886332200010656,6
28,0.5176,8.764820500000496,6
29,0.52,9.465018399991095,6
30,0.5177,9.352215999999316,6
31,0.5276,9.043797699996503,6
32,0.5243,9.000838199994178,6
33,0.5336,9.23613610000757,6
34,0.5361,9.161978000003728,6
35,0.5328,8.826167700011865,6
36,0.5391,9.104473100000178,6
37,0.5474,8.806038200011244,6
38,0.5505,8.734889200000907,6
39,0.5493,8.78044420000515,6
40,0.5571,8.924031599992304,6
41,0.5547,8.798945400005323,6
42,0.5621,8.885443699997268,6
43,0.5596,8.943132000000332,6
44,0.5685,8.743285000004107,6
45,0.5653,8.694013699991046,6
46,0.5696,8.864485099999001,6
47,0.5706,8.838288400002057,6
48,0.577,8.907771199999843,6
49,0.574,8.719870999993873,6
