round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,10.363556700001936,6,0,0,5,2,1,0.0,0.0
1,0.1435,10.339768400001049,6,0,0,6,5,2,0.0,0.0
2,0.2541,10.51021149999724,6,0,0,5,4,2,0.0,0.0
3,0.2108,10.305149200001324,6,0,0,5,7,4,0.0,0.0
4,0.2357,10.343919299994013,6,0,0,4,3,2,0.033,0.017
5,0.2666,10.36233209999773,6,0,0,5,5,4,0.056,0.035
6,0.2917,10.663183800003026,6,1,2,5,7,3,0.095,0.048
7,0.3488,9.528148800003692,6,1,2,5,5,3,0.113,0.046
8,0.333,9.422336700001324,6,1,2,5,4,3,0.127,0.054
9,0.3802,9.267073600000003,6,2,2,3,4,2,0.138,0.065
10,0.3888,9.112725600003614,6,2,2,4,5,3,0.153,0.074
11,0.3646,9.348628200001258,6,2,2,4,5,3,0.166,0.077
12,0.4025,9.367303200000606,6,2,2,3,4,2,0.177,0.074
13,0.4403,9.077130300000135,6,2,2,4,3,1,0.174,0.071
14,0.4398,8.96226650000608,6,2,2,4,4,2,0.171,0.069
15,0.4646,8.958635000002687,6,2,2,4,5,4,0.169,0.07
16,0.4522,8.813307400007034,6,2,2,3,3,2,0.177,0.07
17,0.425,8.909937899996294,6,2,2,3,5,2,0.184,0.07
18,0.467,8.956848900001205,6,2,2,2,4,2,0.199,0.075
19,0.4598,8.939880199999607,6,2,2,3,5,3,0.213,0.075
20,0.4618,9.071510200003104,6,2,2,3,4,2,0.225,0.073
21,0.4732,9.104108899999119,6,2,2,4,3,1,0.229,0.074
22,0.4343,8.976890700003423,6,2,2,4,6,4,0.232,0.076
23,0.4751,8.857685000002675,6,2,2,3,3,2,0.235,0.076
24,0.4606,8.93992199999775,6,2,2,4,3,2,0.238,0.076
25,0.5016,9.175683699999354,6,3,2,3,3,2,0.247,0.074
26,0.4898,8.809704300001613,6,3,2,3,3,1,0.251,0.073
27,0.498,8.793518500002392,6,3,2,2,5,2,0.255,0.071
28,0.5174,8.657405300000391,6,3,2,3,5,3,0.259,0.07
29,0.5175,8.841520699999819,6,3,2,2,2,2,0.262,0.069
30,0.5324,8.954301899997517,6,3,2,3,1,1,0.266,0.068
31,0.5108,8.638985500001581,6,3,2,3,5,3,0.269,0.067
32,0.5101,8.563523199998599,6,3,2,2,5,2,0.272,0.066
33,0.4833,8.59738649999781,6,3,2,3,6,3,0.274,0.065
34,0.4855,8.54599959999905,6,4,2,3,4,3,0.286,0.065
35,0.53,8.330192100002023,6,4,2,2,3,2,0.295,0.066
36,0.5496,8.484313699998893,6,4,2,2,4,2,0.303,0.066
37,0.5561,8.416908600003808,6,4,2,2,4,2,0.31,0.066
38,0.5512,8.28256490000058,6,4,2,2,2,2,0.318,0.067
39,0.5632,8.271607700000459,6,4,2,2,4,2,0.324,0.066
40,0.5696,8.44818139999552,6,4,2,1,3,1,0.331,0.065
41,0.5382,8.366246800003864,6,4,2,2,5,2,0.337,0.064
42,0.5729,8.669154800001706,6,4,2,2,2,2,0.343,0.066
43,0.569,8.637712199997623,6,4,2,2,5,2,0.349,0.065
44,0.5689,8.356188799996744,6,4,2,2,3,2,0.354,0.065
45,0.5859,7.984101599999121,6,4,2,2,4,2,0.359,0.066
46,0.5914,7.9419043000016245,6,4,2,2,4,2,0.364,0.069
47,0.6037,8.495954199999687,6,4,2,1,2,1,0.369,0.069
48,0.6077,8.473455799998192,6,4,2,2,2,2,0.373,0.068
49,0.6068,8.271726099999796,6,4,2,2,4,2,0.378,0.067
