round,acc,t_round_s,n_malicious,asr
0,0.1192,4.36005680001108,3,0.9007777777777778
1,0.2708,3.909064799998305,3,0.12066666666666667
2,0.3086,3.895645399999921,3,0.22466666666666665
3,0.3065,4.592828900000313,3,0.03277777777777778
4,0.2701,4.701731899986044,3,0.4577777777777778
5,0.2941,4.8164608999941265,3,0.00011111111111111112
6,0.2503,4.6842366000055335,3,0.5724444444444444
7,0.3221,4.75278559999424,3,0.0015555555555555555
8,0.2627,4.700747399998363,3,0.673
9,0.3219,4.819545300008031,3,0.006
10,0.3236,4.771447599996463,3,0.8106666666666666
11,0.3314,4.782814699996379,3,0.017555555555555557
12,0.3316,4.793873300004634,3,0.8987777777777778
13,0.3555,4.8200194999953965,3,0.04744444444444444
14,0.3498,4.7763665999955265,3,0.9508888888888889
15,0.3584,4.733866299997317,3,0.08455555555555555
16,0.39,4.717727499999455,3,0.9476666666666667
17,0.3855,4.76617209998949,3,0.25233333333333335
18,0.413,4.734670899997582,3,0.9404444444444444
19,0.3665,4.739338799990946,3,0.3381111111111111
20,0.4308,4.733851800003322,3,0.9305555555555556
21,0.3415,4.767043200001353,3,0.606
22,0.4204,4.820531600009417,3,0.866
23,0.3443,4.813906499999575,3,0.7996666666666666
24,0.4308,4.739974700001767,3,0.6671111111111111
25,0.3927,4.8106126000056975,3,0.8495555555555555
26,0.4472,4.762013699990348,3,0.8057777777777778
27,0.4228,4.799052400005166,3,0.8427777777777777
28,0.4277,4.762526799997431,3,0.8645555555555555
29,0.4014,4.825196800011327,3,0.8396666666666667
30,0.4853,4.79447710000386,3,0.863
31,0.4198,4.834774100003415,3,0.8756666666666667
32,0.4646,4.719815700009349,3,0.763
33,0.4771,4.75267950000125,3,0.9277777777777778
34,0.4223,4.680113800000981,3,0.7198888888888889
35,0.5144,4.8798630999954185,3,0.8835555555555555
36,0.4502,4.758680899991305,3,0.8785555555555555
37,0.4985,4.809221300005447,3,0.8175555555555556
38,0.4852,4.755593499998213,3,0.9203333333333333
39,0.5152,4.782191400008742,3,0.75
40,0.5178,4.710465700001805,3,0.941
41,0.5311,4.828355499994359,3,0.7026666666666667
42,0.5131,4.745330400008243,3,0.9376666666666666
43,0.5061,4.775381999992533,3,0.6871111111111111
44,0.5052,4.683252799994079,3,0.9416666666666667
45,0.5364,4.773568899996462,3,0.8171111111111111
46,0.425,4.738638800001354,3,0.9061111111111111
47,0.5462,4.7943396999908146,3,0.917
48,0.4738,4.270860899996478,3,0.7938888888888889
49,0.5452,3.8310512000025483,3,0.9426666666666667
