round,acc,t_round_s,n_malicious,asr
0,0.1,5.028091000000131,9,1.0
1,0.1337,4.7853524000092875,9,0.9994444444444445
2,0.1897,4.9034302000072785,9,0.9995555555555555
3,0.2248,4.83773640000436,9,0.796
4,0.273,4.787131599994609,9,0.9803333333333333
5,0.2897,4.868415399992955,9,0.9103333333333333
6,0.3209,4.728756199998315,9,0.9718888888888889
7,0.3337,4.7972626999981,9,0.9546666666666667
8,0.3533,4.758940700005041,9,0.961
9,0.3734,4.8578747999999905,9,0.9742222222222222
10,0.3931,4.869899299999815,9,0.9738888888888889
11,0.407,4.787795200012624,9,0.972
12,0.4087,4.72261320000689,9,0.9721111111111111
13,0.4244,4.735527199998614,9,0.9722222222222222
14,0.4291,4.775108000001637,9,0.9585555555555556
15,0.4197,4.789453500008676,9,0.9816666666666667
16,0.4323,4.70656059999601,9,0.9481111111111111
17,0.4509,4.76722169999266,9,0.9751111111111112
18,0.4495,4.784200400012196,9,0.9683333333333334
19,0.4574,4.757816400000593,9,0.9682222222222222
20,0.4599,4.721102700001211,9,0.9675555555555555
21,0.467,4.726091299991822,9,0.9674444444444444
22,0.4741,4.729758000001311,9,0.9722222222222222
23,0.4817,4.765107700004592,9,0.9688888888888889
24,0.4829,4.794883100010338,9,0.9744444444444444
25,0.4861,4.766207900000154,9,0.9707777777777777
26,0.4916,4.7126465999899665,9,0.969
27,0.4978,4.765016500008642,9,0.9737777777777777
28,0.4993,4.873684299993329,9,0.9708888888888889
29,0.5062,4.742138499990688,9,0.9777777777777777
30,0.507,4.75778580000042,9,0.9745555555555555
31,0.5099,4.780255499994382,9,0.9782222222222222
32,0.5152,4.804777700002887,9,0.9752222222222222
33,0.5216,4.745227600011276,9,0.9795555555555555
34,0.5267,4.862940500010154,9,0.9788888888888889
35,0.5209,4.825182400003541,9,0.9781111111111112
36,0.5311,4.76365039999655,9,0.9825555555555555
37,0.5286,4.796235899993917,9,0.9798888888888889
38,0.5361,4.837800699999207,9,0.9818888888888889
39,0.541,4.938855400003376,9,0.982
40,0.5357,4.823561700002756,9,0.9795555555555555
41,0.5453,4.790957500008517,9,0.9845555555555555
42,0.5385,4.758737700001802,9,0.9786666666666667
43,0.5536,4.767747200006852,9,0.9864444444444445
44,0.5579,4.8131080999883125,9,0.9853333333333333
45,0.555,4.777824100005091,9,0.9825555555555555
46,0.5584,4.825075900007505,9,0.9831111111111112
47,0.5657,4.968223500007298,9,0.9861111111111112
48,0.564,4.8345032000070205,9,0.9862222222222222
49,0.5691,4.871424700002535,9,0.9845555555555555
