round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.1,10.591901300002064,3,0,0,3,0,0,0.0,0.0,1.0
1,0.2509,10.452303300000494,3,0,0,2,1,1,0.333,0.019,0.058666666666666666
2,0.1919,10.417141300000367,3,0,0,3,5,1,0.333,0.185,0.6792222222222222
3,0.2684,10.511863899999298,3,0,0,2,3,1,0.417,0.204,0.018666666666666668
4,0.3184,10.776599100005114,3,0,0,3,3,1,0.4,0.222,0.19511111111111112
5,0.3593,10.714720099997066,3,0,0,2,2,1,0.444,0.21,0.09255555555555556
6,0.3659,10.922106899997743,3,0,0,3,6,3,0.524,0.259,0.03688888888888889
7,0.3964,10.772858300006192,3,0,0,3,5,2,0.542,0.287,0.11133333333333334
8,0.4099,10.760436500000651,3,0,0,2,3,0,0.481,0.292,0.1401111111111111
9,0.4331,10.766146199996001,3,0,0,3,1,0,0.433,0.274,0.1238888888888889
10,0.4122,10.832037100000889,3,0,0,3,8,2,0.455,0.323,0.31233333333333335
11,0.4213,10.70873610000126,3,0,0,2,2,1,0.472,0.309,0.13622222222222222
12,0.4337,10.565472100002808,3,0,0,3,2,1,0.462,0.299,0.289
13,0.4611,10.361988899996504,3,0,0,3,3,0,0.429,0.302,0.49922222222222223
14,0.4828,10.514888499994413,3,0,0,2,4,1,0.444,0.306,0.27011111111111114
15,0.4837,10.633784199999354,3,0,0,3,2,0,0.417,0.301,0.5116666666666667
16,0.4609,10.734968200005824,3,0,0,3,5,3,0.451,0.309,0.543
17,0.4837,10.910030799997912,3,0,0,3,3,1,0.444,0.309,0.4796666666666667
18,0.4934,10.864166999999725,3,0,0,3,4,2,0.456,0.312,0.5655555555555556
19,0.4943,10.796898699998565,3,0,0,3,1,0,0.433,0.302,0.6243333333333333
20,0.5121,10.579618899995694,3,0,0,3,2,0,0.413,0.298,0.6536666666666666
21,0.5134,10.487593600002583,3,0,0,3,2,0,0.394,0.295,0.7802222222222223
22,0.5192,11.074571099998138,3,0,0,3,2,1,0.391,0.29,0.7143333333333334
23,0.528,11.133554000000004,3,0,0,3,4,1,0.389,0.295,0.8494444444444444
24,0.526,10.827939599999809,3,0,0,3,1,0,0.373,0.287,0.7691111111111111
25,0.5278,10.782642899997882,3,0,0,3,3,0,0.359,0.289,0.8362222222222222
26,0.5488,10.374789299996337,3,0,0,3,2,0,0.346,0.287,0.8331111111111111
27,0.5325,10.488369900005637,3,0,0,3,3,0,0.333,0.288,0.8493333333333334
28,0.5524,10.753625100005593,3,0,0,3,1,0,0.322,0.282,0.8671111111111112
29,0.5369,10.977257399994414,3,0,0,3,4,1,0.322,0.286,0.8621111111111112
30,0.566,10.771813799998199,3,0,0,3,2,1,0.323,0.283,0.8552222222222222
31,0.5433,10.513950500004285,3,0,0,3,4,1,0.323,0.287,0.8947777777777778
32,0.5652,10.606528399999661,3,0,0,3,2,0,0.313,0.285,0.8748888888888889
33,0.5689,10.57670700000017,3,0,0,3,2,1,0.314,0.282,0.8577777777777778
34,0.5559,10.936395299999276,3,0,0,2,4,0,0.305,0.287,0.9076666666666666
35,0.56,10.8482662000024,3,0,0,3,6,2,0.315,0.295,0.901
36,0.5734,10.461455899996508,3,0,0,2,3,0,0.306,0.296,0.8854444444444445
37,0.5734,10.354841499996837,3,0,0,2,2,0,0.298,0.294,0.8908888888888888
38,0.5774,10.645565400001942,3,0,0,3,4,0,0.291,0.298,0.9032222222222223
39,0.586,10.630765199995949,3,0,0,3,1,0,0.283,0.294,0.8826666666666667
40,0.5873,10.78189339999517,3,0,0,3,2,0,0.276,0.292,0.9104444444444444
41,0.5943,10.729867800000648,3,0,0,2,3,0,0.27,0.293,0.9012222222222223
42,0.593,10.631260499998461,3,0,0,3,4,1,0.271,0.295,0.8913333333333333
43,0.5998,10.670807399998012,3,0,0,3,1,0,0.265,0.291,0.8941111111111111
44,0.6026,10.568673999994644,3,0,0,2,3,1,0.274,0.291,0.8737777777777778
45,0.6058,10.945097800002259,3,0,0,3,1,1,0.275,0.286,0.8898888888888888
46,0.6149,10.985663899999054,3,0,0,3,0,0,0.27,0.28,0.8805555555555555
47,0.6149,11.000248499993177,3,0,0,2,4,0,0.264,0.283,0.9145555555555556
48,0.6193,10.671654199999466,3,0,0,3,0,0,0.259,0.277,0.8808888888888889
49,0.6262,10.789631500003452,3,0,0,2,3,0,0.253,0.279,0.9053333333333333
