round,acc,t_round_s,n_malicious
0,0.1198,8.531172499991953,9
1,0.1772,6.724228199978825,9
2,0.2378,6.71552490000613,9
3,0.2605,7.283738099999027,9
4,0.2827,8.563926200004062,9
5,0.2884,8.60206279999693,9
6,0.294,8.648356599995168,9
7,0.2986,8.59482910000952,9
8,0.3286,8.680304400011664,9
9,0.3089,8.601098199986154,9
10,0.36,8.593308799987426,9
11,0.3277,8.526322799996706,9
12,0.3202,8.616628999996465,9
13,0.3577,8.68383999998332,9
14,0.3285,8.618931100005284,9
15,0.3731,8.622211300011259,9
16,0.4004,8.552411600016057,9
17,0.3612,8.666627700004028,9
18,0.4186,8.634181000001263,9
19,0.3978,8.533329700003378,9
20,0.4369,8.675259100011317,9
21,0.3867,8.661293600016506,9
22,0.4353,8.65481550002005,9
23,0.425,8.521084499981953,9
24,0.4235,8.641151199990418,9
25,0.4282,8.565525200014235,9
26,0.4742,8.587844599998789,9
27,0.4177,8.623858600010863,9
28,0.4412,8.594080899987603,9
29,0.4454,8.642706000013277,9
30,0.391,8.539317099988693,9
31,0.476,8.618925799994031,9
32,0.4183,8.580582599999616,9
33,0.4657,8.539636700006668,9
34,0.4374,8.637261900003068,9
35,0.4903,8.575694200000726,9
36,0.4727,8.615775999991456,9
37,0.4091,8.53928649998852,9
38,0.5182,8.584207600011723,9
39,0.4244,8.53995340000256,9
40,0.5179,7.955950799980201,9
41,0.457,7.461202100006631,9
42,0.5143,7.760973999975249,9
43,0.4755,8.366617399995448,9
44,0.5124,7.348094400018454,9
45,0.475,7.218594399979338,9
46,0.4892,7.099293000006583,9
47,0.4607,7.022017500014044,9
48,0.5083,6.794326200004434,9
49,0.5095,6.780205799994292,9
