round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1408,8.363456099999894,6,0,0,5,2,2,0.0,0.0
1,0.1564,8.525832899998932,6,0,0,5,3,3,0.0,0.0
2,0.1,8.357837999996264,6,0,0,5,4,2,0.0,0.0
3,0.1,8.892634799994994,6,0,0,6,4,0,0.0,0.0
4,0.1,8.67757359999814,6,0,0,6,4,0,0.0,0.008
5,0.1,8.614385599998059,6,0,0,5,0,0,0.0,0.007
6,0.1,8.49573230000533,6,0,0,5,0,0,0.0,0.006
7,0.1,8.657567000002018,6,0,0,4,0,0,0.0,0.005
8,0.1,8.465187199995853,6,0,0,5,0,0,0.0,0.005
9,0.1,8.424572199997783,6,0,0,6,0,0,0.0,0.004
10,0.1,8.504806999997527,6,0,0,6,0,0,0.0,0.004
11,0.1,8.392608599999221,6,0,0,6,0,0,0.0,0.003
12,0.1,8.32328480000433,6,0,0,5,0,0,0.0,0.003
13,0.1,8.270318099996075,6,0,0,5,0,0,0.0,0.003
14,0.1,8.438933000004909,6,0,0,4,0,0,0.0,0.003
15,0.1,8.338262800003577,6,0,0,5,0,0,0.0,0.003
16,0.1,8.40645300000324,6,0,0,5,0,0,0.0,0.002
17,0.1,8.42484069999773,6,0,0,6,0,0,0.0,0.002
18,0.1,8.489496000001964,6,0,0,5,0,0,0.0,0.002
19,0.1,8.327199499995913,6,0,0,4,0,0,0.0,0.002
20,0.1,8.383240300005127,6,0,0,5,0,0,0.0,0.002
21,0.1,8.190737100005208,6,0,0,6,0,0,0.0,0.002
22,0.1,8.357826699997531,6,0,0,6,0,0,0.0,0.002
23,0.1,8.358753399996203,6,0,0,6,0,0,0.0,0.002
24,0.1,8.430564599999343,6,0,0,5,0,0,0.0,0.002
25,0.1,8.451241499999014,6,0,0,5,0,0,0.0,0.002
26,0.1,8.56370440000319,6,0,0,5,0,0,0.0,0.002
27,0.1,8.697596600002726,6,0,0,5,0,0,0.0,0.001
28,0.1,8.566943300000275,6,0,0,5,0,0,0.0,0.001
29,0.1,8.437559900004999,6,0,0,6,0,0,0.0,0.001
30,0.1,8.65546539999923,6,0,0,6,0,0,0.0,0.001
31,0.1,8.379792599997018,6,0,0,6,0,0,0.0,0.001
32,0.1,8.471204000001308,6,0,0,5,0,0,0.0,0.001
33,0.1,8.317975600002683,6,0,0,4,0,0,0.0,0.001
34,0.1,8.405030500005523,6,0,0,5,0,0,0.0,0.001
35,0.1,8.383927000002586,6,0,0,6,0,0,0.0,0.001
36,0.1,8.361802400002489,6,0,0,5,0,0,0.0,0.001
37,0.1,8.415176299997256,6,0,0,5,0,0,0.0,0.001
38,0.1,8.294605299997784,6,0,0,5,0,0,0.0,0.001
39,0.1,8.346093300002394,6,0,0,5,0,0,0.0,0.001
40,0.1,8.337113200002932,6,0,0,5,0,0,0.0,0.001
41,0.1,8.453186600003392,6,0,0,5,0,0,0.0,0.001
42,0.1,8.305156599999464,6,0,0,5,0,0,0.0,0.001
43,0.1,8.343497200003185,6,0,0,5,0,0,0.0,0.001
44,0.1,8.40259170000354,6,0,0,5,0,0,0.0,0.001
45,0.1,8.359249200002523,6,0,0,3,0,0,0.0,0.001
46,0.1,8.283692700002575,6,0,0,4,0,0,0.0,0.001
47,0.1,8.29346760000044,6,0,0,4,0,0,0.0,0.001
48,0.1,8.420089200000803,6,0,0,5,0,0,0.0,0.001
49,0.1,8.30173740000464,6,0,0,6,0,0,0.0,0.001
