round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1636,10.141832099994645,3,0,0,3,1,1,0.333,0.074
1,0.207,9.931729600000835,3,0,0,2,1,1,0.5,0.056
2,0.2,10.102064099999552,3,0,0,3,2,2,0.556,0.086
3,0.2508,10.022917299997061,3,0,0,3,3,3,0.667,0.12
4,0.2825,9.983746099998825,3,1,0,3,1,1,0.6,0.111
5,0.3154,9.83573620000243,3,1,0,2,2,2,0.656,0.13
6,0.3309,9.82294279999769,3,1,0,2,0,0,0.6,0.111
7,0.3486,9.652869900004589,3,3,0,2,2,2,0.642,0.116
8,0.3916,9.166204099994502,3,3,0,0,0,0,0.642,0.103
9,0.4066,9.034787900003721,3,3,0,0,0,0,0.642,0.093
10,0.4261,9.159902400002466,3,3,0,0,0,0,0.642,0.084
11,0.4364,9.18269169999985,3,3,0,0,0,0,0.642,0.077
12,0.4518,8.79976760000136,3,3,0,0,0,0,0.642,0.071
13,0.4572,8.920032899994112,3,3,0,0,0,0,0.642,0.066
14,0.4662,9.237116099997365,3,3,0,0,0,0,0.642,0.062
15,0.4712,9.24710669999331,3,3,0,0,0,0,0.642,0.058
16,0.4771,9.344968700002937,3,3,0,0,0,0,0.642,0.054
17,0.4839,9.100085000005492,3,3,0,0,0,0,0.642,0.051
18,0.4884,9.13994829999865,3,3,0,0,0,0,0.642,0.049
19,0.4977,8.925705200002994,3,3,0,0,0,0,0.642,0.046
20,0.499,9.013233999998192,3,3,0,0,0,0,0.642,0.044
21,0.5051,9.271876200000406,3,3,0,0,0,0,0.642,0.042
22,0.5156,9.381527199999255,3,3,0,0,0,0,0.642,0.04
23,0.5207,9.463146299996879,3,3,0,0,0,0,0.642,0.039
24,0.5203,9.19377700000041,3,3,0,0,0,0,0.642,0.037
25,0.5302,9.036353999996209,3,3,0,0,0,0,0.642,0.036
26,0.5328,9.12871919999452,3,3,0,0,0,0,0.642,0.034
27,0.5382,9.342550800000026,3,3,0,0,0,0,0.642,0.033
28,0.5435,9.434092700001202,3,3,0,0,0,0,0.642,0.032
29,0.5489,9.307729500003916,3,3,0,0,0,0,0.642,0.031
30,0.5509,9.320432700005767,3,3,0,0,0,0,0.642,0.03
31,0.5558,9.18826419999823,3,3,0,0,0,0,0.642,0.029
32,0.5651,9.14112970000133,3,3,0,0,0,0,0.642,0.028
33,0.5658,9.2443815000006,3,3,0,0,0,0,0.642,0.027
34,0.57,9.342547100000957,3,3,0,0,0,0,0.642,0.026
35,0.5771,9.250671100002364,3,3,0,0,0,0,0.642,0.026
36,0.5792,9.304063799994765,3,3,0,0,0,0,0.642,0.025
37,0.586,9.123460300004808,3,3,0,0,0,0,0.642,0.024
38,0.5895,9.148232599996845,3,3,0,0,0,0,0.642,0.024
39,0.5886,9.140195400002995,3,3,0,0,0,0,0.642,0.023
40,0.5963,9.22665550000238,3,3,0,0,0,0,0.642,0.023
41,0.5974,9.21826080000028,3,3,0,0,0,0,0.642,0.022
42,0.6,9.348866000000271,3,3,0,0,0,0,0.642,0.022
43,0.603,9.320831299999554,3,3,0,0,0,0,0.642,0.021
44,0.6052,9.142529500000819,3,3,0,0,0,0,0.642,0.021
45,0.6123,9.177828700005193,3,3,0,0,0,0,0.642,0.02
46,0.6123,9.293449199998577,3,3,0,0,0,0,0.642,0.02
47,0.6181,9.220223200005421,3,3,0,0,0,0,0.642,0.019
48,0.6213,9.195170799997868,3,3,0,0,0,0,0.642,0.019
49,0.6217,9.251136699997005,3,3,0,0,0,0,0.642,0.019
