round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.1,11.217444399997476,6,0,0,5,1,1,0.333,0.042,1.0
1,0.2594,11.462863300002937,6,0,0,5,1,1,0.333,0.042,0.17855555555555555
2,0.2157,11.657729900005506,6,0,0,5,2,0,0.222,0.111,0.9234444444444444
3,0.2828,11.498021899999003,6,0,0,6,3,2,0.25,0.156,0.12522222222222223
4,0.2902,11.663936500001,6,0,0,6,2,0,0.2,0.175,0.9806666666666667
5,0.346,11.498443199998292,6,0,0,5,1,0,0.167,0.167,0.6052222222222222
6,0.3509,11.274194400000852,6,0,0,5,6,3,0.238,0.226,0.8538888888888889
7,0.3554,11.634570899994287,6,0,0,4,3,2,0.271,0.229,0.7956666666666666
8,0.3939,11.529098899998644,6,0,0,5,4,2,0.296,0.245,0.8765555555555555
9,0.4042,11.533240099997784,6,0,0,6,2,2,0.3,0.238,0.9017777777777778
10,0.4055,11.512245200006873,6,0,0,6,6,4,0.333,0.269,0.9271111111111111
11,0.4364,11.98697600000014,6,0,0,6,1,1,0.319,0.253,0.8992222222222223
12,0.4409,12.20185119999951,6,0,0,5,1,1,0.321,0.237,0.9204444444444444
13,0.4678,12.223102199997811,6,0,0,5,2,1,0.31,0.235,0.9392222222222222
14,0.4815,11.625572699995246,6,0,0,4,6,3,0.333,0.258,0.916
15,0.4769,11.352633800001058,6,0,0,5,2,1,0.333,0.253,0.9008888888888889
16,0.4734,11.458458000000974,6,0,0,5,1,0,0.314,0.245,0.9397777777777778
17,0.4856,11.472758700001577,6,0,0,6,2,2,0.315,0.241,0.9186666666666666
18,0.5046,11.52162220000173,6,0,0,5,3,1,0.307,0.246,0.9438888888888889
19,0.4846,11.621475899999496,6,0,0,4,2,1,0.3,0.244,0.9374444444444444
20,0.5036,11.524054499997874,6,0,0,5,2,0,0.286,0.244,0.9421111111111111
21,0.5101,11.602539100000286,6,0,0,6,4,1,0.28,0.254,0.9513333333333334
22,0.5286,11.382048500003293,6,0,0,6,4,2,0.283,0.261,0.9308888888888889
23,0.5211,11.390845000001718,6,0,0,6,3,2,0.285,0.262,0.948
24,0.5159,11.71372379999957,6,0,0,5,1,1,0.28,0.255,0.9361111111111111
25,0.5352,11.895852000001469,6,0,0,5,4,3,0.288,0.26,0.9393333333333334
26,0.5243,11.654028799996013,6,0,0,5,3,2,0.29,0.261,0.9411111111111111
27,0.52,11.641977200000838,6,0,0,5,4,2,0.292,0.266,0.9395555555555556
28,0.5442,11.600525499998184,6,0,0,5,1,1,0.287,0.26,0.9427777777777778
29,0.5384,11.655042200000025,6,0,0,6,3,3,0.294,0.26,0.9393333333333334
30,0.5622,11.586973600002239,6,0,0,6,2,2,0.296,0.257,0.9368888888888889
31,0.5373,11.549572699994314,6,0,0,6,5,2,0.297,0.266,0.958
32,0.5569,11.298237200004223,6,0,0,5,1,0,0.288,0.261,0.9454444444444444
33,0.563,11.68655640000361,6,0,0,4,1,0,0.279,0.257,0.9485555555555556
34,0.5569,11.5014835999973,6,0,0,5,4,2,0.281,0.262,0.9472222222222222
35,0.5684,11.718217199995706,6,0,0,6,4,2,0.282,0.266,0.949
36,0.5645,11.483667100001185,6,0,0,5,3,1,0.279,0.268,0.9513333333333334
37,0.5692,11.502315500001714,6,0,0,5,1,1,0.276,0.263,0.9451111111111111
38,0.5853,11.658096699997259,6,0,0,5,5,2,0.282,0.269,0.9478888888888889
39,0.5839,11.60898549999547,6,0,0,5,1,0,0.275,0.266,0.9427777777777778
40,0.5719,12.037354300002335,6,0,0,5,4,1,0.272,0.27,0.9603333333333334
41,0.5866,12.048619300003338,6,0,0,5,3,2,0.278,0.27,0.9405555555555556
42,0.59,11.972489400002814,6,0,0,5,4,3,0.287,0.271,0.9365555555555556
43,0.5958,11.998266399998101,6,0,0,5,1,1,0.284,0.267,0.9416666666666667
44,0.5908,12.104787999996915,6,0,0,5,3,2,0.285,0.268,0.946
45,0.6009,11.83683849999943,6,0,0,3,2,1,0.286,0.265,0.9422222222222222
46,0.6064,11.51138550000178,6,0,0,4,0,0,0.28,0.26,0.9486666666666667
47,0.6085,11.176646200001414,6,0,0,4,4,1,0.281,0.263,0.9517777777777777
48,0.6142,11.364148900000146,6,0,0,5,0,0,0.276,0.258,0.9436666666666667
49,0.6169,11.515780799993081,6,0,0,6,3,2,0.277,0.258,0.9433333333333334
