round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.1,30.071704199999658,3,0,0,3,0,0,0.0,0.0,1.0
1,0.2502,30.36104139999952,3,0,0,2,1,1,0.0,0.0,0.059222222222222225
2,0.1909,31.990118300000177,3,0,0,3,5,1,0.0,0.0,0.6801111111111111
3,0.2693,52.38387460000013,3,0,0,2,3,1,0.0,0.0,0.018666666666666668
4,0.3191,35.15670749999845,3,0,0,3,3,1,0.0,0.0,0.19411111111111112
5,0.3583,33.602380899999844,3,0,0,2,2,1,0.0,0.0,0.09144444444444444
6,0.3659,32.92803460000141,3,0,0,3,6,3,0.0,0.0,0.03722222222222222
7,0.3968,37.516297699999996,3,0,0,3,5,2,0.042,0.005,0.10977777777777778
8,0.4104,36.36182550000012,3,0,0,2,3,0,0.037,0.008,0.1391111111111111
9,0.4325,36.68335689999731,3,0,0,3,1,0,0.033,0.011,0.12533333333333332
10,0.4125,44.09186860000045,3,0,0,3,8,2,0.03,0.013,0.3091111111111111
11,0.4215,39.546737399999984,3,0,0,2,2,1,0.028,0.012,0.1338888888888889
12,0.4345,39.478196600000956,3,0,0,3,2,1,0.026,0.011,0.2866666666666667
13,0.461,40.82776709999962,3,0,0,3,3,0,0.024,0.011,0.49844444444444447
14,0.4832,54.92731030000141,3,0,0,2,4,1,0.022,0.01,0.2648888888888889
15,0.4827,41.4406435000019,3,0,0,3,2,0,0.021,0.012,0.5162222222222222
16,0.4613,39.43163600000116,3,0,0,3,5,3,0.02,0.013,0.5424444444444444
17,0.485,39.547797100000025,3,0,0,3,3,1,0.019,0.014,0.48033333333333333
18,0.4942,39.22586560000127,3,0,0,3,4,2,0.018,0.014,0.5624444444444444
19,0.4939,37.9429612999993,3,0,0,3,1,0,0.017,0.013,0.6273333333333333
20,0.512,38.7060132000006,3,0,0,3,2,0,0.016,0.012,0.6511111111111111
21,0.5136,38.602078599997185,3,0,0,3,2,0,0.015,0.012,0.7781111111111111
22,0.5188,38.325565299997834,3,0,0,3,2,1,0.014,0.011,0.7145555555555556
23,0.5273,39.83376600000338,3,0,0,3,4,1,0.014,0.011,0.845
24,0.5291,38.75549719999981,3,0,0,3,2,0,0.013,0.01,0.8052222222222222
25,0.534,38.92400110000017,3,0,0,3,4,0,0.013,0.01,0.8448888888888889
26,0.5469,38.7035332000014,3,0,0,3,2,0,0.012,0.011,0.8463333333333334
27,0.5339,33.97136010000031,3,0,0,3,3,0,0.012,0.012,0.8495555555555555
28,0.5488,42.359930099999474,3,0,0,3,0,0,0.011,0.011,0.8627777777777778
29,0.5407,43.331110900002386,3,0,0,3,3,1,0.011,0.011,0.8366666666666667
30,0.5676,43.3003764999994,3,0,0,3,3,1,0.011,0.011,0.8742222222222222
31,0.543,44.5099627999989,3,0,0,3,4,1,0.01,0.01,0.8933333333333333
32,0.5658,49.78426380000019,3,0,0,3,2,0,0.01,0.01,0.8757777777777778
33,0.5687,51.51213029999781,3,0,0,3,2,1,0.01,0.01,0.8587777777777778
34,0.5617,52.52037389999896,3,0,0,2,5,1,0.01,0.011,0.9
35,0.566,52.53325849999965,3,0,0,3,6,2,0.009,0.012,0.8762222222222222
36,0.5677,52.22462489999816,3,0,0,2,3,0,0.009,0.016,0.8916666666666667
37,0.5752,52.30439280000064,3,0,0,2,2,0,0.009,0.017,0.8895555555555555
38,0.5788,52.47791219999999,3,0,0,3,4,0,0.009,0.017,0.9045555555555556
39,0.5881,52.794447899999795,3,0,0,3,1,0,0.008,0.017,0.883
40,0.5872,52.890286099998775,3,0,0,3,2,0,0.008,0.016,0.9104444444444444
41,0.5946,50.41290239999944,3,0,0,2,3,0,0.008,0.016,0.901
42,0.5889,36.69199860000299,3,0,0,3,3,1,0.008,0.016,0.8744444444444445
43,0.6015,37.98831060000157,3,0,0,3,1,0,0.008,0.015,0.8994444444444445
44,0.6024,67.23654729999907,3,0,0,2,3,1,0.007,0.016,0.8711111111111111
45,0.6092,62.70965199999773,3,0,0,3,2,1,0.007,0.015,0.8897777777777778
46,0.6148,68.54464980000193,3,0,0,3,0,0,0.007,0.015,0.8825555555555555
47,0.6167,64.14234230000147,3,0,0,2,4,0,0.007,0.015,0.9148888888888889
48,0.6187,65.5192956000028,3,0,0,3,0,0,0.007,0.014,0.8806666666666667
49,0.624,70.7768361999988,3,0,0,2,3,0,0.007,0.014,0.9063333333333333
