round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,11.351859700000205,3,0,0,3,3,0,0.0,0.333
1,0.127,10.537638100002368,3,0,0,3,3,2,0.333,0.296
2,0.1194,10.732729000003019,3,0,0,3,3,2,0.444,0.284
3,0.2021,10.602663700003177,3,0,0,3,5,3,0.583,0.324
4,0.2486,10.43441840000014,3,1,0,3,3,3,0.667,0.304
5,0.2739,10.241882399997849,3,1,0,2,3,2,0.711,0.309
6,0.3038,10.121668100000534,3,1,0,2,3,2,0.743,0.302
7,0.2611,9.930592700002308,3,1,0,2,6,2,0.767,0.338
8,0.3474,9.895607900005416,3,1,0,2,4,2,0.785,0.342
9,0.3167,10.009032000001753,3,1,0,2,7,2,0.8,0.378
10,0.3618,9.998321900005976,3,1,0,2,5,2,0.812,0.387
11,0.3868,10.069488099994487,3,1,0,2,4,2,0.822,0.386
12,0.4043,10.1869200000001,3,1,0,1,3,1,0.831,0.376
13,0.4387,10.051410699998087,3,3,2,2,2,2,0.838,0.365
14,0.4446,9.103247899998678,3,3,2,0,2,0,0.838,0.359
15,0.4602,8.927715999998327,3,3,2,0,1,0,0.838,0.347
16,0.453,8.909876999998232,3,3,2,0,3,0,0.838,0.349
17,0.4481,8.897025599995686,3,3,2,0,2,0,0.838,0.345
18,0.4873,8.661568199997419,3,3,2,0,1,0,0.838,0.336
19,0.4848,8.754502000003413,3,3,2,0,1,0,0.838,0.327
20,0.4994,8.912617299996782,3,3,2,0,0,0,0.838,0.314
21,0.4975,9.0159388999964,3,3,2,0,1,0,0.838,0.307
22,0.5004,9.076454000001831,3,3,2,0,3,0,0.838,0.311
23,0.4989,8.944321900002251,3,3,2,0,3,0,0.838,0.314
24,0.52,8.904887400000007,3,3,2,0,1,0,0.838,0.308
25,0.5234,8.836957600004098,3,3,2,0,1,0,0.838,0.302
26,0.5148,8.75603879999835,3,3,2,0,1,0,0.838,0.297
27,0.5282,8.787632799998391,3,3,2,0,3,0,0.838,0.3
28,0.5364,8.730757599994831,3,3,2,0,2,0,0.838,0.299
29,0.5324,8.672606500003894,3,3,2,0,1,0,0.838,0.295
30,0.54,8.694061399997736,3,3,2,0,2,0,0.838,0.294
31,0.543,8.843944799999008,3,3,2,0,2,0,0.838,0.294
32,0.5536,9.10534089999419,3,3,2,0,2,0,0.838,0.293
33,0.5517,8.81296289999591,3,3,2,0,1,0,0.838,0.289
34,0.5552,8.735179000002972,3,3,2,0,1,0,0.838,0.286
35,0.5541,8.746388999999908,3,3,2,0,2,0,0.838,0.285
36,0.5664,8.879959699996107,3,3,2,0,3,0,0.838,0.288
37,0.5797,8.755435999999463,3,3,2,0,1,0,0.838,0.285
38,0.5839,8.707713499999954,3,3,2,0,1,0,0.838,0.282
39,0.5773,8.769032400006836,3,3,2,0,2,0,0.838,0.282
40,0.5751,8.78442389999691,3,3,2,0,1,0,0.838,0.28
41,0.575,8.949228800003766,3,3,2,0,1,0,0.838,0.277
42,0.5843,8.997690199998033,3,3,2,0,2,0,0.838,0.277
43,0.5998,8.953418000004604,3,3,2,0,0,0,0.838,0.272
44,0.597,8.969257600001583,3,3,2,0,1,0,0.838,0.269
45,0.6043,8.754814100000658,3,3,2,0,2,0,0.838,0.269
46,0.6068,8.592098500004795,3,3,2,0,1,0,0.838,0.267
47,0.6124,8.965048999998544,3,3,2,0,1,0,0.838,0.265
48,0.6189,8.89216000000306,3,3,2,0,0,0,0.838,0.261
49,0.6072,8.841403999998874,3,3,2,0,3,0,0.838,0.263
