round,acc,t_round_s,n_malicious,asr
0,0.1,10.180879799998365,9,1.0
1,0.2303,10.27206990000559,9,0.5802222222222222
2,0.2033,10.181701900000917,9,0.9546666666666667
3,0.3104,10.149795000004815,9,0.5562222222222222
4,0.3127,10.62061260000337,9,0.9545555555555556
5,0.3576,11.400077900005272,9,0.905
6,0.3636,11.127941400001873,9,0.9715555555555555
7,0.3946,10.197456299996702,9,0.9457777777777778
8,0.4009,10.357433999990462,9,0.9597777777777777
9,0.4197,10.357630300000892,9,0.9495555555555556
10,0.4376,10.549509599994053,9,0.9474444444444444
11,0.4458,10.56736319999618,9,0.9511111111111111
12,0.4598,10.390899499994703,9,0.9558888888888889
13,0.4654,10.236869000000297,9,0.9513333333333334
14,0.4752,10.362030500007677,9,0.9382222222222222
15,0.4824,10.089660199999344,9,0.9525555555555556
16,0.4894,10.292933200005791,9,0.948
17,0.4966,10.233789399993839,9,0.9503333333333334
18,0.5059,10.3406457999954,9,0.9495555555555556
19,0.5118,10.284986800004845,9,0.9566666666666667
20,0.5127,10.18239590000303,9,0.9463333333333334
21,0.5225,10.255734799997299,9,0.9494444444444444
22,0.5259,10.074250799996662,9,0.9527777777777777
23,0.5346,10.22796930000186,9,0.9548888888888889
24,0.5331,10.203811900006258,9,0.9525555555555556
25,0.5339,10.204086099998676,9,0.9551111111111111
26,0.5453,10.139954400001443,9,0.9535555555555556
27,0.5476,10.230033299987554,9,0.9535555555555556
28,0.555,10.172989400001825,9,0.955
29,0.5567,10.549258600003668,9,0.9534444444444444
30,0.5581,10.387993999989703,9,0.9548888888888889
31,0.5641,10.473344300000463,9,0.9561111111111111
32,0.5674,10.171781700002612,9,0.9516666666666667
33,0.5715,10.208706500008702,9,0.9536666666666667
34,0.5734,10.127303400004166,9,0.9582222222222222
35,0.5812,10.084934399987105,9,0.9567777777777777
36,0.5847,10.161669100009021,9,0.9511111111111111
37,0.5836,10.146918400001596,9,0.9566666666666667
38,0.5893,10.042465200007427,9,0.958
39,0.5926,9.957577900000615,9,0.9564444444444444
40,0.5934,10.23711839999305,9,0.9582222222222222
41,0.5977,10.074146700004349,9,0.9553333333333334
42,0.601,10.256607799994526,9,0.9592222222222222
43,0.6039,10.312934100002167,9,0.9576666666666667
44,0.6091,10.055773699990823,9,0.9564444444444444
45,0.6093,10.423982099993736,9,0.9606666666666667
46,0.6147,10.160989099997096,9,0.9585555555555556
47,0.6179,10.170735299994703,9,0.958
48,0.6176,9.835149899998214,9,0.9625555555555556
49,0.6221,9.31977879999613,9,0.9588888888888889
