round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1133,27.388540799998736,3,0,0,11,0,0,0.0,0.0
1,0.1716,26.686045699996612,3,0,0,10,0,0,0.0,0.0
2,0.2274,26.800652699999773,3,0,0,12,12,12,0.333,0.074
3,0.2735,26.708902500002296,3,0,0,11,3,3,0.312,0.069
4,0.2542,26.848499699997774,3,0,0,12,12,12,0.45,0.1
5,0.3156,27.15894709999702,3,0,0,11,9,9,0.514,0.11
6,0.3211,27.118243799999618,3,3,0,12,12,12,0.583,0.126
7,0.3646,24.837251500001003,3,3,0,0,0,0,0.583,0.11
8,0.3799,25.247151700001268,3,3,0,0,0,0,0.583,0.098
9,0.4058,24.66946850000022,3,3,0,0,0,0,0.583,0.088
10,0.4168,24.985337499998423,3,3,0,0,0,0,0.583,0.08
11,0.4356,24.83380279999983,3,3,0,0,0,0,0.583,0.073
12,0.4377,25.465408000000025,3,3,0,0,0,0,0.583,0.068
13,0.4483,26.191558400001668,3,3,0,0,0,0,0.583,0.063
14,0.4598,25.137420700000803,3,3,0,0,0,0,0.583,0.059
15,0.4708,24.775459799999226,3,3,0,0,0,0,0.583,0.055
16,0.4737,24.913411900000938,3,3,0,0,0,0,0.583,0.052
17,0.4845,25.232750800001668,3,3,0,0,0,0,0.583,0.049
18,0.4963,24.50737819999995,3,3,0,0,0,0,0.583,0.046
19,0.4972,25.051527499999793,3,3,0,0,0,0,0.583,0.044
20,0.5063,25.017793099999835,3,3,0,0,0,0,0.583,0.042
21,0.5104,25.471008399999846,3,3,0,0,0,0,0.583,0.04
22,0.5188,25.001548799999,3,3,0,0,0,0,0.583,0.038
23,0.5206,25.17302760000166,3,3,0,0,0,0,0.583,0.037
24,0.5292,24.749340200000006,3,3,0,0,0,0,0.583,0.035
25,0.5281,24.60921330000201,3,3,0,0,0,0,0.583,0.034
26,0.537,24.545573800001875,3,3,0,0,0,0,0.583,0.033
27,0.545,24.867529200000718,3,3,0,0,0,0,0.583,0.031
28,0.5459,25.349394799999573,3,3,0,0,0,0,0.583,0.03
29,0.5446,24.830841499999224,3,3,0,0,0,0,0.583,0.029
