round,acc,t_round_s,n_malicious,asr
0,0.1,10.700552399997832,6,1.0
1,0.2481,10.79297890000089,6,0.29033333333333333
2,0.2452,11.026162499998463,6,0.7064444444444444
3,0.3106,10.771168600000237,6,0.24466666666666667
4,0.305,10.587554500001715,6,0.7528888888888889
5,0.3509,10.829294000002847,6,0.5008888888888889
6,0.3619,10.5271141000012,6,0.8818888888888889
7,0.3773,11.442390399999567,6,0.8068888888888889
8,0.4009,10.866973000000144,6,0.9224444444444444
9,0.4081,10.61362260000169,6,0.9038888888888889
10,0.4296,10.729755899999873,6,0.9215555555555556
11,0.4381,10.603360399996745,6,0.9251111111111111
12,0.4519,11.48257989999911,6,0.9323333333333333
13,0.4571,10.902310299999954,6,0.9245555555555556
14,0.4641,10.889838099999906,6,0.9143333333333333
15,0.4691,10.743354499998532,6,0.9244444444444444
16,0.4805,10.606285100002424,6,0.9206666666666666
17,0.4826,11.173875299999054,6,0.929
18,0.4961,10.874124000001757,6,0.9337777777777778
19,0.5015,10.816860199996881,6,0.9303333333333333
20,0.5022,10.650408699999389,6,0.9284444444444444
21,0.5108,10.452639099999942,6,0.9272222222222222
22,0.517,10.781757000000653,6,0.932
23,0.5206,11.174868099999003,6,0.9328888888888889
24,0.5192,10.592400800000178,6,0.9297777777777778
25,0.5271,10.742709399997693,6,0.9408888888888889
26,0.5365,10.498677899999166,6,0.937
27,0.5379,10.888518200001272,6,0.9338888888888889
28,0.5447,10.910191099999793,6,0.9345555555555556
29,0.5448,10.533039599999029,6,0.9381111111111111
30,0.546,10.72446459999992,6,0.9384444444444444
31,0.5527,10.47505799999999,6,0.9398888888888889
32,0.555,11.118668600000092,6,0.936
33,0.5576,10.985630899998796,6,0.9365555555555556
34,0.5633,10.792966500001057,6,0.9406666666666667
35,0.5677,10.928577999999106,6,0.9387777777777778
36,0.5728,10.894213400002627,6,0.9343333333333333
37,0.5743,11.12094580000121,6,0.9391111111111111
38,0.5776,11.179131799999595,6,0.9417777777777778
39,0.5801,11.379098599998542,6,0.9366666666666666
40,0.583,11.198699799999304,6,0.9405555555555556
41,0.5894,11.349415200002113,6,0.9403333333333334
42,0.5887,11.496409300001687,6,0.9392222222222222
43,0.5948,11.19642069999827,6,0.9385555555555556
44,0.5979,11.792308799998864,6,0.9416666666666667
45,0.5973,11.40192659999957,6,0.9406666666666667
46,0.604,11.683078100002604,6,0.9404444444444444
47,0.6076,12.657865699999093,6,0.9367777777777778
48,0.6117,12.964622199997393,6,0.9455555555555556
49,0.6125,12.354607699999178,6,0.939
