round,acc,t_round_s,n_malicious
0,0.1046,9.125815600011265,2
1,0.2176,8.712877099984325,2
2,0.2455,8.241155199997593,2
3,0.2745,7.612564499984728,2
4,0.3036,8.719980900001246,2
5,0.3222,8.73324760000105,2
6,0.353,8.69740110001294,2
7,0.3663,8.666066400008276,2
8,0.3865,8.48587169998791,2
9,0.3974,7.91098129999591,2
10,0.4037,8.70363860001089,2
11,0.4243,8.878867099992931,2
12,0.4227,8.78188210001099,2
13,0.4347,7.860722699988401,2
14,0.4441,7.723251599993091,2
15,0.4559,8.180577499995707,2
16,0.4626,9.006587899988517,2
17,0.4727,8.983452500018757,2
18,0.4769,8.991327600000659,2
19,0.4826,8.995735399978003,2
20,0.4888,8.995390900003258,2
21,0.4944,9.013507700001355,2
22,0.4993,8.95565109999734,2
23,0.5031,9.004520600021351,2
24,0.5116,9.021831099991687,2
25,0.5126,8.951243499992415,2
26,0.5166,8.95719069999177,2
27,0.5176,8.962416800000938,2
28,0.5285,8.983155299996724,2
29,0.5334,9.006128500011982,2
30,0.5373,8.99835000000894,2
31,0.5422,8.995889200014062,2
32,0.5466,9.016701500018826,2
33,0.5485,9.074487500009127,2
34,0.5539,9.017940099991392,2
35,0.5613,8.932273799990071,2
36,0.5634,8.207609700009925,2
37,0.5655,8.243643199995859,2
38,0.5677,9.04495599999791,2
39,0.5715,8.956196299986914,2
40,0.5766,8.522636900015641,2
41,0.581,7.962432000000263,2
42,0.5828,9.060562099999515,2
43,0.5831,8.977603900013492,2
44,0.5876,8.817813700006809,2
45,0.5902,7.913296200014884,2
46,0.5919,8.725040599994827,2
47,0.5954,9.006996200012509,2
48,0.6012,9.018728299997747,2
49,0.602,8.93889589997707,2
