round,acc,t_round_s,n_malicious,asr
0,0.1,4.488219400009257,6,1.0
1,0.2536,4.393644499999937,6,0.329
2,0.2462,4.923110799994902,6,0.7985555555555556
3,0.3116,4.840491299997666,6,0.32033333333333336
4,0.3151,4.877356400000281,6,0.8932222222222223
5,0.3482,4.82501339999726,6,0.7537777777777778
6,0.3632,4.970145999992383,6,0.9524444444444444
7,0.3837,4.765371200002846,6,0.9128888888888889
8,0.4001,4.884693900006823,6,0.9475555555555556
9,0.4148,4.8781692999909865,6,0.9373333333333334
10,0.4316,4.880174600009923,6,0.939
11,0.4409,4.82035390000965,6,0.9391111111111111
12,0.4526,4.823155300007784,6,0.9424444444444444
13,0.4632,4.819733099997393,6,0.9378888888888889
14,0.4698,4.74495590000879,6,0.9293333333333333
15,0.4738,4.734454800011008,6,0.9374444444444444
16,0.4832,4.786874500001431,6,0.9341111111111111
17,0.4854,4.775772200009669,6,0.9407777777777778
18,0.4993,4.788601500011282,6,0.9442222222222222
19,0.5056,4.781001800001832,6,0.9426666666666667
20,0.5055,4.940807400009362,6,0.9398888888888889
21,0.5172,4.808697000000393,6,0.9374444444444444
22,0.5192,4.9464634000032675,6,0.9436666666666667
23,0.5238,4.751917300003697,6,0.9436666666666667
24,0.5227,4.842270599998301,6,0.939
25,0.5283,4.760500999997021,6,0.949
26,0.5394,4.887980100000277,6,0.9454444444444444
27,0.5388,4.772661400013021,6,0.945
28,0.5469,4.755880900003831,6,0.9432222222222222
29,0.5484,4.67942350001249,6,0.9464444444444444
30,0.5509,4.8336736999917775,6,0.9455555555555556
31,0.5566,4.823233400005847,6,0.9475555555555556
32,0.5604,4.795096299989382,6,0.9455555555555556
33,0.5608,4.752883599998313,6,0.945
34,0.567,4.868885499992757,6,0.9487777777777778
35,0.5716,4.840199700003723,6,0.9476666666666667
36,0.5762,4.766581000003498,6,0.9417777777777778
37,0.5768,4.705920599997626,6,0.9461111111111111
38,0.5819,4.732443000000785,6,0.9487777777777778
39,0.5825,4.736913800006732,6,0.9456666666666667
40,0.5855,4.79743769999186,6,0.9496666666666667
41,0.5905,4.851327399999718,6,0.9496666666666667
42,0.5936,4.885436700002174,6,0.9471111111111111
43,0.5949,4.922270499999286,6,0.9487777777777778
44,0.6,4.831212100005359,6,0.9496666666666667
45,0.601,3.9730515999981435,6,0.9514444444444444
46,0.6072,4.006884299989906,6,0.9488888888888889
47,0.6093,3.985685999999987,6,0.9471111111111111
48,0.6112,4.402606300005573,6,0.9526666666666667
49,0.6146,4.977892100010649,6,0.9474444444444444
