round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1108,9.90642200000002,3,0,0,3,0,0,0.0,0.0
1,0.2078,9.881340400002955,3,0,0,2,0,0,0.0,0.0
2,0.2383,9.852423600001202,3,0,0,3,0,0,0.0,0.0
3,0.308,9.91000769999664,3,0,0,3,0,0,0.0,0.0
4,0.3019,9.855176199998823,3,0,0,3,0,0,0.0,0.0
5,0.3597,9.846241700004612,3,0,0,3,0,0,0.0,0.0
6,0.364,9.94134699999995,3,0,0,2,0,0,0.0,0.0
7,0.3959,9.887077300001692,3,0,0,3,0,0,0.0,0.0
8,0.4131,9.899361200004932,3,0,0,3,0,0,0.0,0.0
9,0.4212,9.913764199998695,3,0,0,3,0,0,0.0,0.0
10,0.4308,9.907855900004506,3,0,0,3,0,0,0.0,0.0
11,0.4456,9.790258900000481,3,0,0,3,0,0,0.0,0.0
12,0.4494,9.997515900002327,3,0,0,3,0,0,0.0,0.0
13,0.454,9.839352099996177,3,0,0,2,1,1,0.048,0.003
14,0.4646,10.054460299994389,3,0,0,2,0,0,0.044,0.002
15,0.4712,9.92545109999628,3,0,0,3,0,0,0.042,0.002
16,0.4681,9.971557500000927,3,0,0,2,1,1,0.078,0.004
17,0.4779,9.949625700006436,3,0,0,3,0,0,0.074,0.004
18,0.4863,10.377486899997166,3,0,0,3,0,0,0.07,0.004
19,0.4912,10.102626900006726,3,0,0,3,0,0,0.067,0.004
20,0.4892,10.062201399996411,3,0,0,2,2,2,0.111,0.009
21,0.5018,9.833887100001448,3,0,0,3,0,0,0.106,0.008
22,0.5023,9.953100600003381,3,0,0,2,1,1,0.13,0.01
23,0.5091,9.880241499995464,3,0,0,3,0,0,0.125,0.009
24,0.4916,9.966953199997079,3,0,0,3,2,2,0.147,0.015
25,0.5231,10.019574099998863,3,0,0,3,0,0,0.141,0.014
26,0.527,9.893097000000125,3,0,0,3,1,1,0.148,0.016
27,0.5358,9.882807200003299,3,0,0,2,0,0,0.143,0.016
28,0.5294,9.858557200001087,3,0,0,2,1,1,0.161,0.017
29,0.5338,9.954683700001624,3,0,0,3,0,0,0.156,0.016
30,0.5276,9.76430370000162,3,0,0,3,2,2,0.172,0.02
31,0.5537,9.859533099996042,3,0,0,3,0,0,0.167,0.02
32,0.5318,9.904813599998306,3,0,0,3,2,2,0.182,0.024
33,0.5554,9.790723900005105,3,0,0,2,0,0,0.176,0.023
34,0.5669,10.017702700002701,3,0,0,3,0,0,0.171,0.022
35,0.5632,9.922720199996547,3,0,0,3,2,2,0.185,0.026
36,0.5693,9.881342100001348,3,0,0,3,0,0,0.18,0.025
37,0.5651,9.943958299998485,3,0,0,2,2,2,0.202,0.027
38,0.5733,9.976888600001985,3,0,0,3,0,0,0.197,0.027
39,0.576,9.89423920000263,3,0,0,2,1,1,0.208,0.027
40,0.5841,9.967825899999298,3,0,0,3,1,1,0.211,0.028
41,0.5816,9.89261560000159,3,0,0,3,1,1,0.214,0.029
42,0.5907,9.756690099995467,3,0,0,2,1,1,0.217,0.03
43,0.5828,9.99388049999834,3,0,0,3,0,0,0.212,0.029
44,0.5931,9.935213999997359,3,0,0,3,2,2,0.222,0.032
45,0.5727,9.874676499995985,3,0,0,3,1,1,0.225,0.033
46,0.5982,9.93939080000564,3,0,0,2,1,1,0.234,0.033
47,0.5996,9.857619700000214,3,0,0,3,0,0,0.229,0.032
48,0.6097,9.967521200000192,3,0,0,2,2,2,0.245,0.034
49,0.604,9.909488699995563,3,0,0,3,0,0,0.24,0.033
