round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,10.313939200001187,3,0,0,3,3,0,0.0,0.333
1,0.1697,10.325939200003631,3,0,0,3,3,0,0.0,0.333
2,0.2267,10.137946700000612,3,0,0,3,3,2,0.222,0.309
3,0.2468,10.395605299992894,3,0,0,3,3,1,0.25,0.306
4,0.296,10.416726800001925,3,0,0,3,3,2,0.333,0.296
5,0.2976,10.372388600000704,3,0,0,3,3,2,0.389,0.29
6,0.3688,10.374137799997698,3,0,0,3,3,2,0.429,0.286
7,0.377,10.776101800001925,3,0,0,3,2,1,0.417,0.273
8,0.3888,10.613555600000836,3,0,0,3,4,2,0.444,0.284
9,0.3918,10.516697599996405,3,0,0,3,4,2,0.467,0.293
10,0.3769,10.319466100001591,3,0,0,3,6,2,0.485,0.32
11,0.4243,10.22997800000303,3,0,0,3,5,2,0.5,0.333
12,0.4299,10.296411100003752,3,0,0,3,3,2,0.513,0.328
13,0.4111,10.188675500001409,3,0,0,3,7,2,0.524,0.354
14,0.4431,10.132711400001426,3,0,0,3,4,2,0.533,0.356
15,0.4454,10.062345999998797,3,0,0,3,4,2,0.542,0.356
16,0.4628,10.069377500003611,3,0,0,2,2,2,0.569,0.342
17,0.4718,10.244383999997808,3,0,0,3,5,3,0.593,0.348
18,0.4835,10.267396900002495,3,0,0,3,5,2,0.596,0.355
19,0.4806,10.3669962999993,3,0,0,3,7,3,0.617,0.37
20,0.4558,10.332923299996764,3,0,0,2,6,2,0.635,0.379
21,0.5038,10.161816799998633,3,0,0,3,4,2,0.636,0.379
22,0.4869,10.321609899998293,3,0,0,3,3,2,0.638,0.374
23,0.4903,10.192539100004069,3,0,0,3,4,1,0.625,0.375
24,0.5218,10.331996300003084,3,0,0,2,4,2,0.64,0.373
25,0.4823,10.36570209999627,3,0,0,3,6,2,0.641,0.382
26,0.5213,10.25803150000138,3,0,0,3,3,2,0.642,0.377
27,0.5217,10.315652799996315,3,0,0,3,5,3,0.655,0.38
28,0.5231,10.353050699995947,3,0,0,3,7,3,0.667,0.39
29,0.5387,10.281058399996255,3,1,0,3,3,2,0.667,0.385
30,0.5339,9.825293399997463,3,1,0,2,2,0,0.654,0.38
31,0.5396,9.839047399997071,3,1,0,2,4,2,0.664,0.38
32,0.5511,9.771873700003198,3,1,0,2,4,2,0.673,0.382
33,0.5525,9.882963299998664,3,1,0,2,4,2,0.681,0.381
34,0.559,9.936243899996043,3,1,0,2,4,2,0.689,0.383
35,0.5273,9.856760199996643,3,1,0,2,4,2,0.696,0.383
36,0.5724,9.95540350000374,3,1,0,2,3,2,0.703,0.379
37,0.5585,9.907263700006297,3,1,0,2,4,2,0.71,0.379
38,0.5799,10.110104899998987,3,1,0,2,3,2,0.716,0.376
39,0.5739,10.093245099997148,3,1,0,2,4,2,0.722,0.376
40,0.568,10.367192399993655,3,1,0,2,6,2,0.728,0.383
41,0.5643,10.283779500001401,3,1,0,1,5,1,0.733,0.385
42,0.584,10.4340755000012,3,1,0,2,4,2,0.739,0.385
43,0.5997,10.266138400002092,3,1,0,2,3,1,0.736,0.383
44,0.5946,10.262553600005049,3,1,0,2,5,2,0.741,0.385
45,0.5925,10.264399200001208,3,1,0,2,4,2,0.745,0.386
46,0.5989,10.209211499997764,3,1,0,2,5,2,0.75,0.388
47,0.6068,10.173263100004988,3,1,0,2,3,1,0.747,0.387
48,0.5716,10.153929899999639,3,1,0,2,6,2,0.751,0.391
49,0.603,9.952868400003354,3,1,0,2,5,2,0.756,0.393
