round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon,asr
0,0.1528,28.5376952000006,3,0,0,3,1,0,0.0,0.0,0.6694444444444444
1,0.2466,27.794307199998002,3,0,0,2,1,1,0.0,0.0,0.24033333333333334
2,0.247,28.091470900002605,3,0,0,3,5,2,0.0,0.0,0.042222222222222223
3,0.27,27.898577200001455,3,0,0,3,5,3,0.0,0.0,0.07955555555555556
4,0.2468,27.979645399998844,3,0,0,3,2,1,0.067,0.0,0.23833333333333334
5,0.2869,28.434707500000513,3,0,0,3,4,1,0.111,0.006,0.009777777777777778
6,0.3481,28.821682199999486,3,0,0,2,5,2,0.143,0.011,0.0811111111111111
7,0.3524,27.727499600001465,3,1,1,3,5,2,0.167,0.019,0.10444444444444445
8,0.3589,25.595132000002195,3,1,1,2,6,2,0.167,0.03,0.17822222222222223
9,0.3608,25.911592100001144,3,1,1,2,4,0,0.167,0.036,0.06677777777777778
10,0.4119,26.19028890000118,3,1,2,2,2,1,0.167,0.037,0.06988888888888889
11,0.432,25.632172499997978,3,1,2,2,4,2,0.167,0.037,0.077
12,0.424,25.673580700000457,3,1,2,2,3,1,0.167,0.039,0.10811111111111112
13,0.4369,25.792083600001206,3,1,2,2,4,2,0.19,0.038,0.01211111111111111
14,0.3595,25.67367329999979,3,1,2,2,6,2,0.211,0.042,0.010555555555555556
15,0.4538,25.36980659999972,3,1,2,2,3,1,0.208,0.048,0.058222222222222224
16,0.425,25.156579700000293,3,1,2,2,5,1,0.206,0.051,0.1711111111111111
17,0.464,25.6325410999998,3,1,2,2,3,1,0.204,0.058,0.06455555555555556
18,0.483,25.025837799999863,3,1,2,2,2,0,0.202,0.06,0.17444444444444446
19,0.4743,25.26914069999839,3,1,2,2,5,2,0.2,0.063,0.17955555555555555
20,0.4911,24.88584450000053,3,1,2,2,3,0,0.198,0.063,0.14822222222222223
21,0.5072,26.088743799999065,3,1,2,2,2,1,0.197,0.064,0.13755555555555554
22,0.5005,26.60328440000012,3,1,2,2,4,1,0.196,0.066,0.13344444444444445
23,0.4806,25.970503700002155,3,1,2,2,6,1,0.194,0.067,0.3372222222222222
24,0.5095,26.521858299998712,3,1,2,2,5,1,0.193,0.069,0.39655555555555555
25,0.5281,29.918986000000587,3,1,2,2,1,0,0.192,0.069,0.3337777777777778
26,0.4928,26.14883209999971,3,1,2,2,7,2,0.191,0.069,0.31533333333333335
27,0.5161,26.871243000001414,3,1,2,1,3,1,0.19,0.068,0.28955555555555557
28,0.5356,27.167919999999867,3,1,2,2,3,0,0.19,0.068,0.39955555555555555
29,0.5277,28.268446900001436,3,1,2,1,5,1,0.189,0.071,0.3307777777777778
30,0.5476,28.395359500002087,3,1,2,2,3,1,0.188,0.07,0.4938888888888889
31,0.5431,44.22591349999857,3,1,2,2,2,1,0.188,0.07,0.4288888888888889
32,0.5571,37.029775599999994,3,1,2,2,2,0,0.187,0.07,0.568
33,0.5346,29.609000899999955,3,1,2,2,5,1,0.186,0.07,0.49777777777777776
34,0.5617,29.797459000001254,3,1,2,2,4,1,0.186,0.07,0.6847777777777778
35,0.559,32.244287800000166,3,1,2,1,3,1,0.185,0.069,0.5158888888888888
36,0.5573,33.45272230000046,3,1,2,2,5,1,0.185,0.07,0.5616666666666666
37,0.5792,33.08908789999987,3,1,2,1,1,0,0.184,0.07,0.7058888888888889
38,0.5532,33.50701000000117,3,1,2,2,4,0,0.184,0.07,0.7251111111111112
39,0.5892,40.76618370000142,3,1,2,2,3,0,0.183,0.07,0.7877777777777778
40,0.5747,36.133891600002244,3,1,2,2,2,1,0.183,0.069,0.7993333333333333
41,0.5848,36.67809849999685,3,1,2,2,2,0,0.183,0.069,0.8121111111111111
42,0.5872,36.218462400000135,3,1,2,2,3,0,0.182,0.068,0.8506666666666667
43,0.5964,53.75795199999993,3,1,2,2,1,0,0.182,0.067,0.8243333333333334
44,0.5821,39.22431900000083,3,1,2,2,2,0,0.181,0.066,0.8278888888888889
45,0.6063,37.656097499999305,3,1,2,2,1,1,0.181,0.065,0.8345555555555556
46,0.6143,35.55678039999839,3,1,2,2,2,0,0.181,0.064,0.8495555555555555
47,0.6043,36.320292000000336,3,1,2,2,2,0,0.181,0.064,0.8288888888888889
48,0.6036,34.53219650000028,3,1,2,2,5,1,0.18,0.063,0.816
49,0.6033,34.57306020000033,3,1,2,2,3,1,0.18,0.062,0.8873333333333333
