round,acc,t_round_s,n_malicious,asr
0,0.1,5.208111500003724,9,1.0
1,0.2225,4.824215600005118,9,0.4928888888888889
2,0.152,4.70519599999534,9,0.9154444444444444
3,0.3098,4.786119299998973,9,0.3131111111111111
4,0.2784,4.800348399992799,9,0.8825555555555555
5,0.3475,4.800705100002233,9,0.5157777777777778
6,0.3285,4.838231100002304,9,0.9695555555555555
7,0.3738,4.777487799990922,9,0.8156666666666667
8,0.3718,4.823694999999134,9,0.9617777777777777
9,0.3993,5.011726099997759,9,0.9365555555555556
10,0.4174,4.88232990000688,9,0.9434444444444444
11,0.4201,4.78732950000267,9,0.946
12,0.4238,4.724679899998591,9,0.9568888888888889
13,0.4546,4.701053599987063,9,0.9452222222222222
14,0.4388,4.717671999998856,9,0.9454444444444444
15,0.4614,4.720046500005992,9,0.9431111111111111
16,0.4683,4.7104292000003625,9,0.9421111111111111
17,0.4755,4.782789100005175,9,0.9452222222222222
18,0.4777,4.73923740000464,9,0.9466666666666667
19,0.4892,4.792186100006802,9,0.9487777777777778
20,0.4928,4.725617699994473,9,0.9471111111111111
21,0.498,4.705519100010861,9,0.9415555555555556
22,0.5054,4.802107699986664,9,0.9492222222222222
23,0.5036,4.743052499994519,9,0.9505555555555556
24,0.5099,4.773291800011066,9,0.9466666666666667
25,0.5131,4.753043000004254,9,0.9485555555555556
26,0.5239,4.7617063999932725,9,0.948
27,0.5239,4.796107600006508,9,0.9462222222222222
28,0.5365,4.750302900007227,9,0.9478888888888889
29,0.5365,4.777794299996458,9,0.9517777777777777
30,0.5212,4.791720200009877,9,0.9521111111111111
31,0.5439,4.7713661000016145,9,0.948
32,0.5374,4.736400500012678,9,0.948
33,0.5493,4.7472959000006085,9,0.9486666666666667
34,0.5457,4.788019100000383,9,0.9532222222222222
35,0.5561,4.777011900005164,9,0.9556666666666667
36,0.5594,4.8275571000122,9,0.9453333333333334
37,0.5633,4.782935199997155,9,0.9512222222222222
38,0.5571,4.8016795000003185,9,0.963
39,0.5661,4.7629426999919815,9,0.9618888888888889
40,0.5661,4.8718266999931075,9,0.9555555555555556
41,0.5759,4.827904699995997,9,0.954
42,0.5707,4.805701600009343,9,0.9551111111111111
43,0.5785,4.850196600003983,9,0.9516666666666667
44,0.5829,4.7881485000107205,9,0.9586666666666667
45,0.5877,4.789840500001446,9,0.9603333333333334
46,0.5937,4.82273559999885,9,0.9573333333333334
47,0.5948,4.79600180000125,9,0.9602222222222222
48,0.5951,4.964283000008436,9,0.9604444444444444
49,0.6026,4.775764799996978,9,0.9512222222222222
