round,acc,t_round_s,n_malicious,excluded_malicious,excluded_honest,n_dirty,n_flagged,dirty_flagged,susp_mal,susp_hon
0,0.1,9.890494300001592,9,0,0,6,3,1,0.111,0.381
1,0.1,9.887347600000794,9,0,0,7,2,0,0.056,0.333
2,0.1,9.880318199997419,9,0,0,7,3,0,0.037,0.365
3,0.1,9.848475099999632,9,0,0,5,5,0,0.028,0.452
4,0.1,10.067567300000519,9,0,1,6,0,0,0.022,0.362
5,0.1,9.387735999996949,9,0,1,5,0,0,0.019,0.308
6,0.1,9.65856299999723,9,0,1,7,0,0,0.016,0.269
7,0.1,9.651189399999566,9,0,1,7,0,0,0.014,0.24
8,0.1,9.72117000000435,9,0,1,6,0,0,0.012,0.218
9,0.1,9.6511593000032,9,0,1,5,0,0,0.011,0.2
10,0.1,9.764658899999631,9,0,1,8,0,0,0.01,0.185
11,0.1,9.554307799997332,9,0,1,8,0,0,0.009,0.173
12,0.1,9.614330299998983,9,0,1,7,0,0,0.009,0.163
13,0.1,9.521550600002229,9,0,1,5,0,0,0.008,0.154
14,0.1,9.536493599996902,9,0,1,7,0,0,0.007,0.146
15,0.1,9.56895010000153,9,0,1,7,0,0,0.007,0.139
16,0.1,9.63273620000109,9,0,1,6,0,0,0.007,0.133
17,0.1,9.640843100001803,9,0,1,7,0,0,0.006,0.128
18,0.1,9.66410619999806,9,0,1,7,0,0,0.006,0.123
19,0.1,9.490408400000888,9,0,1,5,0,0,0.006,0.119
20,0.1,9.572269900003448,9,0,1,7,0,0,0.005,0.115
21,0.1,9.624816499999724,9,0,1,5,0,0,0.005,0.112
22,0.1,9.430564899994351,9,0,1,8,0,0,0.005,0.108
23,0.1,9.57065789999615,9,0,1,8,0,0,0.005,0.106
24,0.1,9.498303400003351,9,0,1,6,0,0,0.004,0.103
25,0.1,9.483375799994974,9,0,1,6,0,0,0.004,0.1
26,0.1,9.44469879999815,9,0,1,5,0,0,0.004,0.098
27,0.1,9.589441599993734,9,0,1,6,0,0,0.004,0.096
28,0.1,9.491112600000633,9,0,1,7,0,0,0.004,0.094
29,0.1,9.548053800004709,9,0,1,8,0,0,0.004,0.092
30,0.1,9.628648000005342,9,0,1,5,0,0,0.004,0.09
31,0.1,9.555862699999125,9,0,1,7,0,0,0.003,0.089
32,0.1,9.75903290000133,9,0,1,6,0,0,0.003,0.087
33,0.1,9.540858000000298,9,0,1,6,0,0,0.003,0.086
34,0.1,9.747376699997403,9,0,1,6,0,0,0.003,0.084
35,0.1,9.578140199999325,9,0,1,6,0,0,0.003,0.083
36,0.1,9.571276999995462,9,0,1,6,0,0,0.003,0.082
37,0.1,9.512565799996082,9,0,1,5,0,0,0.003,0.081
38,0.1,9.508287199998449,9,0,1,6,0,0,0.003,0.08
39,0.1,9.37353499999881,9,0,1,6,0,0,0.003,0.079
40,0.1,9.674706599995261,9,0,1,5,0,0,0.003,0.078
41,0.1,9.614758699994127,9,0,1,5,0,0,0.003,0.077
42,0.1,9.471667900004832,9,0,1,6,0,0,0.003,0.076
43,0.1,9.623913499999617,9,0,1,6,0,0,0.003,0.075
44,0.1,9.606764800002566,9,0,1,6,0,0,0.002,0.074
45,0.1,9.413006900002074,9,0,1,5,0,0,0.002,0.073
46,0.1,9.480841800002963,9,0,1,7,0,0,0.002,0.073
47,0.1,9.456625300001178,9,0,1,6,0,0,0.002,0.072
48,0.1,9.548820600000909,9,0,1,5,0,0,0.002,0.071
49,0.1,9.560885699997016,9,0,1,6,0,0,0.002,0.07
