round,acc,t_round_s,n_malicious,asr
0,0.1,4.537926899996819,6,1.0
1,0.1568,4.449662500002887,6,0.9714444444444444
2,0.217,5.056701299996348,6,0.7213333333333334
3,0.2745,4.880828699999256,6,0.5353333333333333
4,0.2895,4.983815500003402,6,0.689
5,0.3207,4.9538928999972995,6,0.643
6,0.3523,4.996934900002088,6,0.8124444444444444
7,0.369,5.002145500009647,6,0.8336666666666667
8,0.4076,4.829646099999081,6,0.9186666666666666
9,0.42,4.837447800004156,6,0.8997777777777778
10,0.4403,4.846918499999447,6,0.9175555555555556
11,0.4516,4.798664600006305,6,0.913
12,0.4581,4.8963692000106676,6,0.9157777777777778
13,0.4653,4.8564330999943195,6,0.9277777777777778
14,0.4725,4.887604299990926,6,0.9242222222222222
15,0.4759,4.99350090000371,6,0.9283333333333333
16,0.4844,4.9908180000056745,6,0.9245555555555556
17,0.4909,4.869106800004374,6,0.9324444444444444
18,0.4944,4.914542200000142,6,0.9346666666666666
19,0.5026,4.874761800005217,6,0.9306666666666666
20,0.5047,5.01221619998978,6,0.9287777777777778
21,0.5152,4.920538799997303,6,0.9375555555555556
22,0.5195,4.842071000006399,6,0.9345555555555556
23,0.5235,4.840560199998436,6,0.9385555555555556
24,0.5262,4.940046600007918,6,0.9395555555555556
25,0.5311,4.881389499991201,6,0.94
26,0.5338,5.010559500005911,6,0.9368888888888889
27,0.5424,4.881164499995066,6,0.9394444444444444
28,0.5453,4.869144500000402,6,0.939
29,0.5485,4.874060099988128,6,0.941
30,0.5514,4.856797200001893,6,0.943
31,0.5573,4.873969499996747,6,0.9398888888888889
32,0.5616,4.935505899993586,6,0.9466666666666667
33,0.5641,4.965085799994995,6,0.9513333333333334
34,0.5681,4.9412812999944435,6,0.9475555555555556
35,0.5699,4.883999500001664,6,0.9462222222222222
36,0.5776,4.847400499987998,6,0.9455555555555556
37,0.5806,4.834546300000511,6,0.9472222222222222
38,0.5829,4.9104693999979645,6,0.9497777777777778
39,0.5844,4.866376899997704,6,0.9521111111111111
40,0.5863,4.8370764999999665,6,0.948
41,0.5934,4.972901000001002,6,0.9474444444444444
42,0.5976,4.935290499997791,6,0.9494444444444444
43,0.6009,4.879893399993307,6,0.9471111111111111
44,0.601,4.165765700003249,6,0.9498888888888889
45,0.6041,4.100344499995117,6,0.9504444444444444
46,0.6047,4.0692699999926845,6,0.9536666666666667
47,0.6095,4.377153800000087,6,0.9505555555555556
48,0.6101,4.996458000008715,6,0.9541111111111111
49,0.6156,4.317805299986503,6,0.9555555555555556
